Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Eastern Armenian	30	Constructed by native speaker linguist	Tʁan օʒin spanecʰ pʰajtov.	Տղան օձին սպանեց փայտով:	tʁa-n օʒ-i-n span-ecʰ pʰajt-ov	boy-def snake-dat-def kill-aor.3sg stick-instr	The boy killed the snake with the stick.
Eastern Armenian	31	Constructed by native speaker linguist	Tʁan patuhanə kʰaɾov ǯaɾdecʰ.	Տղան պատուհանը քարով ջարդեց:	tʁa-n patuhan-ə kʰaɾ-ov ǯaɾd-ecʰ	boy-def window-def stone-instr break-aor.3sg	The boy broke the window with the stone.
Eastern Armenian	32	Constructed by native speaker linguist	Maɾdə tunə kʰaɾicʰ karucʰecʰ.	Մարդը տունը քարից կառուցեց:	maɾd-ə tun-ə kʰaɾ-icʰ karucʰ-ecʰ	man-def house-def stone-abl build-aor.3sg	The man built the house out of stone.
Eastern Armenian	33	Constructed by native speaker linguist	Aʁǯikə tʁajin himaɾ anvanecʰ.	Աղջիկը տղային հիմար անվանեց:	aʁǯik-ə tʁa-ji-n himaɾ anvan-ecʰ	girl-def boy-dat-def fool name-aor.3sg	The girl called the boy a fool.
Eastern Armenian	34	Constructed by native speaker linguist	Maɾdə aʁǯkan vočʰinčʰ čʰasacʰ.	Մարդը աղջկան ոչինչ չասաց:	maɾd-ə aʁǯka-n vočʰinčʰ čʰ-as-acʰ	man-def girl.dat-def nothing neg-say-aor.3sg	The man said nothing to the girl.
Eastern Armenian	35	Constructed by native speaker linguist	Maɾdə kančʰecʰ aʁǯkan.	Մարդը կանչեց աղջկան:	maɾd-ə kančʰ-ecʰ aʁǯka-n	man-def shout-aor.3sg girl.dat-def	The man shouted to the girl.
Eastern Armenian	36	Constructed by native speaker linguist	Maɾdə bacʰakančʰecʰ aʁǯkan.	Մարդը բացականչեց աղջկան:	maɾd-ə bacʰakančʰ-ecʰ aʁǯka-n	man-def shout-aor.3sg girl.dat-def	The man shouted to the girl.
Eastern Armenian	37	Constructed by native speaker linguist	Maɾdə mi patmutʰjun patmecʰ aʁǯkan.	Մարդը մի պատմություն պատմեց աղջկան:	maɾd-ə mi patmutʰjun patm-ecʰ aʁǯka-n	man-def one story.nom tell-aor.3sg girl.dat-def	The man told a story to the girl.
Eastern Armenian	38	Constructed by native speaker linguist	Jes caʁik pokecʰi.	ես ծաղիկ պոկեցի:	jes caʁik pok-ecʰ-i	I.nom flower tear-aor-1sg	I plucked a flower.
Eastern Armenian	39	Constructed by native speaker linguist	Tʁan maɾducʰ pʰoʁ χndɾecʰ.	Տղան մարդուց փող խնդրեց:	tʁa-n maɾdu-cʰ pʰoʁ χndɾ-ecʰ	boy-def man-abl money ask-aor.3sg	The boy asked the man for money.
Eastern Armenian	40	Constructed by native speaker linguist	Maɾdə tʁaji het aʁǯka masin χosecʰ.	Մարդը տղայի հետ աղջկա մասին խոսեց:	maɾd-ə tʁa-ji het aʁǯka masin χos-ecʰ	man-def boy-gen with girl.gen about talk-aor.3sg	The man talked to the boy about the girl.
Eastern Armenian	41	Constructed by native speaker linguist	Maɾdə čanačʰum eɾ tʁajin.	Մարդը ճանաչում էր տղային:	maɾd-ə čanačʰ-um eɾ tʁa-ji-n	man-def know-cvb.ipfv aux.pst.3sg boy-dat-def	The man knew the boy.
Eastern Armenian	42	Constructed by native speaker linguist	Maɾdə tesav tʁajin.	Մարդը տեսավ տղային:	maɾd-ə tesa-v tʁa-ji-n	man-def see.aor-aor.3sg boy-dat-def	The man saw the boy.
Eastern Armenian	43	Constructed by native speaker linguist	Maɾdə najecʰ tʁajin.	Մարդը նայեց տղային:	maɾd-ə naj-ecʰ tʁa-ji-n	man-def look-aor.3sg boy-dat-def	The man looked at the boy.
Eastern Armenian	44	Constructed by native speaker linguist	Maɾdə vaχecʰɾecʰ tʁajin.	Մարդը վախեցրեց տղային:	maɾd-ə vaχecʰɾ-ecʰ tʁa-ji-n	man-def frighten-aor.3sg boy-dat-def	The man frightened the boy.
Eastern Armenian	45	Constructed by native speaker linguist	Tʁan vaχenum eɾ maɾducʰ.	Տղան վախենում էր մարդուց:	tʁa-n vaχen-um eɾ maɾdu-cʰ	boy-def be.afraid-cvb.ipfv aux.pst.3sg man-abl	The boy feared the man.
Eastern Armenian	46	Constructed by native speaker linguist	Tʁan havanum eɾ maɾdun.	Տղան հավանում էր մարդուն:	tʁa-n havan-um eɾ maɾd-u-n	boy-def like-cvb.ipfv aux.pst.3sg man-dat-def	The boy liked the man.
Eastern Armenian	47	Constructed by native speaker linguist	Maɾdə tʁajin duɾ eɾ galis.	Մարդը տղային դուր էր գալիս:	maɾd-ə tʁa-ji-n duɾ eɾ galis	man-def boy-dat-def prvb aux.pst.3sg like.cvb.ipfv	The man liked the boy.
Eastern Armenian	48	Constructed by native speaker linguist	Maɾdə pʰntɾecʰ tʁajin.	Մարդը փնտրեց տղային:	maɾd-ə pʰntɾ-ecʰ tʁa-ji-n	man-def look.for-aor.3sg boy-dat-def	The man searched for the boy.
Eastern Armenian	49	Constructed by native speaker linguist	Maɾdə handipecʰ aʁǯkan.	Մարդը հանդիպեց աղջկան:	maɾd-ə handip-ecʰ aʁǯka-n	man-def meet-aor.3sg girl.dat-def	The man met the girl.
Eastern Armenian	50	Constructed by native speaker linguist	Maɾdə hetevecʰ aʁǯkan.	Մարդը հետևեց աղջկան:	maɾd-ə hetev-ecʰ aʁǯka-n	man-def follow-aor.3sg girl.dat-def	The man followed the girl.
Eastern Armenian	51	Constructed by native speaker linguist	Maɾdn ognecʰ aʁǯkan.	Մարդն օգնեց աղջկան:	maɾd-n ogn-ecʰ aʁǯka-n	man-def help-aor.3sg girl.dat-def	The man helped the girl.
Eastern Armenian	52	Constructed by native speaker linguist	Aʁǯikə hagcʰɾecʰ jeɾeχajin.	Աղջիկը հագցրեց երեխային:	aʁǯik-ə hagcʰɾ-ecʰ jeɾeχa-ji-n	girl-def dress.caus-aor.3sg child-dat-def	The girl dressed the child.
Eastern Armenian	53	Constructed by native speaker linguist	Aʁǯikə loʁacʰɾecʰ jeɾeχajin.	Աղջիկը լողացրեց երեխային:	aʁǯik-ə loʁacʰɾ-ecʰ jeɾeχa-ji-n	girl-def wash-aor.3sg child-dat-def	The girl washed the child.
Eastern Armenian	54	Constructed by native speaker linguist	Maɾdə lvacʰvecʰ.	Մարդը լվացվեց:	maɾd-ə lv-acʰ-v-ecʰ	man-def wash-caus-med-aor.3sg	The man washed (himself).
Eastern Armenian	55	Constructed by native speaker linguist	Maɾdə hagacʰ.	Մարդը հազաց:	maɾd-ə hag-acʰ	man-def cough-aor.3sg	The man coughed.
Eastern Armenian	56	Constructed by native speaker linguist	Maɾdə baɾʒɾacʰav saɾə.	Մարդը բարձրացավ սարը:	maɾd-ə baɾʒɾacʰa-v saɾ-ə	man-def climb-aor.3sg hill-def	The man climbed (up) the hill.
Eastern Armenian	57	Constructed by native speaker linguist	Maɾdə nstecʰ (getnin).	Մարդը նստեց (գետնին):	maɾd-ə nst-ecʰ getn-i-n	man-def sit-aor.3sg floor-dat-def	The man sat down (on the floor).
Eastern Armenian	58	Constructed by native speaker linguist	Maɾdə nstac eɾ (getnin).	Մարդը նստած էր գետնին:	maɾd-ə nst-ac eɾ getn-i-n	man-def sit-ptcp.res aux.pst.3sg floor-dat-def	The man sat (on the floor).
Eastern Armenian	59	Constructed by native speaker linguist	Maɾdə nstac eɾ getni vɾa.	Մարդը նստած էր գետնի վրա:	maɾd-ə nst-ac eɾ getn-i vɾa	man-def sit-ptcp.res aux.pst.3sg floor-gen on	The man sat on the floor.
Eastern Armenian	60	Constructed by native speaker linguist	Jeɾeχan vazecʰ (hatak-ov).	Երեխան վազեց (հատակով):	jeɾeχa-n vaz-ecʰ hatak-ov	child-def run-aor.3sg floor-instr	The child ran (on the floor).
Eastern Armenian	61	Constructed by native speaker linguist	Jeɾeχan vazecʰ (hatak-i vɾa-jov).	Երեխան վազեց (հատակի վրայով):	jeɾeχa-n vaz-ecʰ hatak-i vɾa-jov	child-def run-aor.3sg floor-gen on-instr	The child ran (on the floor).
Eastern Armenian	62	Constructed by native speaker linguist	Jeɾeχan cʰatkecʰ (hatak-i vɾa).	Երեխան ցատկեց (հատակի վրա):	jeɾeχa-n cʰatk-ecʰ hatak-i vɾa	child-def jump-aor.3sg floor-gen on	The child jumped (on the floor).
Eastern Armenian	63	Constructed by native speaker linguist	Tʁan gnacʰ (gjuʁicʰ).	Տղան գնաց (գյուղից):	tʁa-n gn-acʰ gjuʁ-icʰ	boy-def go-aor.3sg village-abl	The boy went (from the village).
Eastern Armenian	64	Constructed by native speaker linguist	Tʁan apɾum eɾ gjuʁum.	Տղան ապրում էր գյուղում:	tʁa-n apɾ-um eɾ gjuʁ-um	boy-def live-cvb.ipfv aux.pst.3sg village-loc	The boy lived in the village.
Eastern Armenian	65	Constructed by native speaker linguist	Tʁan (jeɾg) jeɾgecʰ.	Տղան (երգ) երգեց:	tʁa-n jeɾg jeɾg-ecʰ	boy-def song sing-aor.3sg	The boy sang (a song).
Eastern Armenian	66	Constructed by native speaker linguist	Tʁan hajtnvecʰ (čanapaɾin).	Տղան հայտնվեց (ճանապարհին):	tʁa-n hajtn-v-ecʰ čanapaɾ-i-n	boy-def declare-med-aor.3sg road-gen-def	The boy appeared (on the road).
Eastern Armenian	67	Constructed by native speaker linguist	ʒerkʰs cʰavum e.	Ձեռքս ցավում է:	ʒerkʰ-s cʰav-um e	hand-1sg.poss hurt-cvb.ipfv aux.3sg	My arm hurts.
Eastern Armenian	68	Constructed by native speaker linguist	Maɾdə mahacʰav.	Մարդը մահացավ:	maɾd-ə mahacʰa-v	man-def die-aor.3sg	The man died.
Eastern Armenian	69	Constructed by native speaker linguist	Maɾdə merav.	Մարդը մեռավ:	maɾd-ə mera-v	man-def die.aor-aor.3sg	The man died.
Eastern Armenian	70	Constructed by native speaker linguist	Maɾdn ənkav getnin.	Մարդն ընկավ գետնին:	maɾd-n ənka-v getn-i-n	man-def fall-aor.3sg floor-dat-def	The man fell (to the ground).
Eastern Armenian	71	Constructed by native speaker linguist	Maɾdn ənkav (getni vɾa).	Մարդն ընկավ (գետնի վրա):	maɾd-n ənka-v getn-i vɾa	man-def fall-aor.3sg floor-gen on	The man fell (to the ground).
Eastern Armenian	72	Constructed by native speaker linguist	Tʁa n sarel eɾ.	Տղան սառել էր:	tʁa-n sar-el eɾ	boy-def freeze-cvb.pfv aux.pst.3sg	The boy froze.
Eastern Armenian	73	Constructed by native speaker linguist	Tʁan sovac eɾ.	Տղան սոված էր:	tʁa-n sov-ac eɾ	boy-def starve-ptcp.res be.pst.3sg	The boy was hungry.
Eastern Armenian	74	Constructed by native speaker linguist	Anʒɾevum eɾ.	Անձրևում էր:	anʒɾev-um eɾ	rain-cvb.ipfv aux.pst.3sg	It rained.
Eastern Armenian	75	Constructed by native speaker linguist	Anʒɾev eɾ galis.	Անձրև էր գալիս:	anʒɾev eɾ galis	rain aux.pst.3sg go.cvb.ipfv	It rained.
Eastern Armenian	76	Constructed by native speaker linguist	Aʁǯikə tχuɾ eɾ.	Աղջնակը տխուր էր:	aʁǯik-ə tχuɾ eɾ	girl-def sad be.pst.3sg	The little girl was sad.
Eastern Armenian	77	Constructed by native speaker linguist	Gndakə gloɾvum e.	Գնդակը գլորվում է:	gndak-ə gloɾ-v-um e	ball-def roll-med-cvb.ipfv aux.3sg	The ball is rolling.
Eastern Armenian	78	Constructed by native speaker linguist	Getinə čʰoɾ e.	Գետինը չոր է:	getin-ə čʰoɾ e	floor-def dry aux.3sg	The ground is dry.
Eastern Armenian	79	Constructed by native speaker linguist	Navakə χoɾtakvecʰ.	Նավակը խորտակվեց:	navak-ə χoɾtak-v-ecʰ	boat-def sink-med-aor.3sg	The boat sank.
Eastern Armenian	80	Constructed by native speaker linguist	Mɾsum em.	Մրսում եմ:	mɾs-um em	be.cold-cvb.ipfv aux.1sg	I’m cold.
Eastern Armenian	81	Constructed by native speaker linguist	Jes zgests patrecʰi.	ես զգեստս պատռեցի:	jes zgest-s patr-ecʰ-i	I.nom clothes-1sg.poss tear-aor-1sg	I tore up my clothes.
Eastern Armenian	82	Constructed by native speaker linguist	Majɾə gɾkecʰ iɾ pʰokʰɾik tʁajin.	Մայրը գրկեց իր փոքրիկ տղային:	majɾ-ə gɾk-ecʰ iɾ pʰokʰɾik tʁaj-i-n	mother-def hug-aor.3sg self.gen small boy-dat-def	The mother hugged her little boy.
Eastern Armenian	83	Constructed by native speaker linguist	Aɾǯə hototecʰ tʁajin.	Արջը հոտոտեց տղային:	aɾǯ-ə hotot-ecʰ tʁaj-i-n	bear-def smell-aor.3sg boy-dat-def	The bear nuzzled the boy.
Eastern Armenian	84	Constructed by native speaker linguist	Aɾǯə tʁaji hotn arav.	Արջը տղայի հոտն առավ:	aɾǯ-ə tʁaj-i hot-n ara-v	bear-def boy-gen smell-def take.aor-aor.3sg	The bear smelled the boy.
Eastern Armenian	85	Constructed by native speaker linguist	Aʁǯikə mtacecʰ iɾ tatiki masin jeɾek.	Աղջիկը մտածեց իր տատիկի մասին երեկ:	aʁǯik-ə mtac-ecʰ iɾ tatik-i masin jeɾek	girl-def think-aor.3sg self.gen granny-gen about yesterday	The girl thought about her grandmother yesterday.
Eastern Armenian	86	Constructed by native speaker linguist	Maɾdə sapʰɾecʰ moɾukʰə.	Մարդը սափրեց մորուքը:	maɾd-ə sapʰɾ-ecʰ moɾukʰ-ə	man-def shave-aor.3sg beard-def	The man shaved his beard.
Eastern Armenian	87	Constructed by native speaker linguist	Maɾdə ktɾecʰ mazeɾə.	Մարդը կտրեց մազերը:	maɾd-ə ktɾ-ecʰ maz-eɾ-ə	man-def cut-aor.3sg hair-pl-def	The man cut his hair.
Eastern Armenian	88	Constructed by native speaker linguist	Maɾdə ənkeɾoǯicʰ pʰoʁə veɾcʰɾecʰ.	Մարդը ընկերոջից փողը վերցրեց:	maɾd-ə ənkeɾoǯ-icʰ pʰoʁ-ə veɾcʰɾ-ecʰ	man-def friend-abl money-def take-aor.3sg	The man took the money from his friend.
Eastern Armenian	89	Constructed by native speaker linguist	Tʁan klpecʰ pʰajti keʁevə.	Տղան կլպեց փայտի կեղևը:	tʁa-n klp-ecʰ pʰajt-i keʁev-ə	boy-def peel-aor.3sg stick-gen crust-def	The boy peeled the bark off the stick.
Eastern Armenian	90	Constructed by native speaker linguist	Tʁan makʰɾecʰ pʰajti keʁevə.	Տղան մաքրեց փայտի կեղևը:	tʁa-n makʰɾ-ecʰ pʰajt-i keʁev-ə	boy-def remove-aor.3sg stick-gen crust-def	The boy peeled the bark off the stick.
Eastern Armenian	91	Constructed by native speaker linguist	Tʁan kʰeɾecʰ pʰajti keʁevə.	Տղան քերեց փայտի կեղևը:	tʁa-n kʰeɾ-ecʰ pʰajt-i keʁev-ə	boy-def scrape-aor.3sg stick-gen crust-def	The boy peeled the bark off the stick.
Eastern Armenian	92	Constructed by native speaker linguist	Tʁan pʰajticʰ keʁevə klpecʰ.	Տղան փայտից կեղևը կլպեց:	tʁa-n pʰajt-icʰ keʁev-ə klp-ecʰ	boy-def stick-abl crust-def peel-aor.3sg	The boy peeled the bark off the stick.
Eastern Armenian	93	Constructed by native speaker linguist	Tʁan pʰajticʰ keʁevə makʰɾecʰ.	Տղան փայտից կեղևը մաքրեց:	tʁa-n pʰajt-icʰ keʁev-ə makʰɾ-ecʰ	boy-def stick-abl crust-def remove-aor.3sg	The boy made the stick clean of the bark.
Eastern Armenian	94	Constructed by native speaker linguist	Tʁan pʰajticʰ keʁevə kʰeɾecʰ.	Տղան փայտից կեղևը քերեց:	tʁa-n pʰajt-icʰ keʁev-ə kʰeɾ-ecʰ	boy-def stick-abl crust-def scrape-aor.3sg	The boy peeled the bark off the stick.
Eastern Armenian	95	Constructed by native speaker linguist	Tʰaɾtʰecʰi.	թարթեցի:	tʰaɾtʰ-ecʰ-i	blink-aor-1sg	I blinked.
Eastern Armenian	96	Constructed by native speaker linguist	Tʁan meknecʰ gjuʁicʰ.	Տղան մեկնեց գյուղից:	tʁa-n mekn-ecʰ gjuʁ-icʰ	boy-def set.off-aor.3sg village-abl	The boy left the village.
Eastern Armenian	97	Constructed by native speaker linguist	Aʁǯnakə cicaʁecʰ.	Աղջնակը ծիծաղեց:	aʁǯnak-ə cicaʁ-ecʰ	little.girl-def laugh-aor.3sg	The little girl laughed.
Eastern Armenian	98	Constructed by native speaker linguist	Maɾdə goracʰ.	Մարդը գոռաց:	maɾd-ə gor-acʰ	man-def shout-aor.3sg	The man screamed.
Eastern Armenian	99	Constructed by native speaker linguist	Jeɾeχan χaʁum e (gndakov).	Երեխան խաղում է (գնդակով):	jeɾeχa-n χaʁ-um e gndak-ov	child-def play-cvb.ipfv aux.3sg ball-instr	The child is playing (with the ball).
Eastern Armenian	100	Constructed by native speaker linguist	Tunə ajɾvum e.	Տունը այրվում է:	tun-ə ajɾ-v-um e	house-def burn-med-cvb.ipfv aux.3sg	The house is burning.
Eastern Armenian	101	Constructed by native speaker linguist	Ajs maɾdə voɾsoɾd e.	Այս մարդը որսորդ է:	ajs maɾd-ə voɾsoɾd e	this man-def hunter aux.3sg	This man is a hunter.
Eastern Armenian	102	Constructed by native speaker linguist	Kanajkʰ cecum ein hatikneɾə (sandov jev vaɾsandov).	Կանայք ծեծում էին հատիկները (սանդ-ով և վարսանդով):	kanajkʰ cec-um ein hatik-neɾ-ə sand-ov jev vaɾsand-ov	woman.pl beat-cvb.ipfv aux.pst.3pl seed-pl-def mortar-instr and pestle-instr	The women were grounding the seeds (with mortar and pestle).
Eastern Armenian	103	Constructed by native speaker linguist	Kinə kaɾtofil e pʰoɾumhanum.	Կինը կարտոֆիլ է փորում-հանում:	kin-ə kaɾtofil e pʰoɾ-um-han-um	woman-def potato aux.3sg dig-cvb.ipfv-take.out-cvb.ipfv	The woman is digging for potatoes.
Eastern Armenian	104	Constructed by native speaker linguist	Tʁan hɾecʰ aʁǯkan (ǯuɾə).	Տղան հրեց աղջկան (ջուրը):	tʁa-n hɾ-ecʰ aʁǯka-n ǯuɾ-ə	boy-def push-aor.3sg girl.dat-def water-def	The boy pushed the girl (into the water).
Eastern Armenian	105	Constructed by native speaker linguist	Taɾecʰ kinə aʁǯkan jeɾg sovoɾecʰɾecʰ.	Տարեց կինը աղջկան երգ սովորեցրեց:	taɾecʰ kin-ə aʁǯka-n jeɾg sovoɾ-ecʰɾ-ecʰ	old woman-def girl.dat-def song learn-caus-aor.3sg	The old lady taught the girl a song.
Eastern Armenian	106	Constructed by native speaker linguist	Tʁan aɾǯin lsecʰ.	Տղան արջին լսեց:	tʁa-n aɾǯ-i-n ls-ecʰ	boy-def bear-dat-def hear-aor.3sg	The boy heard the bear.
Eastern Armenian	107	Constructed by native speaker linguist	Tʁan aɾǯi ʒajnə lsecʰ.	Տղան արջի ձայնը լսեց:	tʁa-n aɾǯ-i ʒajn-ə ls-ecʰ	boy-def bear-gen sound-def hear-aor.3sg	The boy heard the bear.
