Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Hoocąk	32	offered by speaker & checked w/ other speaker(s)	Wanąą, nąącawara nįį waakipaxų!		wanąą nąącawa=ra nįį ho-ha-kii-paaxų	INTJ(female) ear=DEF water APPL.INESS-1E.A-RFL-pour\1E.A	I poured water into my ear!
Hoocąk	33	offered by speaker & checked w/ other speaker(s)	Nįį hanįra wooracgą hanįra haakikawaxų.		nįį hanį=ra wooracgą hanį=ra ha-ha-kii-ka-waxų	water have.NTL\1E.A=DEF cup have.NTL\1E.A=DEF APPL.SUPESS-1E.A-RFL-POSS.RFL-pour	I spilled my water over myself.
Hoocąk	34	offered by speaker & checked w/ other speaker(s)	Hinųga hireanąga Kųnųga nįį hakikiwaxųire.		Hinų-ga hireanąga Kųnų-ga nįį ha-kiki-waxų-ire	first.daughter-PROP along.with first.son-PROP water APPL.SUPESS-RCP-pour-SBJ.3PL	Hinu and Kunu spilled water over each other.
Hoocąk	35	offered by speaker & checked w/ other speaker(s)	Hinųga hireanąga Kųnųga nąącawara nįį hokikiwaxųire.		Hinų-ga hireanąga Kųnų-ga nąącawa=ra nįį ho-kiki-waxų-ire	first.daughter-PROP along.with first.son-PROP ear=DEF water APPL.INESS-RCP-pour-SBJ.3PL	Hinu and Kunu spilled water into each other's ears.
Hoocąk	36	offered by speaker & checked w/ other speaker(s)	Waǧįǧįra gooja ha'ųrehaa.		waǧįǧį=ra gooja ha-ųųrehaa	ball=DEF over.there 1E.A-throw\1E.A	I threw the ball over there.
Hoocąk	37	offered by speaker & checked w/ other speaker(s)	Jaagu'ų waǧįǧįra hįįrorajį?		jaagu'ų waǧįǧį=ra hi<hį>ro<ra>jį	why ball=DEF <1E.U><2.A>throw	Why did you throw the ball at me?
Hoocąk	38	offered by speaker & checked w/ other speaker(s)	Waǧįǧįra hanąąc nąąhihakeja waš'ųreera?		waǧįǧį=ra hanąąc nąą-hihak-eeja wa-š-ųųreera	ball=DEF all tree-on.top-there OBJ.3PL-2.A-throw\2.A	Did you throw all the balls on top of the tree?
Hoocąk	39	offered by speaker & checked w/ other speaker(s)	Waǧįǧįra hanąąc nįįeja woorat'ųšere?		waǧįǧį=ra hanąąc nįį-eja wa-ho-ra-t'ųų<še>re	ball=DEF all water-there OBJ.3PL-APPL.INESS-2.A-<2.A>throw.away	Did you throw all the balls into the water?
Hoocąk	40	offered by speaker & checked w/ other speaker(s)	*Waǧįǧįra hįgiųre hįgigire.		*waǧįǧį=ra hį-gi-ųųree hį-gigi-re	ball=DEF 1E.U-APPL.BEN-throw 1E.U-let/cause-IMP	Throw the ball for me.
Hoocąk	41	offered by speaker & checked w/ other speaker(s)	Waǧįǧįra hanąąc waįgi'ų huu hiire.		waǧįǧį=ra hanąąc wa<hį-gi>'ų huu hii-re	ball=DEF all <1E.U-APPL.BEN>do/be come.here make/CAUS-IMP	Throw the balls to me.
Hoocąk	42	offered by speaker & checked w/ other speaker(s)	Waǧįǧį (ki)kii'ųrehinąąkšąną.		waǧįǧį kiki-ųųreehi=nąąk-šąną	ball RCP-throw=POS.NTL.PL-DECL	They're throwing balls to each other.
Hoocąk	43	offered by speaker & checked w/ other speaker(s)	Nįįkjąkra waǧįǧįra wakiki'ųrehinąąkšąną.		nįįkjąk=ra waǧįǧį=ra wa-kiki-ųųreehi=nąąk-šąną	child=DEF ball=DEF OBJ.3PL-RCP-throw=POS.NTL.PL-DECL	The kids are throwing balls to each other.
Hoocąk	44	offered by speaker & checked w/ other speaker(s)	Waǧįǧį nee hanįra nąąija ha'ųrehaa.		waǧįǧį nee hanį=ra nąą-ija ha-ųųrehaa	ball 1EMPH have.NTL=DEF tree-there 1E.A-throw\1E.A	I threw my ball into the tree.
Hoocąk	45	offered by speaker & checked w/ other speaker(s)	Waǧįǧįra hanąąc nąąija waakara'ųrehaa.		waǧįǧį=ra hanąąc nąą-ija wa-ha-kara-ųųrehaa	ball=DEF all tree-there OBJ.3PL-1E.A-POSS.RFL-throw\1E.A	I threw all my balls into the tree.
Hoocąk	46	offered by speaker & checked w/ other speaker(s)	*Peeceja waagax ho'ųųreehi.		*peec-eeja waagax ho-ųųreehi	fire-there paper APPL.INESS-throw	He threw paper into the fire.
Hoocąk	47	offered by speaker & checked w/ other speaker(s)	Waxuzizik (wiigucižą) hi'ųanąga iinįxete hižą (hi')ųreehi.		waxuzizik wiiguc-ižą hi'ų-anąga iinį-xete hižą hi-ųųreehi	rubber shooting.device-one use-and stone-be.big one APPL.INST-throw	He quickly used a rubber device and threw a big rock.
Hoocąk	48	offered by speaker & checked w/ other speaker(s)	Kooknąąkre wašuru'ąną?		kook=nąąkre wa-šu-ru'ą-ną	box=POS.NTL.PL:PROX OBJ.3PL-2.A-lift/carry-POT	Can you lift/carry these boxes?
Hoocąk	49	offered by speaker & checked w/ other speaker(s)	Hįšuru'ąną?		hį-šu-ru'ą-ną	1E.U-2.A-lift/carry-POT	Can you carry me?
Hoocąk	50	offered by speaker & checked w/ other speaker(s)	Kooknąąkre waįragišuru'ąną?		kook=nąąkre wa-hį-ra-gi-šu-ru'ą-ną	box=POS.NTL.PL:PROX OBJ.3PL-1E.U-2.A-APPL.BEN-2.A-lift/carry-POT	Can you carry these boxes for me?
Hoocąk	51	offered by speaker & checked w/ other speaker(s)	Waginąnąąka hi'ųanąga nąąkre hiru'ąre.		waginą=nąka hi'ų-anąga nąą-ąąkre hi-ru'ą-re	string=POS.NTL:DIST use-and log-POS.HOR:PROX APPL.INST-lift/carry-IMP	Lift this log with the rope.
Hoocąk	52	offered by speaker & checked w/ other speaker(s)	Nąą te'e waginą hįįgiru'ąre.		nąą te'e waginą hi-hį-gi-ru'ą-re	wood this rope APPL.INST-1E.U-APPL.BEN-lift/carry-IMP	Lift the log with the rope for me.
Hoocąk	53	offered by speaker & checked w/ other speaker(s)	Nąąra waaceja horu'ąre.		nąą=ra waac-eja ho-ru'ą-re	log=DEF boat-there APPL.INESS-lift/carry-IMP	Lift the log into the boat.
Hoocąk	54	offered by speaker & checked w/ other speaker(s)	Nąąra hanąąc waaceja (wa)woįgiru'ąire.		nąą=ra hanąąc waac-eeja wa-ho-hį-gi-ru'ą-ire	wood=DEF all boat-there OBJ.3PL-APPL.INESS-1E.U-APPL.BEN-lift/carry-SBJ.3PL	They lifted all the logs into the boat for me.
Hoocąk	55	offered by speaker & checked w/ other speaker(s)	Waaceja hųųru'ąire.		waac-eja ho-hį-ru'ą-ire	boat-there APPL.INESS-1E.U-lift/carry-SBJ.3PL	They lifted me into the boat.
Hoocąk	56	offered by speaker & checked w/ other speaker(s)	Kookra waakuru'ą.		kook=ra wa-ha-ku-ru'ą	box=DEF OBJ.3PL-1E.A-POSS.RFL-lift/carry	I carried my boxes.
Hoocąk	57	offered by speaker & checked w/ other speaker(s)	Nąąra waaceja waakuru'ą rehaa.		nąą=ra waac-eja wa-ho-ha-ku-ru'ą rehaa	log=DEF boat-there OBJ.3PL-APPL.INESS-1E.A-POSS.RFL-lift/carry do.quickly\1E.A	I (quickly) lifted my logs into the boat.
Hoocąk	58	offered by speaker & checked w/ other speaker(s)	Waginą yaa'ųanąga hakitu'ą.		waginą hi<ha>'ų=anąga ha-kii-tuu'ą	rope <1E.A>use=and 1E.A-RFL-lift/carry\1E.A	I hoisted myself with a rope.
Hoocąk	59	offered by speaker & checked w/ other speaker(s)	Kikiru'ą ųųnąąk'ų hijaahiire.		kiki-ru'ą ųų=nąąk=ų hija-ha-hii-ire	RCP-lift/carry do/make=POS.NTL.PL=SIM there-COLL-arrive.there-SBJ.3PL	Lifting each other they arrived there.
Hoocąk	60	offered by speaker & checked w/ other speaker(s)	Hakikuru'ą nąą'įra tuuš'akšąną.		ha-kii-ku-ru'ą nąą<ha>'į=ra tuuš'ak-šąną	1E.A-RFL-POSS.RFL-lift/carry <1E.A>try=DEF fail.at\1E.A-DECL	I attempted to pull myself up, but I couldn't."
Hoocąk	61	offered by speaker & checked w/ other speaker(s)	Kųnųga homįk hihakeja haru'ąjee.		Kųnų-ga homįk hihak-eja ha-ru'ą=jee	first.son-PROP bed on.top-there APPL.SUPESS-lift/carry=POS.VERT	He was holding Kunu over the bed.
Hoocąk	62	offered by speaker & checked w/ other speaker(s)	Waaceja neexjį waakitu'ą.		waac-eja nee-xjį ho-ha-kii-tuu'ą	boat-there 1EMPH-INTS APPL.INESS-1E.A-RFL-lift/carry\1E.A	I lifted myself into the boat.
Hoocąk	63	offered by speaker & checked w/ other speaker(s)	Wiiceja eexjį (ha)kiru'ą.		wiic-eja ee-xjį ha-kii-ru'ą	island-there 3EMPH-INTS APPL.SUPESS-RFL-lift/carry	He lifted himself onto the island/beach.
Hoocąk	64	offered by speaker & checked w/ other speaker(s)	Kšeera wamąąšųnų?		kšee=ra wa-mąą<šų>nų	apple=DEF OBJ.3PL-<2.A>steal	Did you steal the apples?
Hoocąk	65	offered by speaker & checked w/ other speaker(s)	Kšeera hanąąc wamąįragišųnų?		kšee=ra hanąąc wa-mąą<hį-ra-gi-šų>nų	apple=DEF all OBJ.3PL-<1E.U-2.A-APPL.BEN-2.A>steal	Did you steal all the apples from me / Did you steal all the apples for me?
Hoocąk	66	offered by speaker & checked w/ other speaker(s)	Wažą mąįragišųnų?		wažą mąą<hį-ra-gi-šų>nų	something <1E.U-2.A-APPL.BEN-2.A>steal	Did you steal something for me?
Hoocąk	67	offered by speaker & checked w/ other speaker(s)	Mąąkinų haji waa'ųnąkšąną.		mąą<ha-kii>nų ha-jii wa<ha>'ų=nąk-šąną	<1E.A-RFL>steal 1E.A-arrive.here <1E.A>do/be=POS.NTL\1E.A-DECL	I stole away and I'm here.
Hoocąk	68	offered by speaker & checked w/ other speaker(s)	Wiišgacra nųųxąwą waažu.		wiišgac=ra nųųxąwą wa-ha-žuu	toy=DEF hide OBJ.3PL-1E.A-put	I hid the toys.
Hoocąk	69	offered by speaker & checked w/ other speaker(s)	Woorak že'e hanųxąwą hįšiire.		woorak že'e ha-nųųxąwą hį-šii-ire	story that APPL.SUPESS-hide 1E.U-tell.to.do-SBJ.3PL	They told me to keep that story secret.
Hoocąk	70	offered by speaker & checked w/ other speaker(s)	Woorakra hanąąc wawaanųxąwą haje.		woorak=ra hanąąc wa-ho<ha>nųxąwą ha-jee	story=DEF all OBJ.3PL-<1E.A>keep.secret 1E.A-POS.VERT	I'm keeping these stories secret.
Hoocąk	71	offered by speaker & checked w/ other speaker(s)	Woorakra wanąnųxąwą wašaraje?		woorak=ra wa-ra-nųųxąwą waše-ra=jee	story=DEF OBJ.3PL-2.A-hide talk\2.A-2.A=POS.VERT	Are you hiding the stories?
Hoocąk	72	offered by speaker & checked w/ other speaker(s)	(Ha)nąąkixąwą waa'ųnąkšąną haji.		ha-nųų<ha-kii>xąwą wa<ha>'ų=nąk-šąną ha-jii	APPL.SUPESS-<1E.A-RFL>hide <1E.A>do/be=POS.NTL-DECL 1E.A-arrive.here	I'm hiding myself here.
Hoocąk	73	offered by speaker & checked w/ other speaker(s)	Wasge hožu (hihak)eja (ha)nųxąwą kąnąkšąną.		wasge_hožu hihak-eeja ha-nųųxąwą kąnąk-šąną	cupboard on.top-there APPL.SUPESS-hide place-DECL	He put something on top of the cupboard up there.
Hoocąk	74	offered by speaker & checked w/ other speaker(s)	Cąąkeja nųki(ki)xąwą naakšąną.		cąąk-eeja nųų<kiki>xąwą nąąk-šąną	outside-there <RCP>hide POS.NTL.PL-DECL	They're playing hide and seek (=hiding from each other) outside.
Hoocąk	75	offered by speaker & checked w/ other speaker(s)	?Wa'įra hinųxąwąjee.		wa'į=ra hi-nųųxąwą-jee	blanket=DEF APPL.INST-hide-POS.VERT	He's using a blanket to hide.
Hoocąk	76	offered by speaker & checked w/ other speaker(s)	Hįįrakiš'o?		hi<hį-ra>ki<š>'o	<1E.U-2.A><2.A>touch	Did you just touch me?
Hoocąk	77	offered by speaker & checked w/ other speaker(s)	Peera hįgiki'oaje!		pee=ra hi<hį-gi>ki'o-aje	forehead=DEF <1E.U-APPL.BEN>touch-IMP.POST	Touch my forehead!
Hoocąk	78	offered by speaker & checked w/ other speaker(s)	Wakąra hiki'o.		waką=ra hiki'o	snake=DEF touch	He touched the snake.
Hoocąk	79	offered by speaker & checked w/ other speaker(s)	Wakąra reezi (hikarak'ųanąga) hįįki'o.		waką=ra reezi hi-kara-k-'ųų=anąga hi<hį>ki'o	snake=DEF tongue APPL.INST-POSS.RFL-POSS.RFL-do/make=and <1E.U>touch	The snake touched me with its tongue.
Hoocąk	80	offered by speaker & checked w/ other speaker(s)	Siipajora wawikaraki'ore!		siipajo=ra wa-hi<kara>ki'o-re	toe=DEF OBJ.3PL-<POSS.RFL>touch-IMP	Touch your toes!
Hoocąk	81	offered by speaker & checked w/ other speaker(s)	Yaakiki'o('o).		hi<ha-kii>ki'o-'o	<1E.A-RFL>touch-RDP	I touched myself (in different places).
Hoocąk	82	offered by speaker & checked w/ other speaker(s)	Yaakiki'owi.		hi<ha-kii>ki'o-wi	<1E.A-RCP/RFL>touch-PL	We touched each other.
Hoocąk	83	offered by speaker & checked w/ other speaker(s)	Nąąksikra hi'ųireanaga hikiki'oire.		nąąksik=ra hi'ų-ire=anąga hi<kii>ki'o-ire	stick=DEF use-SBJ.3PL=and <RCP/RFL>touch-SBJ.3PL	They touched each other with sticks.
Hoocąk	84	offered by speaker & checked w/ other speaker(s)	T'ee nįįkjene.		t'ee nįį-kjene	die make/CAUS\1&2-FUT	I'm going to kill you.
Hoocąk	85	offered by speaker & checked w/ other speaker(s)	Wijukįkra hiragikaragaja t'ee gigi.		wijuk-nįk hira<gi>kara-gają t'ee gigi	cat-DIM <APPL.BEN>take.care.of-SEQ die let/cause	He was baby-sitting a cat and he caused it to die.
Hoocąk	86	offered by speaker & checked w/ other speaker(s)	Caa t'ee hįgigiire.		caa t'ee hį-gigi-ire	deer die 1E.U-let/cause-SBJ.3PL	They killed a deer for me.
Hoocąk	87	offered by speaker & checked w/ other speaker(s)	Wašjįkra waaruc hihakeja t'ee hiire.		wašjįk=ra waaruc hihak-eja t'ee hii-ire	rabbit=DEF table on.top-there die make/CAUS-SBJ.3PL	They killed the rabbit on the table.
Hoocąk	88	offered by speaker & checked w/ other speaker(s)	Caa ze'e wiižukxete hit'e hiire.		caa žee wiižuk-xete hi-t'ee hii-ire	deer that gun-be.big APPL.INST-die make/CAUS-SBJ.3PL	They killed this deer with a gun.
Hoocąk	89	offered by speaker & checked w/ other speaker(s)	Caa te'e wiižuk hi'ųireanąga t'ee hįgigiire.		caa te'e wiižuk hi'ų-ire-anąga t'ee hį-gigi-ire	deer this gun use-SBJ.3PL-and die 1E.U-let/cause-SBJ.3PL	They killed a deer for me with a gun.
Hoocąk	90	offered by speaker & checked w/ other speaker(s)	Šųųkra t'ee hakaragi.		šųųk=ra t'ee ha-karagi	dog=DEF die 1E.A-cause.own	I killed my own dog.
Hoocąk	91	offered by speaker & checked w/ other speaker(s)	T'ee hakįkjene.		t'ee ha-kįį-kjene	die 1E.A-make.self-FUT	I'm going to kill myself.
Hoocąk	92	offered by speaker & checked w/ other speaker(s)	Wažą hinįgekjene.		wažą hi<nįį>ge-kjene	something <1&2>say.to-FUT	I'm going to say something to you.
Hoocąk	93	offered by speaker & checked w/ other speaker(s)	Waną'į hirujis higanąąkšąną.		waną'į_hirujis hige=nąąk=šąną	idiot say.to=POS.NTL.PL=DECL	They're calling him an idiot.
Hoocąk	94	offered by speaker & checked w/ other speaker(s)	Xjąnąre waną'į hirujis hįįgaire.		xjąnąre waną'į_hirujis hi<hį>ge-ire	yesterday idiot <1E.U>say.to-SBJ.3PL	Yesterday they called me an idiot.
Hoocąk	95	offered by speaker & checked w/ other speaker(s)	Xjąnąre waną'į hirujis yaakige.		xjąnąre waną'į_hirujis hi<ha-kii>ge	yesterday idiot <1E.A-RFL>say.to	Yesterday I called myself an idiot.
Hoocąk	96	offered by speaker & checked w/ other speaker(s)	Waną'į hirujis hiki(ki)gaire.		waną'į_hirujis hi<kiki>ge-ire	idiot <RCP>say.to-SBJ.3PL	They called each other idiots.
Hoocąk	97	offered by speaker & checked w/ other speaker(s)	Nįįkjąkra wažą yaakarage.		nįįkjąk=ra wažą hi<ha-kara>ge	child=DEF something <1E.A-POSS.RFL>say.to	I said something to my child.
Hoocąk	98	offered by speaker & checked w/ other speaker(s)	Wažą wawiraigiganą?		wažą wa-hi<ra-hį-gi>ge-ną	something OBJ.3PL-<2.A-1E.U-APPL.BEN>say.to-POT	Can you say something to them for me?
Hoocąk	99	offered by speaker & checked w/ other speaker(s)	Woowąkireže wawiyaakara(gi)ge.		woowąk-ire-že wa-hi<ha-kara-gi>ge	be.naughty-SBJ.3PL-QUOT OBJ.3PL-<1E.A-POSS.RFL-APPL.BEN>say.to	I told them they were naughty.
Hoocąk	100	offered by speaker & checked w/ other speaker(s)	Toora xerenąąk.		too=ra xere=nąąk	potato=DEF boil=POS.NTL.PL	The potatoes are boiling.
Hoocąk	101	offered by speaker & checked w/ other speaker(s)	Toora xere wahaa.		too=ra xere wa-haa	potato=DEF boil OBJ.3PL-make/CAUS\1E.A	I boiled the potatoes.
Hoocąk	102	offered by speaker & checked w/ other speaker(s)	Toora xere wairagiginą?		too=ra xere wa-hį-ra-gigi-ną	potato=DEF boil OBJ.3PL-1E.U-2.A-let/cause-POT	Can you boil these potatoes for me? / Can you boil my potatoes?
Hoocąk	103	offered by speaker & checked w/ other speaker(s)	Toora nee xere waakaragi.		too=ra nee xere wa-ha-karagi	potato=DEF 1EMPH boil OBJ.3PL-1E.A-cause.own	I boiled my potatoes.
Hoocąk	104	offered by speaker & checked w/ other speaker(s)	Toora wiirohą te'e hi'ųanąga xere wahiire.		too=ra wiirohą te'e hi'ų-anąga xere wa-hii-ire	potato=DEF kettle this use-and boil OBJ.3PL-make/CAUS-SBJ.3PL	Using this kettle they boiled the potatoes.
Hoocąk	105	offered by speaker & checked w/ other speaker(s)	Waacra hasaware.		waac=ra hasaware	boat=DEF drown/sink	The boat sank.
Hoocąk	106	offered by speaker & checked w/ other speaker(s)	Waacra hasaware haa.		waac=ra hasaware haa	boat=DEF drown/sink make/CAUS\1E.A	I sank the boat.
Hoocąk	107	offered by speaker & checked w/ other speaker(s)	Waac hanįra hasaware raa?		waac hanį=ra hasaware raa	boat have.NTL\1E.A=DEF drown/sink make/CAUS\2.A	Did you sink my boat?
Hoocąk	108	offered by speaker & checked w/ other speaker(s)	Coowexjį hįįsawarenągajeere.		coowe-xjį ha<hį>saware=gajeere	almost-INTS <1E.U>drown/sink=HYP	I almost drowned.
Hoocąk	109	offered by speaker & checked w/ other speaker(s)	Coowe hasaware hakįną.		coowe hasaware ha-kįį-ną	almost drown/sink 1E.A-make.self-POT	I almost drowned.
Hoocąk	110	offered by speaker & checked w/ other speaker(s)	Waac hanįra nee hasaware haa.		waac hanį=ra nee hasaware haa	boat have.NTL\1E.A=DEF 1EMPH drown/sink make/CAUS\1E.A	My boat, I sank it."
