Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Bezhta	51	Constructed by native speaker linguist	Öždil kid keziyaqiyo.		öždi-l kid kezi<y>aq-iyo	boy.OBL-DAT girl(II).ABS meet<II>-PST	The boy met the girl.
Bezhta	52	Constructed by native speaker linguist	Kibba simindiyala hät't'äš bäbä boos.		kibba simindi-ya-la hät't'ä-š bäbä b-oo-s	girl.ERG maize-OBL-GEN2 flour.OBL-GEN1 bread(III).ABS III-do-PRS	The girl makes the bread out of maize flour.
Bezhta	53	Constructed by native speaker linguist	łi ɣayƛos.		łi ɣayƛo-s	water.ABS boil-PRS	The water boils.
Bezhta	54	Constructed by native speaker linguist	Kibbal quy tuqiyo.		kibba-l quy tuq-iyo	girl.OBL-LAT noise.ABS hear-PST	The girl heard the noise.
Bezhta	55	Constructed by native speaker linguist	Ist'i isiqa okko harziyooyo.		ist'i isi-qa okko harzi<y>oo-yo	brother.ERG sister-POSS money(IV).ABS ask<IV>-PST	The brother asked his sister for the money.
Bezhta	56	Constructed by native speaker linguist	Öždi xäbäläd c'ika bišello.		öždi xäbä-lä-d c'ika b-iše-ll-o	boy.ERG foot-OBL-INSTR glass(III).ABS III-break-CAUS-PST	The boy broke the glass with his foot.
Bezhta	57	Constructed by native speaker linguist	Öždi kibbal k'obala bäƛ'ello.		öždi kibba-l k'obala b-äƛ'el-lo	boy.ERG girl.OBL-LAT stick(III).ABS III-hit-PST	The boy hit the girl with the stick.
Bezhta	58	Constructed by native speaker linguist	Öždi kid k'obalalid yäƛ'ello.		öždi kid k'obala-li-d y-äƛ'el-lo	boy.ERG girl(II).ABS stick-OBL-INSTR II-hit-PST	The boy hit the girl with the stick.
Bezhta	59	Constructed by native speaker linguist	Öždi kibbal t'ek niƛiyo.		öždi kibba-l t'ek niƛ-iyo	boy.ERG girl.OBL-LAT book.ABS give-PST	The boy gave the book to the girl.
Bezhta	60	Constructed by native speaker linguist	Öždi kibbaqa t'ek niƛiyo.		öždi kibba-qa t'ek niƛ-iyo	boy.ERG girl.OBL-POSS book.ABS give-PST	The boy gave the book to the girl.
Bezhta	61	Constructed by native speaker linguist	Öždi kibbaqal t'ek niƛiyo.		öždi kibba-qa-l t'ek niƛ-iyo	boy.ERG girl.OBL-POSS-LAT book.ABS give-PST	The boy gave the book to the girl.
Bezhta	62	Constructed by native speaker linguist	Öždi kibbal koo yeⁿxelca.		öždi kibba-l koo y-eⁿxe-l-ca	boy.ERG girl.OBL-LAT hand(IV).ABS IV-touch-CAUS-PRS	The boy touches the girl with his hand.
Bezhta	63	Constructed by native speaker linguist	Öžö xöxƛ'ä ƛ'odo eⁿƛ'eyo.		öžö xöx-ƛ'ä ƛ'odo Ø-eⁿƛ'e-yo	boy(I).ABS tree.OBL-SUP upwards I-go-PST	The boy climbed the tree.
Bezhta	64	Constructed by native speaker linguist	Kibba öždiƛ'a yurɣan moq'olca.		kibba öždi-ƛ'a yurɣan m-oq'o-l-ca	girl.ERG boy.OBL-SUP blanket(III).ABS III-come-CAUS-PRS	The girl covers the boy with the blanket.
Bezhta	65	Constructed by native speaker linguist	Öžö ogic'iyo.		öžö Ø-ogic'-iyo	boy(I).ABS I-jump-PST	The boy jumped.
Bezhta	66	Constructed by native speaker linguist	Öžö kibbaƛ'a laladayo.		öžö kibba-ƛ'a lala-da-yo	boy.ABS girl.OBL-SUP shout-ANTIP-PST	The boy shouted at the girl.
Bezhta	67	Constructed by native speaker linguist	Öžö ogiyacca.		öžö Ø-ogi<ya>c-ca	boy(I).ABS I-jump<ANTIP>-PRS	The boy is busy jumping.
Bezhta	68	Constructed by native speaker linguist	Öžö kibbal t'eklad niƛdas.		öžö kibba-l t'ek-la-d niƛ-da-s	boy.ABS girl.OBL-LAT book-PL-INSTR give-ANTIP-PRS	The boy gives books to the girl.
Bezhta	69	Constructed by native speaker linguist	Öžö kusuʔdas.		öžö kusuʔ-da-s	boy.ABS shave-ANTIP-PRS	The boy shaves.
Bezhta	70	Constructed by native speaker linguist	Kid öhdäyo.		kid öhdä-yo	girl.ABS cough.ANTIP-PST	The girl coughed many times.
Bezhta	71	Constructed by native speaker linguist	Öždi kibbal diʔi yeⁿeyo.		öždi kibba-l diʔi y-eⁿe-yo	boy.ERG girl.OBL-LAT flower(IV).ABS IV-send-PST	The boy sent the girl the flower (for permanent possession).
Bezhta	72	Constructed by native speaker linguist	Öždi kibbadoy t'ek yeⁿeyo.		öždi kibba-doy t'ek y-eⁿe-yo	boy.ERG girl.OBL-APUD book(IV).ABS IV-send-PST	The boy sent girl the book (for temporary possession).
Bezhta	73	Constructed by native speaker linguist	Kid nänilaɬ k'isas.		kid nänilaɬ k'isa-s	girl.ABS doll.INTER play-PRS	The girl plays with the doll.
Bezhta	74	Constructed by native speaker linguist	Kid łowas.		kid łowa-s	girl.ABS laugh-PRS	The girl laughs.
Bezhta	75	Constructed by native speaker linguist	Öždi q'ac'icco iyol yežeš.		öždi q'ac'icco iyo-l y-eže-š	boy.ERG rucksack(IV).ABS mother-LAT IV-carry-PRS	The boy carried the rucksack for the mother.
Bezhta	76	Constructed by native speaker linguist	Öždi q'ac'icco iyodoy yežeš.		öždi q'ac'icco iyo-doy y-eže-š	boy.ERG rucksack(IV).ABS mother-APUD IV-carry-PRS	The boy carries the rucksack to the mother.
Bezhta	77	Constructed by native speaker linguist	Öždi kibbal t'ek yegalca.		öždi kibba-l t'ek y-ega-l-ca	boy.ERG girl.OBL-LAT book(IV).ABS IV-see-CAUS-PRS	The boy shows a book to the girl.
Bezhta	78	Constructed by native speaker linguist	Öždi äƛaʔ ömrö boos.		öždi äƛ-a-ʔ ömrö b-oo-s	boy.ERG village-OBL-INESS life(III).ABS III-do-PRS	The boy lives in the village.
Bezhta	79	Constructed by native speaker linguist	Mizo qoqona gey.		mizo qoqo-na gey	ground.ABS dry-CVB be.PRS	The ground is dry.
Bezhta	80	Constructed by native speaker linguist	Öždi mäče bäxčä.		öždi mäče b-äx-čä	boy.ERG ground(III).ABS III-dig-PRS	The boy digs the ground.
Bezhta	81	Constructed by native speaker linguist	Abo biłoqan gey.		abo biłoqan gey	father.ABS hunter.ABS be.PRS	The father is a hunter.
Bezhta	82	Constructed by native speaker linguist	Öždil kibbaqas t'ek yiqoyo.		öždi-l kibba-qa-s t'ek y-iqo-yo	boy.OBL-LAT girl.OBL-POSS-ABL book(IV).ABS IV-get-PST	The boy got the book from the girl.
Bezhta	83	Constructed by native speaker linguist	Kibba iyol žamɣo baq'oyo.		kibba iyo-l žamɣo b-aq'o-yo	girl.ERG mother-LAT sorrel(III).ABS III-bring-PST	The girl brought sorrel to the mother.
Bezhta	84	Constructed by native speaker linguist	Kibba iyodoy žamɣo baq'oyo.		kibba iyo-doy žamɣo b-aq'o-yo	girl.ERG mother-APUD sorrel(III).ABS III-bring-PST	The girl brought sorrel to the mother.
Bezhta	85	Constructed by native speaker linguist	Öždi kibbaqas t'ek yuⁿcoyo.		öždi kibba-qa-s t'ek y-uⁿco-yo	boy.ERG girl.OBL-POSS-ABL book(IV).ABS IV-steal-PST	The boy stole the book from the girl.
Bezhta	86	Constructed by native speaker linguist	Öždi kibbal burti biƛ'eyo.		öždi kibba-l burti b-iƛ'e-yo	boy.ERG girl.OBL-LAT ball(III).ABS III-throw-PST	The boy threw the ball to the girl (so as to hit her).
Bezhta	87	Constructed by native speaker linguist	Öždi kibbadoy burti biƛ'eyo.		öždi kibba-doy burti b-iƛ'e-yo	boy.ERG girl.OBL-APUD ball(III).ABS III-throw-PST	The boy threw the ball to the girl (into her direction).
Bezhta	88	Constructed by native speaker linguist	Öždi kibbaqa burti biƛ'eyo.		öždi kibba-qa burti b-iƛ'e-yo	boy.ERG girl.OBL-POSS ball(III).ABS III-throw-PST	The boy threw the ball to the girl (so that she would catch it).
Bezhta	89	Constructed by native speaker linguist	Öždi istoliyaƛ'a q'alam biƛ'eyo.		öždi istoli-ya-ƛ'a q'alam b-iƛ'e-yo	boy.ERG table-OBL-SUP pencil(III).ABS III-throw-PST	The boy threw the pencil on the table.
Bezhta	90	Constructed by native speaker linguist	Öždi ƛ'alo zistuqilca.		öždi ƛ'alo zistuqil-ca	boy.ERG stone(IV).ABS push(IV)-PRS	The boy pushes the stone.
Bezhta	91	Constructed by native speaker linguist	Öžö wedralaʔ łiid git'das.		öžö wedra-la-ʔ łii-d git'-da-s	boy(I).ABS bucket-OBL-INESS water-INSTR pour(I)-ANTIP-PRS	The boy is busy pouring the water into the bucket.
Bezhta	92	Constructed by native speaker linguist	Öžö istoliyaƛ'a t'eklad goldas.		öžö istoli-ya-ƛ'a t'ek-la-d gol-da-s	boy(I).ABS table-OBL-SUP book-PL-INSTR put(I)-ANTIP-PRS	The boy is busy putting books on the table.
Bezhta	93	Constructed by native speaker linguist	Öžö istoliyaƛ'a q'alamlid iƛ'elas.		öžö istoli-ya-ƛ'a q'alam-li-d Ø-iƛ'e-la-s	boy(I).ABS table-OBL-SUP pencil-OBL-INSTR I-throw-ANTIP-PRS	The boy is busy throwing pencils on the table.
Bezhta	94	Constructed by native speaker linguist	Kid iyol žamɣolid yaq'olas.		kid iyo-l žamɣo-li-d y-aq'o-la-s	girl(II).ABS mother-LAT sorrel-OBL-INSTR II-bring-ANTIP-PRS	The girl is busy bringing sorrel to the mother.
Bezhta	95	Constructed by native speaker linguist	Öžö q'ac'iccad iyodoy eželas.		öžö q'ac'icca-d iyo-doy Ø-eže-la-s	boy(I).ABS rucksack.OBL-INSTR mother-APUD I-carry-ANTIP-PRS	The boy is busy carrying the rucksack to the mother.
Bezhta	96	Constructed by native speaker linguist	Öžö kibbaqas t'eklad uⁿcolas.		öžö kibba-qa-s t'ek-la-d Ø-uⁿco-la-s	boy(I).ABS girl.OBL-POSS-ABL book-PL-INSTR I-steal-ANTIP-PRS	The boy is busy stealing books from the girl.
Bezhta	97	Constructed by native speaker linguist	Öždi istoliyaƛ'as čaq'i yaⁿcolca.		öždi istoli-ya-ƛ'a-s čaq'i y-aⁿco-l-ca	boy.ERG table-OBL-SUP-ABL ink(IV).ABS IV-clean-CAUS-PRS	The boy wipes the ink off the table.
Bezhta	98	Constructed by native speaker linguist	Öžö istoliyaƛ'as čaq'ilad aⁿcoldas.		öžö istoli-ya-ƛ'a-s čaq'i-la-d Ø-aⁿco-l-da-s	boy(I).ABS table-OBL-SUP-ABL ink-OBL-INSTR I-clean-CAUS-ANTIP-PRS	The boy is busy wiping the ink off the table.
Bezhta	99	Constructed by native speaker linguist	Öžö c'it'ad bäbäläd üč'das.		öžö c'it'ad bäbä-lä-d Ø-üⁿč'-da-s	boy(I).ABS knife.INSTR bread-OBL-INSTR I-cut-ANTIP-PRS	The boy is busy cutting the bread with the knife.
Bezhta	100	Constructed by native speaker linguist	Öžö kibbal k'obalalid äƛ'eldas.		öžö kibba-l k'obala-li-d Ø-äƛ'el-da-s	boy(I).ABS girl.OBL-LAT stick-OBL-INSTR I-hit-ANTIP-PRS	The boy is busy hitting the girl with the stick.
Bezhta	101	Constructed by native speaker linguist	Uštel q'owal xabarlaad eⁿhdas.		uštel q'owa-l xabar-laa-d Ø-eⁿh-da-s	teacher(I).ABS children-LAT story-PL.OBL-INSTR I-let.out-ANTIP-PRS	The teacher is busy telling a story to the kids.
Bezhta	102	Constructed by native speaker linguist	Kid łic'olid nizalaas.		kid łic'o-li-d niza-laa-s	girl.ABS clothes-OBL-INSTR wash-ANTIP-PRS	The girl is busy washing the clothes.
Bezhta	103	Constructed by native speaker linguist	Kid keč'lad iƛelas.		kid keč'-la-d iƛe-la-s	girl.ABS song-PL-INSTR sing-ANTIP-PRS	The girl is busy singing songs.
Bezhta	104	Constructed by native speaker linguist	Hudo bek'eldas.		hudo b-ek'el-da-s	firewood(III).ABS III-burn.CAUS-ANTIP-PRS	The firewood is burning slowly.
Bezhta	105	Constructed by native speaker linguist	Kid iyoqas t'eklad yokčildas.		kid iyo-qa-s t'ek-la-d y-okči-l-da-s	girl(II).ABS mother-POSS-ABL book-PL-INSTR II-take-CAUS-ANTIP-PST	The girl is busy taking books from her mother.
Bezhta	106	Constructed by native speaker linguist	Öždi qibo haʔos haboƛ'a.		öždi qibo haʔo-s habo-ƛ'a	boy.ERG wheat.ABS grind-PRS mill-SUP	The boy grinds the wheat on the mill.
Bezhta	107	Constructed by native speaker linguist	Kibba hinila gedis öždil xabar mehca.		kibba hini-la gedi-s öždi-l xabar m-eh-ca	girl.ERG REFL-GEN2 cat.OBL-GEN1 boy.OBL-LAT story(III).ABS III-let.out-PRS	The girl talks to the boy about her cat.
Bezhta	108	Constructed by native speaker linguist	Kid yeⁿƛ'eš biƛoɣa.		kid y-eⁿƛ'e-š biƛo-ɣa	girl(II).ABS II-go-PRS house-APUD	The girl goes home.
Bezhta	109	Constructed by native speaker linguist	Xo heleš.		xo hele-š	meat.ABS boil-PRS	The meat is cooking/boiling.
Bezhta	110	Constructed by native speaker linguist	Kibba łi ɣayƛollo.		kibba łi ɣayƛo-l-lo	girl.ERG water.ABS boil-CAUS-PST	The girl boiled the water.
Bezhta	111	Constructed by native speaker linguist	Kibba öžö xöxƛ'äš ekillo.		kibba öžö xöx-ƛ'ä-š Ø-ek-ill-o	girl.ERG boy(I).ABS tree.OBL-SUP-ABL I-fall-CAUS-PST	The girl made the boy fall from the tree.
Bezhta	112	Constructed by native speaker linguist	Öždi örrä k'äyƛölca.		öždi örrä k'äyƛö-l-ca	boy.ERG wheel.ABS roll-CAUS-PRS	The boy rolls the wheel.
Bezhta	113	Constructed by native speaker linguist	Öždi iyo kibbaƛ'as urɣeziyooyo.		öždi iyo kibba-ƛ'a-s urɣezi<y>oo-yo	boy.ERG mother(II).ABS girl.OBL-SUP-ABL think.about<II>-PST	The boy made mother think about the girl.
Bezhta	114	Constructed by native speaker linguist	Öždi iyoqa kid gič'eqilca.		öždi iyo-qa kid gič'eq-il-ca	boy.ERG mother-POSS girl(II).ABS look(II)-CAUS-PRS	The boy makes the girl look at the mother.
Bezhta	115	Constructed by native speaker linguist	Kibba öžö iyagolca.		kibba öžö Ø-iya-gol-ca	girl.ERG boy(I).ABS I-cry-MAKE(I)-PRS	The girl makes the boy cry.
Bezhta	116	Constructed by native speaker linguist	Öždi iyos q'äm k'ok'olca.		öždi iyo-s q'äm k'ok'o-l-ca	boy.ERG mother-GEN1 head.ABS be.ill-CAUS-PRS	The boy troubles the mother.
Bezhta	117	Constructed by native speaker linguist	Öždi häydä pacpaƛolca.		öždi häy-dä pacpaƛo-l-ca	boy.ERG eye-PL blink-CAUS-PRS	The boy blinks his eyes.
Bezhta	118	Constructed by native speaker linguist	Öždi kibbal ʔarab mic małciboos.		öždi kibba-l ʔarab mic małci<b>oo-s	boy.ERG girl.OBL-LAT Arabic language(III).ABS teach<III>-PRS	The boy teaches the Arabic language to the girl.
Bezhta	119	Constructed by native speaker linguist	Öždi yiƛa č'anaɣoš.		öždi yiƛa č'anaɣo-š	boy.ERG fast run-PRS	The boy runs fast.
Bezhta	120	Constructed by native speaker linguist	Öždiqa xäbäläd c'ika bišello.		öždi-qa xäbä-lä-d c'ika b-iše-l-lo	boy.OBL-POSS foot-OBL-INSTR glass(III).ABS III-break-CAUS-PST	Accidentally the boy broke the glass with his foot.
Bezhta	121	Constructed by native speaker linguist	Öždi c'it'ad hinis zoƛ'o büč'iyo.		öždi-qa c'it'a-d hini-s zoƛ'o b-üč'-iyo	boy.OBL-POSS knife.OBL-INSTR REFL-GEN1 finger(III).ABS III-cut-PST	Accidentally the boy cut his finger with the knife.
Bezhta	122	Constructed by native speaker linguist	Kibba hudo bek'elca.		kibba hudo b-ek'e-l-ca	girl.ERG firewood(III).ABS III-burn-CAUS-PRS	The girl burns the firewood.
Bezhta	123	Constructed by native speaker linguist	Kibba iyoqa gedo begaallo.		kibba iyo-qa gedo b-egaa-l-lo	girl.ERG mother-POSS cat(III).ABS III-see-CAUS-PST	The girl showed the cat to the mother.
Bezhta	124	Constructed by native speaker linguist	Öždi dars yiq'elca.		öždi dars y-iq'e-l-ca	boy.ERG lesson(IV) IV-know-CAUS-PRS	The boy learns a lesson.
Bezhta	125	Constructed by native speaker linguist	Kibba hinɣoy öžö k'isagolca.		kibba hin-ɣoy öžö k'isa-gol-ca	girl.ERG REFL-COMIT boy(I).ABS play-MAKE(I)-PRS	The girl makes the boy play with her.
Bezhta	126	Constructed by native speaker linguist	Öždi kid biƛoɣa yoⁿq'ollo.		öždi kid biƛo-ɣa y-oⁿq'o-l-lo	boy.ERG girl(II).ABS house-APUD II-come-CAUS-PST	The boy accompanied girl to the house.
Bezhta	127	Constructed by native speaker linguist	Kibba öždää iyoɣoy kezibooyo.		kibba öždää iyo-ɣoy kezi<b>oo-yo	girl.ERG boy.PL mother-COMIT meet.CAUS<HPL>-PST	The girl introduced the boys to the mother.
Bezhta	128	Constructed by native speaker linguist	Kibba iyod simindiyala hät't'äš bäbä boylis.		kibba iyo-d simindi-ya-la hät't'ä-š bäbä b-oy-l-is	girl.ERG mother-INSTR maize-OBL-GEN2 flour.OBL-GEN1 bread(III).ABS III-do-CAUS-PRS	The girl made the mother make the bread out of maize flour.
Bezhta	129	Constructed by native speaker linguist	Öždi ist'id mizala aguriyas biƛo yoyliyo.		öždi ist'i-d miza-la aguri-ya-s biƛo y-oy-l-iyo	boy.ERG brother.OBL-INSTR ground.OBL-GEN2 brick-OBL-GEN1 house(IV).ABS IV-do-CAUS-PST	The boy made the brother make the house out of ground bricks.
Bezhta	130	Constructed by native speaker linguist	Öždi kibbad iyol diʔi yeⁿeyliyo.		öždi kibba-d iyo-l diʔi y-eⁿe-yl-iyo	boy.ERG girl.OBL-INSTR mother-LAT flower(IV).ABS IV-send-CAUS-PST	The boy made the girl send a flower to the mother.
Bezhta	131	Constructed by native speaker linguist	Öždi kibbad q'ac'icco iyol yežeylis.		öždi kibba-d q'ac'icco iyo-l y-eže-yl-is	boy.ERG girl.OBL-INSTR rucksack(IV).ABS mother-LAT IV-carry-CAUS-PRS	The boy made the girl carry the rucksack for the mother.
