Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Emai	9	KNOW	ẹẹn	Locative omission	Never	
Emai	9	KNOW	ẹẹn	Object omission	Regularly	1>V'
Emai	9	KNOW	ẹẹn	Projected adherence insertion	Never	
Emai	9	KNOW	guẹ	Addressee li + hon insertion	Never	
Emai	9	KNOW	guẹ	Addressee vbiee insertion	Never	
Emai	9	KNOW	guẹ	Allative insertion	Never	
Emai	9	KNOW	guẹ	Ambitransitive	Never	
Emai	9	KNOW	guẹ	Applicative li insertion	Never	
Emai	9	KNOW	guẹ	Causative insertion	Never	
Emai	9	KNOW	guẹ	Distributive locative insertion (specific)	Never	
Emai	9	KNOW	guẹ	Distributive locative insertion (unspecific)	Never	
Emai	9	KNOW	guẹ	Elative insertion	Never	
Emai	9	KNOW	guẹ	External possessor alternation	Never	
Emai	9	KNOW	guẹ	Instrument insertion	Never	
Emai	9	KNOW	guẹ	Locative change of state	Never	
Emai	9	KNOW	guẹ	Locative omission	Never	
Emai	9	KNOW	guẹ	Object omission	Never	
Emai	9	KNOW	guẹ	Projected adherence insertion	Never	
Emai	10	THINK	oo	Addressee li + hon insertion	Never	
Emai	10	THINK	oo	Addressee vbiee insertion	Never	
Emai	10	THINK	oo	Allative insertion	Never	
Emai	10	THINK	oo	Ambitransitive	Never	
Emai	10	THINK	oo	Applicative li insertion	Never	
Emai	10	THINK	oo	Causative insertion	Never	
Emai	10	THINK	oo	Distributive locative insertion (specific)	Never	
Emai	10	THINK	oo	Distributive locative insertion (unspecific)	Never	
Emai	10	THINK	oo	Elative insertion	Never	
Emai	10	THINK	oo	External possessor alternation	Never	
Emai	10	THINK	oo	Instrument insertion	Never	
Emai	10	THINK	oo	Locative change of state	Never	
Emai	10	THINK	oo	Locative omission	Never	
Emai	10	THINK	oo	Object omission	Never	
Emai	10	THINK	oo	Projected adherence insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	Addressee li + hon insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	Addressee vbiee insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	Allative insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	Ambitransitive	Never	
Emai	11	SEARCH FOR	hoo (1)	Applicative li insertion	Regularly	1>V'>2>lí+3
Emai	11	SEARCH FOR	hoo (1)	Causative insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	Distributive locative insertion (specific)	Never	
Emai	11	SEARCH FOR	hoo (1)	Distributive locative insertion (unspecific)	Never	
Emai	11	SEARCH FOR	hoo (1)	Elative insertion	Never	
Emai	11	SEARCH FOR	hoo (1)	External possessor alternation	Never	
Emai	11	SEARCH FOR	hoo (1)	Instrument insertion	Regularly	1>re+4>V'>2
Emai	11	SEARCH FOR	hoo (1)	Locative change of state	Never	
Emai	11	SEARCH FOR	hoo (1)	Locative omission	Never	
Emai	11	SEARCH FOR	hoo (1)	Object omission	Never	
Emai	11	SEARCH FOR	hoo (1)	Projected adherence insertion	Never	
Emai	12	WASH	khọọ	Addressee li + hon insertion	Never	
Emai	12	WASH	khọọ	Addressee vbiee insertion	Never	
Emai	12	WASH	khọọ	Allative insertion	Never	
Emai	12	WASH	khọọ	Ambitransitive	Never	
Emai	12	WASH	khọọ	Applicative li insertion	Marginally	
Emai	12	WASH	khọọ	Causative insertion	Never	
Emai	12	WASH	khọọ	Distributive locative insertion (specific)	Never	
Emai	12	WASH	khọọ	Distributive locative insertion (unspecific)	Never	
Emai	12	WASH	khọọ	Elative insertion	Never	
Emai	12	WASH	khọọ	External possessor alternation	Never	
Emai	12	WASH	khọọ	Instrument insertion	Regularly	1>re+4>V'>2
Emai	12	WASH	khọọ	Locative change of state	Never	
Emai	12	WASH	khọọ	Locative omission	Never	
Emai	12	WASH	khọọ	Object omission	Marginally	
Emai	12	WASH	khọọ	Projected adherence insertion	Never	
Emai	12	WASH	kpe (2)	Addressee li + hon insertion	Never	
Emai	12	WASH	kpe (2)	Addressee vbiee insertion	Never	
Emai	12	WASH	kpe (2)	Allative insertion	Never	
Emai	12	WASH	kpe (2)	Ambitransitive	Never	
Emai	12	WASH	kpe (2)	Applicative li insertion	Regularly	1>V'>2>lí+3
Emai	12	WASH	kpe (2)	Causative insertion	Never	
Emai	12	WASH	kpe (2)	Distributive locative insertion (specific)	Regularly	
Emai	12	WASH	kpe (2)	Distributive locative insertion (unspecific)	Regularly	
Emai	12	WASH	kpe (2)	Elative insertion	Never	
Emai	12	WASH	kpe (2)	External possessor alternation	Never	
Emai	12	WASH	kpe (2)	Instrument insertion	Regularly	1>re+4>V'>2
Emai	12	WASH	kpe (2)	Locative change of state	Never	
Emai	12	WASH	kpe (2)	Locative omission	Never	
Emai	12	WASH	kpe (2)	Object omission	Never	
Emai	12	WASH	kpe (2)	Projected adherence insertion	Never	
Emai	13	DRESS	ku ọ	Addressee li + hon insertion	Never	
Emai	13	DRESS	ku ọ	Addressee vbiee insertion	Never	
Emai	13	DRESS	ku ọ	Allative insertion	Never	
Emai	13	DRESS	ku ọ	Ambitransitive	Never	
Emai	13	DRESS	ku ọ	Applicative li insertion	Never	
Emai	13	DRESS	ku ọ	Causative insertion	Never	
Emai	13	DRESS	ku ọ	Distributive locative insertion (specific)	Never	
Emai	13	DRESS	ku ọ	Distributive locative insertion (unspecific)	Never	
Emai	13	DRESS	ku ọ	Elative insertion	Never	
Emai	13	DRESS	ku ọ	External possessor alternation	Regularly	
Emai	13	DRESS	ku ọ	Instrument insertion	Never	
Emai	13	DRESS	ku ọ	Locative change of state	Never	
Emai	13	DRESS	ku ọ	Locative omission	Never	
Emai	13	DRESS	ku ọ	Object omission	Never	
Emai	13	DRESS	ku ọ	Projected adherence insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Addressee li + hon insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Addressee vbiee insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Allative insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Ambitransitive	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Applicative li insertion	Regularly	1>V'>2>lí+3
Emai	14	SHAVE (a body part/person)	zẹ (1)	Causative insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Distributive locative insertion (specific)	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Distributive locative insertion (unspecific)	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Elative insertion	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	External possessor alternation	Regularly	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Instrument insertion	Regularly	1>re+4>V'>2
Emai	14	SHAVE (a body part/person)	zẹ (1)	Locative change of state	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Locative omission	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Object omission	Never	
Emai	14	SHAVE (a body part/person)	zẹ (1)	Projected adherence insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Addressee li + hon insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Addressee vbiee insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Allative insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Ambitransitive	Never	
Emai	15	HELP	kpayẹ óbọ̀	Applicative li insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Causative insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Distributive locative insertion (specific)	Never	
Emai	15	HELP	kpayẹ óbọ̀	Distributive locative insertion (unspecific)	Never	
Emai	15	HELP	kpayẹ óbọ̀	Elative insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	External possessor alternation	Regularly	
Emai	15	HELP	kpayẹ óbọ̀	Instrument insertion	Never	
Emai	15	HELP	kpayẹ óbọ̀	Locative change of state	Never	
Emai	15	HELP	kpayẹ óbọ̀	Locative omission	Never	
Emai	15	HELP	kpayẹ óbọ̀	Object omission	Never	
Emai	15	HELP	kpayẹ óbọ̀	Projected adherence insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Addressee li + hon insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Addressee vbiee insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Allative insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Ambitransitive	Never	
Emai	16	FOLLOW	rẹkhaẹn	Applicative li insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Causative insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Distributive locative insertion (specific)	Never	
Emai	16	FOLLOW	rẹkhaẹn	Distributive locative insertion (unspecific)	Never	
Emai	16	FOLLOW	rẹkhaẹn	Elative insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	External possessor alternation	Never	
Emai	16	FOLLOW	rẹkhaẹn	Instrument insertion	Never	
Emai	16	FOLLOW	rẹkhaẹn	Locative change of state	Never	
Emai	16	FOLLOW	rẹkhaẹn	Locative omission	Never	
Emai	16	FOLLOW	rẹkhaẹn	Object omission	Never	
Emai	16	FOLLOW	rẹkhaẹn	Projected adherence insertion	Never	
Emai	17	MEET	ga ze	Addressee li + hon insertion	Never	
Emai	17	MEET	ga ze	Addressee vbiee insertion	Never	
Emai	17	MEET	ga ze	Allative insertion	Never	
Emai	17	MEET	ga ze	Ambitransitive	Never	
Emai	17	MEET	ga ze	Applicative li insertion	Never	
Emai	17	MEET	ga ze	Causative insertion	Never	
Emai	17	MEET	ga ze	Distributive locative insertion (specific)	Never	
Emai	17	MEET	ga ze	Distributive locative insertion (unspecific)	Never	
Emai	17	MEET	ga ze	Elative insertion	Never	
Emai	17	MEET	ga ze	External possessor alternation	Never	
Emai	17	MEET	ga ze	Instrument insertion	Never	
Emai	17	MEET	ga ze	Locative change of state	Never	
Emai	17	MEET	ga ze	Locative omission	Never	
Emai	17	MEET	ga ze	Object omission	Never	
Emai	17	MEET	ga ze	Projected adherence insertion	Never	
Emai	18	TALK	ta étà	Addressee li + hon insertion	Regularly	1>V'>li+3+hon
Emai	18	TALK	ta étà	Addressee vbiee insertion	Never	
Emai	18	TALK	ta étà	Allative insertion	Never	
Emai	18	TALK	ta étà	Ambitransitive	Never	
Emai	18	TALK	ta étà	Applicative li insertion	Never	
Emai	18	TALK	ta étà	Causative insertion	Never	
Emai	18	TALK	ta étà	Distributive locative insertion (specific)	Never	
Emai	18	TALK	ta étà	Distributive locative insertion (unspecific)	Never	
Emai	18	TALK	ta étà	Elative insertion	Never	
Emai	18	TALK	ta étà	External possessor alternation	Never	
Emai	18	TALK	ta étà	Instrument insertion	Never	
Emai	18	TALK	ta étà	Locative change of state	Never	
Emai	18	TALK	ta étà	Locative omission	Never	
Emai	18	TALK	ta étà	Object omission	Never	
Emai	18	TALK	ta étà	Projected adherence insertion	Never	
Emai	18	TALK	vbayẹ	Addressee li + hon insertion	Never	
Emai	18	TALK	vbayẹ	Addressee vbiee insertion	Never	
Emai	18	TALK	vbayẹ	Allative insertion	Never	
Emai	18	TALK	vbayẹ	Ambitransitive	Never	
Emai	18	TALK	vbayẹ	Applicative li insertion	Never	
Emai	18	TALK	vbayẹ	Causative insertion	Never	
Emai	18	TALK	vbayẹ	Distributive locative insertion (specific)	Never	
Emai	18	TALK	vbayẹ	Distributive locative insertion (unspecific)	Never	
Emai	18	TALK	vbayẹ	Elative insertion	Never	
Emai	18	TALK	vbayẹ	External possessor alternation	Never	
Emai	18	TALK	vbayẹ	Instrument insertion	Never	
Emai	18	TALK	vbayẹ	Locative change of state	Never	
Emai	18	TALK	vbayẹ	Locative omission	Never	
Emai	18	TALK	vbayẹ	Object omission	Never	
Emai	18	TALK	vbayẹ	Projected adherence insertion	Never	
Emai	20	SHOUT AT	khuee	Addressee li + hon insertion	Never	
Emai	20	SHOUT AT	khuee	Addressee vbiee insertion	Never	
Emai	20	SHOUT AT	khuee	Allative insertion	Never	
Emai	20	SHOUT AT	khuee	Ambitransitive	Never	
Emai	20	SHOUT AT	khuee	Applicative li insertion	Never	
Emai	20	SHOUT AT	khuee	Causative insertion	Never	
Emai	20	SHOUT AT	khuee	Distributive locative insertion (specific)	Never	
Emai	20	SHOUT AT	khuee	Distributive locative insertion (unspecific)	Never	
Emai	20	SHOUT AT	khuee	Elative insertion	Never	
Emai	20	SHOUT AT	khuee	External possessor alternation	Never	
Emai	20	SHOUT AT	khuee	Instrument insertion	Never	
Emai	20	SHOUT AT	khuee	Locative change of state	Never	
Emai	20	SHOUT AT	khuee	Locative omission	Never	
Emai	20	SHOUT AT	khuee	Object omission	Regularly	1>V'
Emai	20	SHOUT AT	khuee	Projected adherence insertion	Never	
Emai	21	TELL	ẹ	Addressee li + hon insertion	Never	
Emai	21	TELL	ẹ	Addressee vbiee insertion	Never	
Emai	21	TELL	ẹ	Allative insertion	Never	
Emai	21	TELL	ẹ	Ambitransitive	Never	
Emai	21	TELL	ẹ	Applicative li insertion	Never	
Emai	21	TELL	ẹ	Causative insertion	Never	
Emai	21	TELL	ẹ	Distributive locative insertion (specific)	Never	
Emai	21	TELL	ẹ	Distributive locative insertion (unspecific)	Never	
Emai	21	TELL	ẹ	Elative insertion	Never	
Emai	21	TELL	ẹ	External possessor alternation	Never	
Emai	21	TELL	ẹ	Instrument insertion	Never	
Emai	21	TELL	ẹ	Locative change of state	Never	
Emai	21	TELL	ẹ	Locative omission	Never	
Emai	21	TELL	ẹ	Object omission	Never	
Emai	21	TELL	ẹ	Projected adherence insertion	Never	
Emai	21	TELL	gue	Addressee li + hon insertion	Regularly	1>V'>2>li+3+hon
Emai	21	TELL	gue	Addressee vbiee insertion	Regularly	1>V'>2>vbiee+3
Emai	21	TELL	gue	Allative insertion	Never	
Emai	21	TELL	gue	Ambitransitive	Never	
Emai	21	TELL	gue	Applicative li insertion	Never	
Emai	21	TELL	gue	Causative insertion	Never	
Emai	21	TELL	gue	Distributive locative insertion (specific)	Never	
Emai	21	TELL	gue	Distributive locative insertion (unspecific)	Never	
Emai	21	TELL	gue	Elative insertion	Never	
Emai	21	TELL	gue	External possessor alternation	Never	
Emai	21	TELL	gue	Instrument insertion	Never	
Emai	21	TELL	gue	Locative change of state	Never	
Emai	21	TELL	gue	Locative omission	Never	
Emai	21	TELL	gue	Object omission	Marginally	
Emai	21	TELL	gue	Projected adherence insertion	Never	
Emai	21	TELL	kpe (1)	Addressee li + hon insertion	Regularly	1>V'>2>li+3+hon
Emai	21	TELL	kpe (1)	Addressee vbiee insertion	Regularly	1>V'>2>vbiee+3
Emai	21	TELL	kpe (1)	Allative insertion	Never	
Emai	21	TELL	kpe (1)	Ambitransitive	Never	
Emai	21	TELL	kpe (1)	Applicative li insertion	Never	
Emai	21	TELL	kpe (1)	Causative insertion	Never	
Emai	21	TELL	kpe (1)	Distributive locative insertion (specific)	Never	
Emai	21	TELL	kpe (1)	Distributive locative insertion (unspecific)	Never	
Emai	21	TELL	kpe (1)	Elative insertion	Never	
Emai	21	TELL	kpe (1)	External possessor alternation	Never	
Emai	21	TELL	kpe (1)	Instrument insertion	Never	
Emai	21	TELL	kpe (1)	Locative change of state	Never	
Emai	21	TELL	kpe (1)	Locative omission	Never	
Emai	21	TELL	kpe (1)	Object omission	Never	
Emai	21	TELL	kpe (1)	Projected adherence insertion	Never	
Emai	22	SAY	ẹ ọ́í	Addressee li + hon insertion	Never	
Emai	22	SAY	ẹ ọ́í	Addressee vbiee insertion	Never	
Emai	22	SAY	ẹ ọ́í	Allative insertion	Never	
Emai	22	SAY	ẹ ọ́í	Ambitransitive	Never	
Emai	22	SAY	ẹ ọ́í	Applicative li insertion	Never	
Emai	22	SAY	ẹ ọ́í	Causative insertion	Never	
Emai	22	SAY	ẹ ọ́í	Distributive locative insertion (specific)	Never	
Emai	22	SAY	ẹ ọ́í	Distributive locative insertion (unspecific)	Never	
Emai	22	SAY	ẹ ọ́í	Elative insertion	Never	
Emai	22	SAY	ẹ ọ́í	External possessor alternation	Never	
Emai	22	SAY	ẹ ọ́í	Instrument insertion	Never	
Emai	22	SAY	ẹ ọ́í	Locative change of state	Never	
Emai	22	SAY	ẹ ọ́í	Locative omission	Never	
Emai	22	SAY	ẹ ọ́í	Object omission	Never	
Emai	22	SAY	ẹ ọ́í	Projected adherence insertion	Never	
Emai	23	NAME	no direct counterpart	Addressee li + hon insertion	Never	
Emai	23	NAME	no direct counterpart	Addressee vbiee insertion	Never	
Emai	23	NAME	no direct counterpart	Allative insertion	Never	
Emai	23	NAME	no direct counterpart	Ambitransitive	Never	
Emai	23	NAME	no direct counterpart	Applicative li insertion	Never	
Emai	23	NAME	no direct counterpart	Causative insertion	Never	
Emai	23	NAME	no direct counterpart	Distributive locative insertion (specific)	Never	
Emai	23	NAME	no direct counterpart	Distributive locative insertion (unspecific)	Never	
Emai	23	NAME	no direct counterpart	Elative insertion	Never	
Emai	23	NAME	no direct counterpart	External possessor alternation	Never	
Emai	23	NAME	no direct counterpart	Instrument insertion	Never	
Emai	23	NAME	no direct counterpart	Locative change of state	Never	
Emai	23	NAME	no direct counterpart	Locative omission	Never	
Emai	23	NAME	no direct counterpart	Object omission	Never	
Emai	23	NAME	no direct counterpart	Projected adherence insertion	Never	
Emai	24	BUILD	hu	Addressee li + hon insertion	Never	
Emai	24	BUILD	hu	Addressee vbiee insertion	Never	
Emai	24	BUILD	hu	Allative insertion	Never	
Emai	24	BUILD	hu	Ambitransitive	Never	
Emai	24	BUILD	hu	Applicative li insertion	Never	
Emai	24	BUILD	hu	Causative insertion	Never	
Emai	24	BUILD	hu	Distributive locative insertion (specific)	Never	
Emai	24	BUILD	hu	Distributive locative insertion (unspecific)	Never	
Emai	24	BUILD	hu	Elative insertion	Never	
Emai	24	BUILD	hu	External possessor alternation	Never	
Emai	24	BUILD	hu	Instrument insertion	Regularly	1>re+4>V'>2
Emai	24	BUILD	hu	Locative change of state	Regularly	1>V'>2>o+vbi+5
Emai	24	BUILD	hu	Locative omission	Never	
Emai	24	BUILD	hu	Object omission	Never	
Emai	24	BUILD	hu	Projected adherence insertion	Never	
Emai	24	BUILD	zẹ(2)	Addressee li + hon insertion	Never	
Emai	24	BUILD	zẹ(2)	Addressee vbiee insertion	Never	
Emai	24	BUILD	zẹ(2)	Allative insertion	Never	
Emai	24	BUILD	zẹ(2)	Ambitransitive	Never	
Emai	24	BUILD	zẹ(2)	Applicative li insertion	Regularly	1>V'>2>lí+3
Emai	24	BUILD	zẹ(2)	Causative insertion	Never	
Emai	24	BUILD	zẹ(2)	Distributive locative insertion (specific)	Regularly	
Emai	24	BUILD	zẹ(2)	Distributive locative insertion (unspecific)	Never	
Emai	24	BUILD	zẹ(2)	Elative insertion	Never	
Emai	24	BUILD	zẹ(2)	External possessor alternation	Never	
Emai	24	BUILD	zẹ(2)	Instrument insertion	Regularly	1>re+4>V'>2
Emai	24	BUILD	zẹ(2)	Locative change of state	Regularly	1>V'>2>o+vbi+5
Emai	24	BUILD	zẹ(2)	Locative omission	Never	
Emai	24	BUILD	zẹ(2)	Object omission	Never	
Emai	24	BUILD	zẹ(2)	Projected adherence insertion	Never	
Emai	25	BREAK	gbe a	Addressee li + hon insertion	Never	
Emai	25	BREAK	gbe a	Addressee vbiee insertion	Never	
Emai	25	BREAK	gbe a	Allative insertion	Never	
Emai	25	BREAK	gbe a	Ambitransitive	Regularly	2>V'
Emai	25	BREAK	gbe a	Applicative li insertion	Never	
Emai	25	BREAK	gbe a	Causative insertion	Never	
Emai	25	BREAK	gbe a	Distributive locative insertion (specific)	Never	
Emai	25	BREAK	gbe a	Distributive locative insertion (unspecific)	Never	
