Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Yucatec Maya	28		Le xibpalo' tu p'u'p'uchah le kaan yéetel che'o'.		le xibpal-o' t-u p'u'-p'uch-ah le kaan yéetel che'-o'	DEM boy-D2 PRFV-SBJ.3 RED-beat-CMPL DEM snake with wood-D2	The boy beat the snake with a stick.
Yucatec Maya	29		Le xibpalo' tu kohah le kaan yéetel che'o'.		le xibpal-o' t-u koh-ah le kaan yéetel che'-o'	DEM boy-D2 PRFV-SBJ.3 toss-CMPL DEM snake with wood-D2	The boy touched the snake with a stick.
Yucatec Maya	30		Le ko'lelo' tu xotah le waah yéetel xoteb hach yaan u yeho'.		le ko'lel-o' t-u xot-ah le waah yéetel xotéeb hach yaan u y-eh-o'	DEM woman-D2 PRFV-SBJ.3 cut-CMPL DEM tortilla with knife really EXIST POSS.3 0-edge-D2	The woman cut the tortilla with a sharp knife.
Yucatec Maya	31		Le wíiniko' tu ch'a'ah u taak'in ti' u láak'.		le wíinik-o' t-u ch'a'-ah u taak'in ti' u láak'	DEM man-D2 PRFV-SBJ.3 take-CMPL POSS.3 money LOC POSS.3 equal	The man took the money from his friend.
Yucatec Maya	32		Le xch'úupalo' tu hatah hunwáal le analte'o'.		le xch'úupal-o' t-u hat-ah hun-wáal le analte'-o'	DEM girl-D2 PRFV-SBJ.3 tear-CMPL one-CL.flat DEM book-D2	The girl tore a page from the book.
Yucatec Maya	33		Le xibpalo' tu sóoltah le che'o'.		le xibpal-o' t-u sóol-t-ah le che'-o'	DEM boy-D2 PRFV-SBJ.3 peel-TRR-CMPL DEM wood-D2	The boy peeled the bark off the stick.
Yucatec Maya	34		Le xibpalo' tu cheppóoltah le che'o'.		le xibpal-o' t-u chep-póol-t-ah le che'-o'	DEM boy-D2 PRFV-SBJ.3 rub-trim-TRR-CMPL DEM wood-D2	The boy ripped the bark off the stick.
Yucatec Maya	35		Le xibpalo' tu lakah u sóol le che'o'.		le xibpal-o' t-u lak-ah u sóol le che'-o'	DEM boy-D2 PRFV-SBJ.3 detach-CMPL POSS.3 shell DEM wood-D2	The boy removed the bark from the stick.
Yucatec Maya	36		Le xibpalo' tu ta'kah le muuch' ti' u maamaho'.		le xibpal-o' t-u ta'k-ah le muuch' ti' u maamah-o'	DEM boy-D2 PRFV-SBJ.3 hide-CMPL DEM frog LOC POSS.3 mother-D2	The boy hid the frog from his mother.
Yucatec Maya	37		Le xch'úupalo' tu ye'sah le analte' ti' u ah kaanbesaho'.		le xch'úupal-o' t-u y-e's-ah le analte' ti' u ah-kaanbesah-o'	DEM girl-D2 PRFV-SBJ.3 0-show-CMPL DEM book LOC POSS.3 AG.M-teacher-D2	The girl showed the book to her teacher.
Yucatec Maya	38		T ts'a'ah le analte'o'b ti' le paalalo'bo'.		t ts'a'-ah le analte'-o'b ti' le paal-al-o'b-o'	PRFV.SBJ.1PL put/give-CMPL DEM book-PL LOC DEM child-COLL-PL-D2	We gave the books to the children.
Yucatec Maya	39		Le xch'úupalo' tu túuxtah loolo'b ti' u chiich.		le xch'úupal-o' t-u túuxt-ah lool-o'b ti' u chiich	DEM girl-D2 PRFV-SBJ.3 send-CMPL flower-PL LOC POSS.3 grandmother	The girl sent flowers to her grandmother.
Yucatec Maya	40		Le wíiniko'bo' tu bisaho'b le máabeno'b (ti') k'íiwiko'.		le wíinik-o'b-o' t-u bis-ah-o'b le máaben-o'b ti' k'íiwik-o'	DEM man-PL-D2 PRFV-SBJ.3 carry-CMPL-PL DEM box-PL LOC market-D2	The men carried the boxes to the market.
Yucatec Maya	41		Le xibpalo' tu pulah le boolah teh béentaanaho'.		le xibpal-o' t-u pul-ah le boolah teh béentaanah-o'	DEM boy-D2 PRFV-SBJ.3 throw-CMPL DEM ball LOC:DEM window-D2	The boy threw the ball into the window.
Yucatec Maya	42		Ta pulah teen le boolaho'.		t-a pul-ah teen le boolah-o'	PRFV-SBJ.2 throw-CMPL me DEM ball-D2	You threw me the ball.
Yucatec Maya	43		Káa tu pulho'b ichil áaktun.		káa t-u pul-ah-o'b ichil áaktun	CONJ PRFV-SBJ.3 throw-CMPL-PL inside cistern	And they threw him into a well.
Yucatec Maya	44		Le wíiniko' tu k'axah huntúul tsíimin yéetel hunhíil suum teh che'o'.		le wíinik-o' t-u k'ax-ah hun-túul tsíimin yéetel hun-híil suum teh che'-o'	DEM man-D2 PRFV-SBJ.3 tie-CMPL one-CL.AN horse with one-CL.string rope LOC:DEM wood-D2	The man tied the horse with a rope to the tree.
Yucatec Maya	45		Le luucho' tin ts'a'ah ti' le ka'nche'o'.		le luuch-o' t-in ts'a'-ah ti' le ka'nche'-o'	DEM cup-D2 PRFV-SBJ.1SG put/give-CMPL LOC DEM table-D2	I put the cup onto the table.
Yucatec Maya	46		Le wíiniko' tu láalah ha' ti'/ichil le luucho'.		le wíinik-o' t-u láal-ah ha' ti'/ichil le luuch-o'	DEM man-D2 PRFV-SBJ.3 pour-CMPL water LOC/inside DEM cup-D2	The man poured water into the cup.
Yucatec Maya	47		Le wíiniko' tu t'ohah le ha' teh luucho'.		le wíinik-o' t-u t'oh-ah le ha' ti' le luuch-o'	DEM man-D2 PRFV-SBJ.3 pour-CMPL DEM water LOC DEM cup-D2	The man poured the water into the cup.
Yucatec Maya	48		Le xch'úupo' tu pixah le xibpal yéetel teep'elo'.		le xch'úup-o' t-u pix-ah le xibpal yéetel teep'el-o'	DEM woman-D2 PRFV-SBJ.3 cover-CMPL DEM boy with blanket-D2	The woman covered the boy with a blanket.
Yucatec Maya	49		Le xch'úupalo' tu chupah le luuch yéetel ha'o'.		le xch'úupal-o' t-u chup-ah le luuch yéetel ha'-o'	DEM girl-D2 PRFV-SBJ.3 fill-CMPL DEM cup with water-D2	The girl filled the glass with water.
Yucatec Maya	50		Le xch'úupalo' tu but'ah le luuch yéetel ha'o'.		le xch'úupal-o' t-u but'-ah le luuch yéetel ha'-o'	DEM girl-D2 PRFV-SBJ.3 fill-CMPL DEM cup with water-D2	The girl filled the cup with water.
Yucatec Maya	51		Le koolnáalo' tu but'ah ixi'm ti' le kaamiono'.		le koolnáal-o' t-u but'-ah ixi'm ti' le kaamion-o'	DEM farmer-D2 PRFV-SBJ.3 fill-CMPL corn LOC DEM truck-D2	The farmer loaded corn onto the truck.
Yucatec Maya	52		Táan in kuchik le nala'.		táan in kuch-ik le nal-a'	PROG SBJ.1SG load-INCMPL DEM corncob-D1	I am loading (on myself) these corncobs.
Yucatec Maya	53		Chak'ichnahen.		chak'-ich-nah-en	blink-eye-CMPL-ABS.1SG	I blinked.
Yucatec Maya	54		Le nohoch máako' h sa'sa'kaalnahih.		le nohoch máak-o' h sa'sa'kaal-nah-ih	DEM big person-D2 PRFV cough-CMPL-ABS.3SG	The old man coughed.
Yucatec Maya	55		Le nohoch máako' h se'nnahih.		le nohoch máak-o' h se'n-nah-ih	DEM big person-D2 PRFV cough-CMPL-ABS.3SG	The old man coughed.
Yucatec Maya	56		Le wíiniko'bo' h na'ko'b ti' le che'o'.		le wíinik-o'b-o' h na'k-o'b ti' le che'-o'	DEM man-PL-D2 PRFV climb-PL LOC DEM wood-D2	The men climbed (up) the tree.
Yucatec Maya	57		Táan u yáalkab le tsíimno'.		táan u y-áalkab le tsíimin-o'	PROG SBJ.3 0-run DEM horse-D2	The horse is running.
Yucatec Maya	58		Le paalalo'bo' kulukbalo'b ti' lu'm.		le paal-al-o'b-o' kul-ukbal-o'b ti' lu'm	DEM child-COLL-PL-D2 sit-POS-PL LOC earth	The children sat on the floor.
Yucatec Maya	59		Le paalalo'bo' h kulchaho'b ti' le k'áanche'o'.		le paal-al-o'b-o' h kul-chah-o'b ti' le k'áanche'-o'	DEM child-COLL-PL-D2 PRFV sit-FIENT.CMPL-PL LOC DEM chair-D2	The children sat down on the chair.
Yucatec Maya	60		Le xch'úupalo' h síit'nahih.		le xch'úupal-o' h síit'-nah-ih	DEM girl-D2 PRFV jump-CMPL-ABS.3SG	The girl jumped.
Yucatec Maya	61		Le xibpalo' h k'aaynahih.		le xibpal-o' h k'aay-nah-ih	DEM boy-D2 PRFV sing\INTROV-CMPL-ABS.3SG	The boy sang.
Yucatec Maya	62		Le xibpalo' tu k'ayah hump'éel k'aay.		le xibpal-o' t-u k'ay-ah hun-p'éel k'aay	DEM boy-D2 PRFV-SBJ.3 sing-CMPL one-CL.INAN song	The boy sang a song.
Yucatec Maya	63		Le xch'úupo' h bin k'íiwik.		le xch'úup-o' h bin k'íiwik	DEM woman-D2 PRFV go market	The woman went to the market.
Yucatec Maya	64		Le xibpalo' h hóok' tu kaahal.		le xibpal-o' h hóok' ti' u kaah-al	DEM boy-D2 PRFV leave LOC POSS.3 village-REL	The boy left the village.
Yucatec Maya	65		Le nohoch máako'bo' kahakbalo'b / ku kahtalo'b / kaha'no'b ich nohoch kah.		le nohoch máak-o'b-o' kah-akbal-o'b / k-u kah-tal-o'b / kah-a'n-o'b ich nohoch kahtal	DEM big person-PL-D2 live-POS-PL / IMPF-SBJ.3 live-FIENT.INCMPL-PL / live-RSLTV-PL in big village	The old people live in town.
Yucatec Maya	66		Le chaan xch'úupalo' che'hnahih.		le chaan xch'úupal-o' che'h-nah-ih	DEM little girl-D2 laugh-CMPL-ABS.3SG	The little girl laughed.
Yucatec Maya	67		Le wíiniko' awatnahih.		le wíinik-o' awat-nah-ih	DEM man-D2 shout-CMPL-ABS.3SG	The man screamed.
Yucatec Maya	68		Yah in k'ab.		yah in k'ab	hurt POSS.1SG hand	My arm/hand hurts.
Yucatec Maya	69		Táan u k'i'nam in k'ab.		táan u k'i'nam in k'ab	PROG SBJ.3 pain POSS.1SG hand	My arm/hand is hurting.
Yucatec Maya	70		Ke'len.		ke'l-en	cold-ABS.1SG	I am cold.
Yucatec Maya	71		H kíim le kaano'.		h kíim le kaan-o'	PRFV die(CMPL) DEM snake-D2	The snake died.
Yucatec Maya	72		Le paalo' táan u báaxal.		le paal-o' táan u báaxal	DEM child-D2 PROG SBJ.3 play	The child is playing.
Yucatec Maya	73		Ok'om u yóol le chaan xch'úupalo'.		ok'om u y-óol le chaan xch'úupal-o'	sad POSS.3 0-mind DEM little girl-D2	The little girl is said.
Yucatec Maya	74		Wi'h le chaampalo'.		wi'h le chaampal-o'	hungry DEM baby-D2	The baby is hungry.
Yucatec Maya	75		Táan u balak' le boolaho'.		táan u balak' le boolah-o'	PROG SBJ.3 roll DEM ball-D2	The ball is rolling.
Yucatec Maya	76		H búul le che'mo'.		h búul le che'm-o'	PRFV submerge\DEAG DEM boat-D2	The boat sank.
Yucatec Maya	77		Táan u yéelel le naho'.		táan u y-éel-el le nah-o'	PROG SBJ.3 0-burn-INCMPL DEM house-D2	The house is burning.
Yucatec Maya	78		Tin tóokah le naho'.		t-in tóok-ah le nah-o'	PRFV-SBJ.1SG burn-CMPL DEM house-D2	I burnt the house.
Yucatec Maya	79		Tikin le lu'mo'.		tikin le lu'm-o'	dry DEM earth-D2	The ground is dry.
Yucatec Maya	80		H k'áax ha'.		h k'áax ha'	PRFV rain water	It rained.
Yucatec Maya	81		Le wíinika' huntúul hts'oon.		le wíinik-a' hun-túul h-ts'oon	DEM man-D1 one-CL.AN M-hunter	This man is a hunter.
Yucatec Maya	82		Le xch'úupo'bo' tu huch'aho'b le ixi'm yéetel ka'o'.		le xch'úup-o'b-o' t-u huch'-ah-o'b le ixi'm yéetel ka'-o'	DEM woman-PL-D2 PRFV-SBJ.3 grind-CMPL-PL DEM corn with handmill-D2	The women ground the corn by handmill.
Yucatec Maya	83		Le xch'úupo'bo' tu cho'ho'b le mayako'.		le xch'úup-o'b-o' t-u cho'-ah-o'b le mayak-o'	DEM woman-PL-D2 PRFV-SBJ.3 clean-CMPL-PL DEM table-D2	The women wiped the table.
Yucatec Maya	84		Le xch'úupo'bo' tu púustaho'b le meesaho'.		le xch'úup-o'b-o' t-u púus-t-ah-o'b le meesah-o'	DEM woman-PL-D2 PRFV-SBJ.3 remove.dust-TRR-CMPL-PL DEM table-D2	The women wiped (dirt off) the table.
Yucatec Maya	85		Le xch'úupo'bo' tu púustaho'b u luuk'il le meesaho'.		le xch'úup-o'b-o' t-u púus-t-ah-o'b u luuk'-il le meesah-o'	DEM woman-PL-D2 PRFV-SBJ.3 remove.dust-TRR-CMPL-PL POSS.3 mud-REL DEM table-D2	The women wiped the dirt off the table.
Yucatec Maya	86		Le xch'úupo' táan u háalik wi'.		le xch'úup-o' táan u háal-ik wi'	DEM woman-D2 PROG SBJ.3 dig.out-INCMPL bulb	The woman is digging for roots.
Yucatec Maya	87		Le xibpalo' tu léench'intah le xch'úupal ti' ha'o'.		le xibpal-o' t-u léen-ch'in-t-ah le xch'úupal ti' ha'-o'	DEM boy-D2 PRFV-SBJ.3 very-pelt-TRR-CMPL DEM girl LOC water-D2	The boy pushed the girl into the water.
Yucatec Maya	88		Le xibpalo' tu tulah le xch'úupal ka lúubuk ich ha'o'.		le xibpal-o' t-u tul-ah le xch'úupal káa lúub-uk ich ha'-o'	DEM boy-D2 PRFV-SBJ.3 push-CMPL DEM girl CONJ fall-SUBJ in water-D2	The boy pushed the girl into the water.
Yucatec Maya	89		Le xch'úupalo' tu taasah teen lool.		le xch'úupal-o' t-u taas-ah teen lool	DEM girl-D2 PRFV-SBJ.3 bring-CMPL me flower	The girl brought flowers to me.
Yucatec Maya	90		Le h-ookolo' tu yooklah u taak'in le ko'lelo'.		le h-ookol-o' t-u y-ookol-ah u taak'in le ko'lel-o'	DEM M-thief-D2 PRFV-SBJ.3 0-steal-CMPL POSS.3 money DEM woman-D2	The thief stole money from the lady.
Yucatec Maya	91		Le ko'lelo' tu ka'nsah le xch'úupal ti' hump'éel k'aayo'.		le ko'lel-o' t-u ka'n-s-ah le xch'úupal ti' hun-p'éel k'aay-o'	DEM woman-D2 PRFV-SBJ.3 learn\PASS-CAUS-CMPL DEM girl LOC one-CL.INAN song-D2	The lady taught the girl a song.
Yucatec Maya	92		Le xibpalo' tu yu'bah le báalamo'.		le xibpal-o' t-u y-u'b-ah le báalam-o'	DEM boy-D2 PRFV-SBJ.3 0-feel-CMPL DEM jaguar-D2	The boy heard the jaguar.
Yucatec Maya	93		Le xch'úupo'bo' tu chakaho'b u bak'el kaax.		le xch'úup-o'b-o' t-u chak-ah-o'b u bak'-el kaax	DEM woman-PL-D2 PRFV-SBJ.3 cook-CMPL-PL POSS.3 flesh-REL chicken	The women cooked the chicken meat.
Yucatec Maya	94		Táan u look le ha'o'.		táan u look le ha'-o'	PROG SBJ.3 boil DEM water-D2	The water is boiling.
Yucatec Maya	95		H chíikpah le k'iino'.		h chíik-pah le k'iin-o'	PRFV appear-SPONT(CMPL) DEM sun/day-D2	The sun appeared.
Yucatec Maya	96		K'oha'n in taatah.		k'oha'n in taatah	sick POSS.1SG father	My father is ill/sick.
Yucatec Maya	97		Táan u yóok'ol le xch'úupalo'.		táan u y-óok'ol le xch'úupal-o'	PROG SBJ.3 0-cry DEM girl-D2	The girl is crying/weeping.
Yucatec Maya	98		H lúub le che'o'.		h lúub le che'-o'	PRFV fall DEM wood-D2	The tree fell.
Yucatec Maya	99		Le xibpalo' tu beetah hump'éel baaxal yéetel k'at.		le xibpal-o' t-u beet-ah hun-p'éel baaxal yéetel k'at	DEM boy-D2 PRFV-SBJ.3 do-CMPL one-CL.INAN toy with clay	The boy made a toy from clay.
Yucatec Maya	100		Tin k'amah hump'éel kaartah ti' in maamah.		t-in k'am-ah hun-p'éel kaartah ti' in maamah	PRFV-SBJ.1SG receive-CMPL one-CL.INAN letter LOC POSS.1SG mother	I received a letter from my mother.
Yucatec Maya	101		In kiiko' hump'éel xa'nil nah u k'áat.		in kiik-o' hun-p'éel xa'n-il nah u k'áat	POSS.1SG elder.sister-D2 one-CL.INAN palm-REL house SBJ.3 want	My sister wants a palm-roof house.
Yucatec Maya	102		Tu kachah u xikin a p'úul.		t-u kach-ah u xikin a p'úul	PRFV-SBJ.3 break-CMPL POSS.3 ear POSS.2 jug	He broke the handle of your jug.
Yucatec Maya	103		Haanta'b le abal tumen le xibpalo'.		haan-t-a'b le abal tumen le xibpal-o'	eat-TRR-PASS.CMPL DEM plum by DEM boy-D2	The plum was eaten by the girl.
Yucatec Maya	104		Le ichche'o' ma' tu haanta'l.		le ichche'-o' ma' t-u haan-t-a'l	DEM fruit-D2 NEG IMPF-SBJ.3 eat-TRR-PASS.INCMPL	That fruit is not for eating.
Yucatec Maya	105		Méek'a'b le chaan xibpal tumen u maamah.		méek'-a'b le chaan xibpal tumen u maamah	hug-PASS.CMPL DEM little boy by POSS.3 mother	The little boy was hugged by his mother.
Yucatec Maya	106		Le xch'úupalo' pakta'b tumen le xibpalo'.		le xch'úupal-o' h pakat-a'b tumen le xibpal-o'	DEM girl-D2 PRFV look-PASS.CMPL by DEM boy-D2	The girl was looked at by the boy.
Yucatec Maya	107		Le xibpalo' táan u paakat.		le xibpal-o' táan u paakat	DEM boy-D2 PROG SBJ.3 look\INTROV	The boy is watching.
Yucatec Maya	108		Le báalamo' ila'b tumen le wíiniko'.		le báalam-o' il-a'b tumen le wíinik-o'	DEM jaguar-D2 see-PASS.CMPL by DEM man-D2	The jaguar was seen by the man.
Yucatec Maya	109		Le báalamo' u'ya'b tumen le xibpalo'.		le báalam-o' u'y-a'b tumen le xibpal-o'	DEM jaguar-D2 feel-PASS.CMPL by DEM boy-D2	The jaguar was heard by the man.
Yucatec Maya	110		Le paaxe' ma' tu yu'ba(')l waye'.		le paax-e' ma' t-u y-u'b-a'l way-e'	DEM music-TOP NEG IMPF-SBJ.3 0-feel-PASS.INCMPL here-D3	The music is not heard over here.
Yucatec Maya	111		Le kéeho' tu ch'a'boktah le xibpalo'.		le kéeh-o' t-u ch'a'-book-t-ah le xibpal-o'	DEM deer-D2 PRFV-SBJ.3 take-smell-TRR-CMPL DEM boy-D2	The deer smelled the boy.
Yucatec Maya	112		Ch'a'bokta'b le xibpal tumen le kéeho'.		ch'a'-book-t-a'b le xibpal tumen le kéeh-o'	take-smell-TRR-PASS.CMPL DEM boy by DEM deer-D2	The boy was smelled by the deer.
Yucatec Maya	113		Túun ch'a'ch'abook le kéeho'.		táan u ch'a-ch'a'-book le kéeh-o'	PROG SBJ.3 RED-take-smell DEM deer-D2	The deer is sniffing.
Yucatec Maya	114		Ch'a'n sahakil ti' le báalam tuláakal tu'xo'.		ch'a'-a'n sahak-il ti' le báalam tuláakal tu'x-o'	take-RSLTV afraid-ABSTR LOC DEM jaguar all where-D2	The jaguar is feared everywhere.
Yucatec Maya	115		Le ko'lelo' tu búukintah u nook' u paal.		le ko'lel-o' t-u búuk-int-ah u nook' u paal	DEM woman-D2 PRFV-SBJ.3 dress-USAT-CMPL POSS.3 clothing POSS.3 child	That woman put on her child's clothing.
Yucatec Maya	116		Le taatahtsilo'bo' tu ts'a'ho'b Ana u k'aaba'int u paal.		le taatah-tsil-o'b-o' t-u ts'a'-ah-o'b Ana u k'aaba'-int u paal	DEM father-ABSOL-PL-D2 PRFV-SBJ.3 put/give-CMPL-PL Anna POSS.3 name-USAT POSS.3 child	The parents named their child Anna.
Yucatec Maya	117		A'lab teen ma'(il) tumen leti'o'b.		a'l-a'b teen ma'-il tumen leti'-o'b	say-PASS.CMPL me NEG-ABSTR by that.one-PL	I was told 'no' by them.
Yucatec Maya	118		Tu ya'laho'b teen k'áak'as t'aano'b.		t-u y-a'l-ah-o'b teen k'áa-k'as t'aan-o'b	PRFV-SBJ.3 0-say-CMPL-PL me RED-bad word-PL	They sad bad words to me.
Yucatec Maya	119		Leti' tu ya'laho'b teen.		leti' t-u y-a'l-ah-o'b teen	that.one PRFV-SBJ.3 0-say-CMPL-PL me	That (is what) they said to me.
Yucatec Maya	120		Le tsíimino' áalkabnah ti' le beho'.		le tsíimin-o' áalkab-nah ti' le beh-o'	DEM horse-D2 run-CMPL LOC DEM path-D2	The horse ran along the path.
Yucatec Maya	121		Le tsíimino' ku yáalkabtik kanlúub.		le tsíimin-o' k-u y-áalkab-t-ik kan-lúub	DEM horse-D2 IMPF-SBJ.3 0-run-TRR-INCMPL four-league	That horse runs four miles.
Yucatec Maya	122		Tin wáalkabansah le tsíimino'.		t-in w-áalkab-ans-ah le tsíimin-o'	PRFV-SBJ.1SG 0-run-CAUS-CMPL DEM horse-D2	I had the horse run.
Yucatec Maya	123		Búukinta'b le nook' tumen le ko'lelo'.		búuk-int-a'b le nook' tumen le ko'lel-o'	dress-USAT-PASS.CMPL DEM clothing by DEM woman-D2	The dress was put on by the woman.
Yucatec Maya	124		Le wíiniko' tu ch'a'ah sahakil ti' le báalamo'.		le wíinik-o' t-u ch'a'-ah sahak-il ti' le báalam-o'	DEM man-D2 PRFV-SBJ.3 take-CMPL afraid-ABSTR LOC DEM jaguar-D2	The man got afraid of the jaguar.
