Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Modern Standard Arabic	17	Elicited from speaker	Māta rraǧulu fī mustašfâ.	مات الرجل في مستشفى	māta r-raǧul-u fī mustašfâ	die.PRF.3SG.M ART-man.M-NOM in hospital.M.GEN.IDEF	The man died in a hospital.
Modern Standard Arabic	18	Elicited from speaker	Saʾala lwaladu ʾaṣdiqāʾahu nuqūdan.	سأل الولد أصدقاءه نقودا	saʾala l-walad-u ʾaṣdiqāʾ-a-hu nuqūd-an	ask.PRF.3SG.M ART-boy.M-NOM friend.M.PL-ACC-3SG.M money.F-ACC.IDEF	The boy asked his friends for money.
Modern Standard Arabic	19	Elicited from speaker	Ṣāḥat alʾummu ʿalâ ʾaṭfālihā.	صاحت الأم على أطفالها	ṣāḥat al-ʾumm-u ʿalâ ʾaṭfāl-i-hā	shout.PRF.3SG.F ART-mother.F-NOM on child.M.PL-GEN-3SG.F	The mother shouted at her children.
Modern Standard Arabic	20	Elicited from speaker	Banâ ʾabī baytan min alḫašabi.	بنى أبي بيتا من الخشب	banâ ʾab-ī bayt-an min al-ḫašab-i	build.PRF.3SG.M father.M-1SG.NOM house.M-ACC.IDEF from ART-wood.M-GEN	My father built a house out of (the) wood.
Modern Standard Arabic	21	Elicited from speaker	Malaʾa rraǧulu lkaʾsa māʾan.	ملأ الرجل الكس ماء	malaʾa r-raǧul-u l-kaʾs-a māʾ-an	fill.PRF.3SG.M ART-man.M-NOM ART-glass.F-ACC water.M-ACC.IDEF	The man filled the glass with water.
Modern Standard Arabic	22	Elicited from speaker	ʾAkkala rraǧulu ṭṭifla ḫubzan.	أكل الرجل الطفل جبزا	ʾakkala r-raǧul-u ṭ-ṭifl-a ḫubz-an	eat.II.CAUS.PRF.3SG.M ART-man.M-NOM ART-child.M-ACC bread.M-ACC.IDEF	The man fed the child with bread.
Modern Standard Arabic	23	Elicited from speaker	ʿĀnaqat lʾummu ṭiflahā.	عانقت الأم طفلها	ʿānaqat al-ʾumm-u ṭifl-a-hā	hug.PRF.3SG.F ART-mother.F-NOM child.M-ACC-3SG.F	The mother hugged her child.
Modern Standard Arabic	24	Elicited from speaker	Taʿānaqnā.	تعانقنا	taʿānaqnā	hug.VI.RECP.PRF.1PL	We hugged each other.
Modern Standard Arabic	25	Elicited from speaker	Tanāẓarnā.	تناظرنا	tanāẓarnā	look.at.VI.RECP.PRF.1SG	We looked at each other.
Modern Standard Arabic	26	Naturalistic written	Limād̠ā lā taḫruǧu waturīnī nafsaka?	لماذا لا تخرج وتريني نفسك؟	li-mād̠ā lā taḫruǧu wa-turī-nī nafs-a-ka	for-what NEG go.out.IPFV.2SG.M and-see.IV.CAUS.IPFV.2SG.M-1SG self-ACC-2SG.M	Why don't you go out and show me yourself?
Modern Standard Arabic	27	Elicited from speaker	Tarāʾâ lwaladāni.	تراءى الولدان	tarāʾâ l-walad-āni	see.VI.RECP.3SG.M ART-boy.M-DU.NOM	The two boys saw each other. / The two boys met each other.
Modern Standard Arabic	28	Elicited from speaker	Tarāʾâ linnāsi fariḥan.	تراءى لالناس فرحا	tarāʾâ li-n-nās-i fariḥ-an	show.VI.REFL.3.SG.M for-ART-people-GEN happy-ACC.IDEF	He showed himself happy for the people./ He pretended to be happy to the people.
Modern Standard Arabic	29	Naturalistic written	Inzalaqa raʾsī ʿalâ katifihā wašamamtu rāʾihata ssutrati ṣṣūfīyati lbayḍāʾ.	أنزلق رأسي على كتفها وشممت رائحة السترة الصوفية البيضاء	inzalaqa raʾs-ī ʿalâ katif-i-hā wa-šamamtu rāʾihat-a s-sutrat-i ṣ-ṣūfīy-at-i l-bayḍāʾ	slip.PRF.3SG.M head.M-1SG.NOM on shoulder.M-GEN-3SG.F and-smell.PRF.1SG smell.F-ACC ART-jacket.F-GEN ART-wool-F-GEN ART-white.F.GEN	My head slipped on her shoulder and I smelled the white woollen jacket.
Modern Standard Arabic	30	Elicited from speaker	Šammama lliṣṣu ššurṭiya muḫaddiran.	شمم اللص الشرطي مخدرا	šammama l-liṣṣ-u š-šurṭiy-a muḫaddir-an	smell.lI.CAUS.3SG.M ART-thief.M-NOM ART-policeman.M-ACC drug.M-ACC.IDEF	The thief made the policeman smell the drug.
Modern Standard Arabic	31	Elicited from speaker	Ḫawwafat albintu ṭṭifla.	خوفت البنت الطفل	ḫawwafat al-bint-u ṭ-ṭifl-a	fear.II.CAUS.INT.PRF.3SG.F ART-girl.F-NOM ART-child.M-ACC	The girl scared the child.
Modern Standard Arabic	32	Elicited from speaker	ʾaḫāfat albintu ṭṭifla.	أخاف البنت الطفل	ʾaḫāfat al-bint-u ṭ-ṭifl-a	fear.IV.CAUS.PRF.3SG.F ART-girl.F-NOM ART-child.M-ACC	The girl frightened the child.
Modern Standard Arabic	33	Elicited from speaker	Yuḥibbu lwaladu luʿbatahu lǧadīdata.	يحب الولد لعبته الجديدة	yuḥibbu l-walad-u luʿbat-a-hu l-ǧadīd-at-a	like.IV.PRF.3SG.M ART-boy.M-NOM play.F-ACC-3SG.M ART-new-F-ACC	The boy likes his new toy.
Modern Standard Arabic	34	Elicited from speaker	Ḥabbaba rraǧulu biḥadīt̠ihi liʾibnihi ssafara ʾilâ lḫāriǧi.	حبب الرجل بحديثه لإبنه السفر إلى الخارج	ḥabbaba r-raǧul-u bi-ḥadīt̠-i-hi li-ʾibn-i-hi s-safar-a ʾilâ l-ḫāriǧ-i	like.II.CAUS.PRF.3SG.M ART-man.M-NOM with-narration.M-GEN-3SG.M for-son.M-GEN-3SG.M ART-trip.M-ACC to ART-abroad.M-GEN	With his narration the man made the trip abroad desirable for his son.
Modern Standard Arabic	35	Elicited from speaker	Taḥābbū fī llāhi!	تحابوا في الله	taḥābbū fī l-lāh-i	like.VI.RECP.IMP.2PL.M in ART-God.M-GEN	Love each other because of God!
Modern Standard Arabic	36	Elicited from speaker	ʿArrafa rraǧulu ššurṭata bimā ḥadat̠a.	عرف الرخل الشرط بما حدث	ʿarrafa r-raǧul-u š-šurṭat-a bi-mā ḥadat̠a	know.II.CAUS.PRF.3SG.M ART-man.M-NOM ART-police.F-ACC with-what happen.PRF.3SG.M	The man informed the police about what has happened.
Modern Standard Arabic	37	Elicited from speaker	Taʿārafa zaydun wa-ʿamrun.	تعارف زيد وعمر	taʿārafa zayd-un wa-ʿamr-un	know.VI.RECP.PRF.3SG.M Zayd-NOM.IDEF and-Amr-NOM.IDEF	Zaid and Amr got to know each other.
Modern Standard Arabic	38	Elicited from speaker	Fakkarat alʾummu fī ʾaṭfālihā.	فكر الأم في أطفالها	fakkara al-ʾumm-u fī ʾaṭfāl-i-hā	think.II.PRF.3SG.F ART-mother.F-NOM in child.M.PL-GEN-3SG.F	The mother thought about her children.
Modern Standard Arabic	39	Elicited from speaker	ʾalbasat albintu ṭṭifla.	البست البنت الطفل	ʾalbasat al-bint-u ṭ-ṭifl-a	dress.IV.CAUS.PRF.3SG.F ART-girl.F-NOM ART-child.M-ACC	The girl dressed the child.
Modern Standard Arabic	40	Elicited from speaker	Labbasa lwaladu lḥaqīqata ʿalâ ʾabihi.	لبس الوبد الحقيقة على أبه	labbasa l-walad-u l-ḥaqīqat-a ʿalâ ʾab-i-hi	dress.II.CAUS.PRF.3SG.M ART-boy.M-NOM ART-truth.F-ACC on father.M-GEN-3SG.M	The boy hid the truth from his father (lit. The boy dressed (=covered) the truth from his father.).
Modern Standard Arabic	41	Elicited from speaker	Talabbasa bihi ǧinnun.	تلبس به جن	talabbasa bi-hi ǧinn-un	dress.V.ACAUS.PRF.3SG.M with-3SG.M spirit.M-NOM.IDEF	He was possessed by a spirit.
Modern Standard Arabic	42	Elicited from speaker	Talabbasa lissafari.	تلبس لالسفر	talabbasa li-s-safar-i	dress.V.REFL.PRF.3SG.M for-ART-trip.M-GEN	He dressed for the trip.
Modern Standard Arabic	43	Elicited from speaker	Taʾākalat assayyāratu min aṣṣadaʾi.	تآ كلت السيارة من الصدأ	taʾākalat as-sayyārat-u min aṣ-ṣadaʾ-i	eat.VI.PASS.PRF.3SG.F ART-car.F-NOM from ART-rust.M-GEN	The car has been eaten away by rust.
Modern Standard Arabic	44	Elicited from speaker	Taḫawwafat firansā min ʾazmatin ʾiqtiṣādīyatin.	تخوفت فرنسا من أزمة أقتصادية	taḫawwafat firansā min ʾazmat-in ʾiqtiṣādiy-at-in	frighten.V.REFL.PRF.3SG.F France.F from crisis.F-GEN.IDEF economical-F-GEN.IDEF	France feared an economic crisis.
Modern Standard Arabic	45	Elicited from speaker	Taḥabbaba rraʾīsu ʾilâ šaʿabihi fī ḫiṭābihi lʾāḫiri.	تحبب الرئيس ألى شعبه في خطاته الآخر	taḥabbaba r-raʾīs-u ʾilâ šaʿab-i-hi fī ḫiṭāb-i-hi l-ʾāḫir-i	make.like.V.REFL.PRF.3SG.M ART-president.M-NOM to people.M-GEN-3SG.M in speech.M-GEN-3SG.M ART-last.M-GEN	The president made himself popular with his people through his last speech.
Modern Standard Arabic	46	Elicited from speaker	Tabāḥat̠a lwazīru lfilisṭīniyu walwazīru lmiṣriyu ʾirtifāʿa lʿasāri.	تباحث الوزير الفلسطيني والوزير المصري إرتفاع العيار	tabāḥat̠a l-wazīr-u l-filisṭīniy-u wa-l-wazīr-u l-miṣriy-u ʾirtifāʿ-a l-ʿasār-i	search.VI.RECP.PRF.3SG.M ART-minister.M-NOM ART-palestinian.M-NOM and-ART-minister.M-NOM ART-egyptian.M-NOM raising.M-ACC ART-price.M-GEN	The Palestinian and the Egyptian Prime Minister discussed the increase of prices.
Modern Standard Arabic	47	Elicited from speaker	Iġtasala lwaladu.	اغتسل الولد	iġtasala l-walad-u	wash.VIII.REFL.PRF.3SG.M ART-boy.M-NOM	The boy washed (himself).
Modern Standard Arabic	48	Elicited from speaker	Ḥalaqa rraǧulu liḥyatahu.	حلق الرجل لحيته	ḥalaqa r-raǧul-u liḥyat-a-hu	shave.PRF.3SG.M ART-man.M-NOM beard.F-ACC-3SG.M	The man shaved his beard.
Modern Standard Arabic	49	Elicited from speaker	Sāʿada rraǧulu ʾibnahu fī ʿamalihi.	ساعد الرجل إبنه في عمله	sāʿada r-raǧul-u ʾibn-a-hu fī ʿamal-i-hi	help.III.PRF.3SG.M ART-man.M-NOM son.M-ACC-3SG.M in work.M-GEN-3SG.M	The man helped his son with his work.
Modern Standard Arabic	50	Elicited from speaker	Tabiʿa rraǧulu lbinta.	تبع الرجل البنت	tabiʿa r-raǧul-u l-bint-a	follow.PRF.3SG.M ART-man.M-NOM ART-girl.F-ACC	The man followed the girl.
Modern Standard Arabic	51	Elicited from speaker	ʾAtbaʿat aššurṭatu muḫbiran warāʾa lʾirhābiya.	أتبع الشرطة مخبرا وراء الإرحابي	ʾatbaʿat aš-šurṭat-u muḫbir-an warāʾa l-ʾirhābiy-a	follow.IV.CAUS.PRF.3SG.F ART-police.F-NOM detective.M-ACC.IDEF after ART-terrorist.M-ACC	The police made a detective follow the terrorist.
Modern Standard Arabic	52	Elicited from speaker	Tatābaʿat alʾaḥdāt̠u bisurʿatin.	تتابعت الأحداث بسرعة	tatābaʿat al-ʾaḥdāt̠-u bi-surʿat-in	follow.VI.RECP.PRF.3SG.F ART-event.M.PL-NOM with-speed.F-GEN.IDEF	The events followed quickly one after another.
Modern Standard Arabic	53	Elicited from speaker	Takallama rraǧulu maʿa lwaladi ʿan albinti.	تكلم الرجل مع الولد عن البنت	takallama r-raǧul-u maʿa l-walad-i ʿan al-bint-i	speak.V.PRF.3SG.M ART-man.M-NOM with ART-boy.M-GEN about ART-girl.F-GEN	The man talked to the boy about the girl.
Modern Standard Arabic	54	Elicited from speaker	Takallama rraǧulu maʿa lwaladi ʿalâ albinti.	تكلم الرجل مع الولد على البنت	takallama r-raǧul-u maʿa l-walad-i ʿalâ al-bint-i	speak.V.PRF.3SG.M ART-man.M-NOM with ART-boy.M-GEN on ART-girl.F-GEN	The man talked to the boy about the girl.
Modern Standard Arabic	55	Elicited from speaker	Tasāʾala rraǧulu ʿammā sayaḥdut̠u lahu.	تساءل الرجل عما سيحدث له	tasāʾala r-raǧul-u ʿammā sa-yaḥdut̠u la-hu	ask.V.REFL.PRF.3SG.M ART-man.M-NOM after.what FUT-happen.IPFV.3SG.M for-3SG.M	The man asked himself what will happen to him.
Modern Standard Arabic	56	Elicited from speaker	Sāʾalat aššurṭatu rraǧula ṭīlata alyawmi.	ساءلت الشرطة الرجل طيلة اليوم	sāʾalat aš-šurṭat-u r-raǧul-a ṭīlat-a l-yawm-i	ask.III.REP.PRF.3SG.F ART-police.F-NOM ART-man.M-ACC all.F-ACC ART-day.M-GEN	The police interrogated the man all day long.
Modern Standard Arabic	57	Elicited from speaker	Talāqâ ʿumarun wa-ṣadīquhu fī maqhâ.	تلاقى عمر وصديقه في مقهى	talāqâ ʿumar-un wa-ṣadīq-u-hu fī maqhâ	meet.VI.RECP.PRF.3SG.M Umar-NOM.IDEF and-friend.M-NOM-3SG.M in cafeteria.M.GEN.IDEF	Umar and his friend met in a cafeteria.
Modern Standard Arabic	58	Elicited from speaker	Sammat alʾummu ṭiflahā muḥammadan.	سمت الأم طفلها محد	sammat al-ʾumm-u ṭifl-a-hā muḥammad-an	name.II.PRF.3SG.F ART-mother.F-NOM child.M-ACC-3SG.F Muhammad-ACC.IDEF	The mother named her child Muhammad.
Modern Standard Arabic	59	Elicited from speaker	Tasammâ muḥammadun.	تسمى محد	tasammâ muḥammad-un	name.V.PASS.PRF.3SG.M Muhammad-NOM.IDEF	He was named Muhammad.
Modern Standard Arabic	60	Elicited from speaker	ʾInbanâ lmanzil-u ʿalâ ʾasāsin ḍaʿīfin.	إنبنى المنزل على أساس ضعيف	ʾinbanâ l-manzil-u ʿalâ ʾasās-in ḍaʿīf-in	build.VII.PASS.PRF.3SG.M ART-house.M-NOM on basement.M-GEN.IDEF weak-GEN.IDEF	The house was built on weak foundations.
Modern Standard Arabic	61	Elicited from speaker	Kasara lwaladu nnāfid̠ata bilḥaǧari.	كسر الولد النافذة بالحجر	kasara l-walad-u n-nāfid̠at-a bi-l-ḥaǧar-i	break.PRF.3SG.M ART-boy.M-NOM ART-window.F-ACC with-ART-stone.M-GEN	The boy broke the window with the stone.
Modern Standard Arabic	62	Elicited from speaker	Ġassalat alʾummu ʾibnahā.	غسلت الأم إبنها	ġassalat al-ʾumm-u ʾibn-a-hā	wash.II.INT.PRF.3SG.F ART-mother.F-NOM son.M-ACC-3SG.F	The mother washed her son thoroughly.
Modern Standard Arabic	63	Elicited from speaker	Ṣayyaḥat alʾummu ǧīrānahā ʿalâ ssāriqi.	صيحت الأم جيرانها على السارق	ṣayyaḥat al-ʾumm-u ǧīrān-a-hā ʿalâ s-sāriq-i	shout.II.CAUS.PRF.3SG.F ART-mother.F-NOM neighbour.M-ACC-3SG.F on ART-thief.M-GEN	The mother let her neighbour shout at the thief.
Modern Standard Arabic	64	Elicited from speaker	Kassara lwaladu lkaʾsa.	كسر الولد الكأس	kassara l-walad-u l-kaʾs-a	break.II.INT.PRF.3SG.M ART-boy.M-NOM ART-glass.F-ACC	The boy broke the glass in pieces.
Modern Standard Arabic	65	Elicited from speaker	Takassarat alkaʾsu.	تكسرت الكأس	takassarat al-kaʾs-u	break.into.pieces.V.ACAUS.PRF.3SG.F ART-glass.F-NOM	The glass broke into pieces.
Modern Standard Arabic	66	Elicited from speaker	Inkasara-t lkaʾsu.	انكسرت الكأس	inkasarat l-kaʾs-u	break.VII.PASS/ACAUS.PRF.3SG.F ART-glass.F-NOM	The glass was broken. / The glass broke.
Modern Standard Arabic	67	Elicited from speaker	Iʿtanaqa ʿamrun waṣadīquhu.	اعتنق عمر وصديقه	iʿtanaqa ʿamr-un wa-ṣadīq-u-hu	hug.VIII.RECP.PRF.3SG.M Amr-NOM.IDEF and-friend.M-NOM-3SG.M	Amr and his friend hugged each other.
Modern Standard Arabic	68	Elicited from speaker	Qattala lmaliku šaʿabahu.	قتل الملك شعبه	qattala l-malik-u šaʿab-a-hu	kill.II.INT.PRF.3SG.M ART-king.M-NOM people.M-ACC-3SG.M	The king slaughtered his people.
Modern Standard Arabic	69	Elicited from speaker	Qātala ʾaʿdāʾahu.	قاتل أعداءه	qātala ʾaʿdāʾ-a-hu	kill.III.REP.PRF.3SG.M rival.M.PL-ACC-3SG.M	He fought against his rivals.
Modern Standard Arabic	70	Elicited from speaker	Taqātala maʿa ʾaʿdāʾihi.	تقاتل مع أعداءه	taqātala maʿa ʾaʿdāʾ-i-hi	kill.VI.RECP.PRF.3SG.M with rival.M.PL-GEN-3SG.M	He fought his rivals (and they fought him).
Modern Standard Arabic	71	Elicited from speaker	Iqtatala maʿa ʾaʿdāʾihi.	اقتتل مع أعداءه	iqtatala maʿa ʾaʿdāʾ-i-hi	kill.VIII.RECP.PRF.3SG.M with rival.M.PL-GEN-3SG.M	He fought/killed his rivals (and they fought him). / He fought with his rivals.
Modern Standard Arabic	72	Elicited from speaker	Ḍaraba lwaladu lḥayyata bilʿaṣâi.	ضرب الولد الحية بالعصى	ḍaraba l-walad-u l-ḥayyat-a bi-l-ʿaṣâ-i	beat.PRF.3SG.M ART-boy.M-NOM ART-snake.F-ACC with-ART-stick.F-GEN	The boy beat the snake with the stick .
Modern Standard Arabic	73	Elicited from speaker	Taḍāraba lmutalākimāni ḫāriǧa ḥalabati ṣṣirāʿi.	تضارب المتلاكمان خارج حلبة الصراع	taḍāraba l-mutalākim-āni ḫāriǧ-a ḥalabat-i ṣ-ṣirāʿ-i	beat.VI.RECP.PRF.3SG.M ART-boxer.M-DU.NOM outside.M-ACC arena.F-GEN ART-battle.M-GEN	The boxers beat each other outside of the battle arena.
Modern Standard Arabic	74	Elicited from speaker	Laṭama lwaladu lbinta biyadihi ʿalâ waǧhihā.	لطم الولد البنت بيده على وجهها	laṭama l-walad-u l-bint-a bi-yad-i-hi ʿalâ waǧh-i-hā	hit.PRF.3SG.M ART-boy.M-NOM ART-girl.F-ACC with-hand.F-GEN-3SG.M on face.M-GEN-3SG.F	The boy hit the girl with his hand on her face.
Modern Standard Arabic	75	Elicited from speaker	Talāṭama lwaladāni.	تلاطم الولدان	talāṭama l-walad-āni	hit.VI.RECP.PRF.3SG.M ART-boy.M-DU.NOM	The two boys hit each other.
Modern Standard Arabic	76	Elicited from speaker	Iltaṭamat assafīnatu bilʾamwāǧi.	التطمت السفينة بالأمواج	iltaṭamat as-safīnat-u bi-l-ʾamwāǧ-i	hit.VIII.RECP.PRF.3SG.F ART-ship.F-NOM with-ART-wave.F.PL-GEN	The ship collided with the waves.
Modern Standard Arabic	77	Elicited from speaker	Lamasa lwaladu lḥayyata bilʿaṣâi.	لمس الولد الحية بالعصا	lamasa l-walad-u l-ḥayyat-a bi-l-ʿaṣâ-i	touch.PRF.3SG.M ART-boy.M-NOM ART-snake.F-ACC with-ART-stick.F-GEN	The boy touched the snake with the stick.
Modern Standard Arabic	78	Elicited from speaker	Talāmasat ʾayādīkum.	تلامست أياديكم	talāmasat ʾayādī-kum	touch.VI.RECP.PRF.3SG.F hand.F.PL-2PL.M	Your hands touched (each other).
Modern Standard Arabic	79	Elicited from speaker	Talammasa rraǧulu ṭarīqahu fī ẓẓalāmi.	تلمس الرجل طريقه في ظلام	talammasa r-raǧul-u ṭarīq-a-hu fī ẓ-ẓalām-i	touch.V.GRA.PRF.3SG.M ART-man.M-NOM way.M-ACC-3SG.M in ART-darkness.M-GEN	The man groped his way in the dark.
Modern Standard Arabic	80	Elicited from speaker	Qaṭaʿa lwaladu lḫubza bissikkīni.	قطع الولد الخبز بالسكين	qaṭaʿa l-walad-u l-ḫubz-a bi-s-sikkīn-i	cut.PRF.3SG.M ART-boy.M-NOM ART-bread.M-ACC with-ART-knife.M-GEN	The boy cut the bread with the knife.
Modern Standard Arabic	81	Elicited from speaker	Qaṭṭaʿa ṭṭiflu yadahu bissikkīni.	قطع الطفل يده بسكين	qaṭṭaʿa ṭ-ṭifl-u yad-a-hu bi-s-sikkīn-i	cut.II.INT.PRF.3SG.M ART-child.M-NOM hand.F-ACC-3SG.M with-ART-knife.M-GEN	The child cut into his hand deeply with the knife.
Modern Standard Arabic	82	Elicited from speaker	Qaṭṭaʿat ʾummī baṣalan liššurbati.	قطعت أمي بصلا االشربة	qaṭṭaʿat ʾumm-ī baṣal-an li-š-šurbat-i	cut.II.INT.PRF.3SG.F mother.F-1SG.NOM onion.F.PL-ACC.IDEF for-ART-soup.F-GEN	My mother cut onions for the soup.
Modern Standard Arabic	83	Elicited from speaker	Taqaṭṭaʿat baṣalun.	تقطعت بصل	taqaṭṭaʿat baṣal-un	cut.in.pieces.V.PASS.PRF.3SG.F onion.F.PL-NOM.IDEF	Onion has been cut (into pieces).
Modern Standard Arabic	84	Elicited from speaker	Nazaʿat albintu ṣṣafḥata min alkitābi.	نزعت البنت الصبحة من الكتاب	nazaʿat al-bint-u ṣ-ṣafḥat-a min al-kitāb-i	tear.PRF.3SG.F ART-girl.F-NOM ART-page.F-ACC from ART-book.M-GEN	The girl tore the page from the book.
Modern Standard Arabic	85	Elicited from speaker	ʾAḫfat albintu lkitāba ʿalâ lmuʿallimi.	أخفت البنت الكتاب على المعلم	ʾaḫfat al-bint-u l-kitāb-a ʿalâ l-muʿallim-i	hide.IV.CAUS.PRF.3SG.F ART-girl.F-NOM ART-book.M-ACC on ART-teacher.M-GEN	The girl hid the book from the teacher.
Modern Standard Arabic	86	Elicited from speaker	ʾAʿṭat albintu lkitāba lilmuʿallimi.	أعطت البنت الكتاب لالمعلم	ʾaʿṭat al-bint-u l-kitāb-a li-l-muʿallim-i	give.PRF.3SG.F ART-girl.F-NOM ART-book.M-ACC for-ART-teacher.M-GEN	The girl gave the book to the teacher.
Modern Standard Arabic	87	Elicited from speaker	ʾAʿṭat albintu lmuʿallima lkitāba.	أعطت البنت المعلم الكتاب	ʾaʿṭat al-bint-u l-muʿallim-a l-kitāb-a	give.PRF.3SG.F ART-girl.F-NOM ART-teacher.M-ACC ART-book.M-ACC	The girl gave the book to the teacher.
Modern Standard Arabic	88	Elicited from speaker	ʾArat albintu lkitāba lilmuʿallimi.	أرت البنت الكتاب لالمعلم	ʾarat al-bint-u l-kitāb-a li-l-muʿallim-i	see.IV.CAUS.PRF.3SG.F ART-girl.F-NOM ART-book.M-ACC for-ART-teacher.M-GEN	The girl showed the book to the teacher.
Modern Standard Arabic	89	Elicited from speaker	ʾArsalat albintu lkitāba ʾilâ lmuʿallimi.	أرسل البنت الكتاب إلى المعلم	ʾarsala.t al-bint-u l-kitāb-a ʾilâ l-muʿallim-i	send.IV.PRF.3SG.F ART-girl.F-NOM ART-book.M-ACC to ART-teacher.M-GEN	The girl sent the book to the teacher.
Modern Standard Arabic	90	Elicited from speaker	Tarāsala lwaladu waṣṣadīqatahu siran.	تراسل الولد وصديقته سرا	tarāsala l-walad-u wa-ṣ-ṣadīqat-a-hu sir-an	correspond.VI.RECP.PRF.3SG.M ART-boy.M-NOM and-ART-friend.F-ACC-3SG.M secret.M-ACC.IDEF	The boy and his girlfriend were corresponding with each other secretly.
