Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Russian	30	Constructed by native speaker linguist	On s siloj b'ët ego ladonʹju po zatylku.	Он с силой бьёт его ладонью по затылку.	on s siloj b'ët ego ladon'-ju po zatylku	he with force.INS beat.3SG he.ACC palm-INS on back.of.head.DAT	He fiercely hits him on the back of the head with his palm.
Russian	31	Constructed by native speaker linguist	Vory slomali dverʹ lomom.	Воры сломали дверь ломом.	vor-y s-loma-l-i dver' lom-om	thief-PL PFV-break-PST-PL door.ACC crowbar-INS	The thieves broke the door with a crowbar.
Russian	32	Constructed by native speaker linguist	Ona unesla vešči domoj.	Она унесла вещи домой.	ona u-nes-l-a vešči dom-oj	she PFV-carry-PST-F.SG thing.PL.ACC home-LOC	She carried the things home.
Russian	33	Constructed by native speaker linguist	Oni vzobralisʹ na goru.	Они взобрались на гору.	oni vzobra-l-i-s' na kryš-u	they climb-PST-PL-REFL onto roof-ACC	They climbed onto the roof.
Russian	34	Naturalistic written	Scenarij soveta zakonodatelej […] byl sloman […] samim Putinym.	Сценарий Совета законодателей […] был сломан […] самим Путиным.	scenarij soveta zakonodatelej byl sloman sam-im Putinym	scenario council.GEN legislators.GEN was break.PF.PART self-INS Putin.INS	The legislators’ council’s scenario was broken by Putin himself.
Russian	35	Constructed by native speaker linguist	Ona gromko kašljala.	Она громко кашляла.	ona gromko kašlja-l-a	she loudly cough-PST-F.SG	She was coughing loudly.
Russian	36	Constructed by native speaker linguist	Mama nakryla pirog polotencem.	Мама накрыла пирог полотенцем.	mama nakry-l-a pirog polotencem	mother cover-PST-F.SG pie.ACC towel.INS	Mom covered the pie with a towel.
Russian	37	Constructed by native speaker linguist	Ja rezal nožom ogurec.	Я резал ножом огурец.	ja reza-l nož-om ogurec	1SG cut-PST.M.SG knife-INS cucumber.ACC	I was cutting the cucumber with the knife.
Russian	38	Constructed by native speaker linguist	On umer v vozraste devjanosta let.	Он умер в возрасте девяноста лет.	on umer v vozraste devjanosta let	he die.PFV.PST.M.SG in age.LOC ninety.GEN year.GEN.PL	He died at the age of ninety.
Russian	39	Constructed by native speaker linguist	Devočka ela kašu ložkoj.	Девочка ела кашу ложкой.	devočka ela kaš-u ložk-oj	girl eat.PST.F.SG porridge-ACC spoon-INS	The girl was eating the porridge with a spoon.
Russian	40	Constructed by native speaker linguist	Sobaka mërzla vo dvore.	Собака мёрзла во дворе.	sobaka mërz-l-a vo dvore	dog.NOM be.cold-PST-F.SG in yard.LOC	The dog felt cold in the yard.
Russian	41	Constructed by native speaker linguist	Ona napolnila vedro vodoj.	Она наполнила ведро водой.	ona napolni-l-a vedro vod-oj	she fill-PST-F.SG bucket.ACC water-INS	She filled the bucket with water.
Russian	42	Constructed by native speaker linguist	Mašina sledovala za avtobusom.	Машина следовала за автобусом.	mašina sledova-l-a za avtobus-om	car.NOM follow-PST-F.SG after bus-INS	The car was following the bus.
Russian	43	Constructed by native speaker linguist	Staršij brat ispugal sestru.	Старший брат испугал сестру.	staršij brat is-puga-l sestru	older brother PFV-frighten-PST.M.SG sister.ACC	The elder brother scared his sister.
Russian	44	Constructed by native speaker linguist	Maša dala čerepaxe morkovʹ.	Маша дала черепахе морковь.	Maša da-l-a čerepax-e morkovʹ	Mary give-PST-F.SG turtle-DAT carrot.ACC	Mary gave the turtle a carrot.
Russian	45	Constructed by native speaker linguist	On pomog drugu v bede.	Он помог другу в беде.	on pomog drug-u v bed-e	he help.PST.M.SG friend-DAT in peril-LOC	He helped a friend in a hard time.
Russian	46	Constructed by native speaker linguist	Dačniki sprjatali cennye vešči ot vorov.	Дачники спрятали ценные вещи от воров.	dačnik-i sprjata-l-i cennye vešči ot vor-ov	summer_resident-PL hide-PST-PL valuable.PL thing.PL.ACC from thief-GEN.PL	The summer residents hid their valuables from the thieves.
Russian	47	Constructed by native speaker linguist	On udaril protivnika kulakom.	Он ударил противника кулаком.	on udari-l protivnik-a kulak-om	he hit-PST.M.SG opponent-ACC fist-INS	He hit his opponent with the fist.
Russian	48	Constructed by native speaker linguist	Tanja prygnula v vodu.	Таня прыгнула в воду.	Tanja prygnu-l-a v vod-u	Tanja jump-PST-F.SG into water-ACC	Tanja jumped into the water.
Russian	49	Naturalistic written	Ego ubil nožom neizvestnyj ubijca.	Его убил ножом неизвестный убийца.	ego ubi-l nož-om neizvestnyj ubijca	he.ACC kill-PST.M.SG knife-INS unknown killer	An unidentified killer killed him with a knife.
Russian	50	Constructed by native speaker linguist	Ona znala ego s detstva.	Она знала его с детства.	ona zna-l-a ego s detstva	she know-PST-F.SG he.ACC since childhood.GEN	She knew him since his childhood.
Russian	51	Constructed by native speaker linguist	Mne očenʹ nravitsja ètot rasskaz.	Мне очень нравится этот рассказ.	mne očenʹ nravitsja ètot rasskaz	1SG.DAT very like.PRS.3SG this short.story.M.SG	I like this short story very much.
Russian	52	Constructed by native speaker linguist	Ego semʹja žila v Berline.	Его семья жила в Берлине.	ego sem'ja žila v Berline	his family live.PST.SG.F in Berlin.LOC	His family lived in Berlin.
Russian	53	Constructed by native speaker linguist	Ona dolgo smotrela na dosku.	Она долго смотрела на доску.	ona dolgo smotre-l-a na dosku	she long_time look-PST-F.SG on chalkboard.ACC	She looked at the chalkboard for a long while.
Russian	54	Constructed by native speaker linguist	Ja vstretil eë na vyxode iz biblioteki.	Я встретил её на выходе из библиотеки.	ja vstreti-l eë na vyxode iz biblioteki	1SG meet-PST her.ACC at exit out.of library.GEN	I met her at the library doors.
Russian	55	Constructed by native speaker linguist	Oni nazvali syna Mixailom.	Они назвали сына Михаилом.	oni nazva-l-i syn-a Mixail-om	they name-PST-PL son-ACC Michael-INS	They named their son Michael.
Russian	56	Constructed by native speaker linguist	On nazval menja durakom.	Он назвал меня дураком.	on nazva-l menja durak-om	he name-PST.M.SG me.ACC fool-INS	He called/named me a fool.
Russian	57	Constructed by native speaker linguist	Otec nalil kipjatok v čajnik.	Отец налил кипяток в чайник.	otec na-lil kipjatok v čajnik	father PFV-pour.PST.M.SG boiling.water.ACC into teapot.ACC	Father poured the boiling water into the teapot.
Russian	58	Constructed by native speaker linguist	Ona položila rebënka v krovatʹ.	Она положила ребёнка в кровать.	ona položi-l-a rebënk-a v krovat'	she put.PFV-PST-F.SG child-ACC into bed.ACC	She put the child to bed.
Russian	59	Constructed by native speaker linguist	Celyj den' šël dožd'.	Целый день шёл дождь.	celyj den' šël dožd'	whole day go.PST.M.SG rain.M	It was raining all day.
Russian	60	Constructed by native speaker linguist	Maša bystro bežala v školu.	Маша быстро бежала в школу.	Maša bystro beža-l-a v školu	Mary fast run-PST-F.SG in school.ACC	Mary was running swiftly to school.
Russian	61	Constructed by native speaker linguist	On skazal žene, čto pojdët v magazin.	Он сказал жене, что пойдёт в магазин.	on skaza-l žene čto pojdët v magazin	he tell-PST.M.SG wife.DAT that go.FUT.3SG.M in store	He told his wife that he would go to the store.
Russian	62	Constructed by native speaker linguist	Ona skazala emu: "Ne trogaj menja!".	Она сказала ему: "Не трогай меня!".	ona skaza-l-a emu ne trogaj menja	she tell-PST-F.SG he.DAT NEG touch.IMP me.ACC	She said to him: "Don't touch me!"."
Russian	63	Constructed by native speaker linguist	Policejskij pokazal oružie sledovatelju.	Полицейский показал оружие следователю.	policejskij pokaza-l oružie sledovatel-ju	policeman show-PST.M.SG weapon.ACC investigator-DAT	The policeman showed the weapon to the investigator.
Russian	64	Constructed by native speaker linguist	On vesʹ denʹ sidel na divane.	Он весь день сидел на диване.	on vesʹ denʹ side-l na divan-e	he all day sit-PST.M.SG on couch-LOC	He was sitting on the couch all day.
Russian	65	Constructed by native speaker linguist	Gostʹ sel v kreslo.	Гость сел в кресло.	gostʹ sel v kreslo	guest sit.down.PFV.PST in armchair.ACC	The guest took a seat in the armchair.
Russian	66	Constructed by native speaker linguist	On pogovoril s nej o eë rabote.	Он поговорил с ней о её работе.	on pogovori-l s nej o eë rabote	he talk.PFV-PST.M.SG with her.INS about her work.LOC	He talked to her about her work.
Russian	67	Constructed by native speaker linguist	On govoril nam, čto pridët vovremja.	Он говорил нам, что придёт вовремя.	on govori-l nam čto pridët vovremja	he tell-PST.M.SG 1PL.DAT that come.FUT.3SG on.time	He told us that he would come on time.
Russian	68	Constructed by native speaker linguist	Maša otorvala pugovicu ot rubaxi.	Маша оторвала пуговицу от рубахи.	Maša oto-rva-l-a pugovicu ot rubax-i	Mary PFV-tear-PST-F.SG button.ACC from shirt-GEN	Mary tore a button off the shirt.
Russian	69	Constructed by native speaker linguist	Ja brosil banku v musornoe vedro.	Я бросил банку в мусорное ведро.	ja brosi-l bank-u v musornoe vedro	1SG throw-PST.M.SG can-ACC into trash bucket.ACC	I threw the can into the trash bin.
Russian	70	Constructed by native speaker linguist	Ona kosnulasʹ rukoj odejala.	Она коснулась рукой одеяла.	ona kosnulas' ruk-oj odejala	she touch.PST.F.REFL hand-INS blanket.GEN	She touched the blanket with her hand.
Russian	71	Constructed by native speaker linguist	On často moet mašinu.	Он часто моет машину.	on často moet mašin-u	he often wash car-ACC	He often washes his car.
Russian	72	Constructed by native speaker linguist	Ego praded oxotilsja na olenej.	Его прадед охотился на оленей.	ego pra-ded oxoti-l-sja na olenej	his great-grandfather hunt-PST.M.SG-REFL at deer.PL.ACC	His great-grandfather used to hunt for deer.
Russian	73	Constructed by native speaker linguist	On ušël iz doma v pjatʹ utra.	Он ушёл из дома в пять утра.	on ušël iz dom-a v pjatʹ utra	he leave.PST.M.SG out.of house-GEN at five morning.GEN	He left the house at five o'clock in the morning.
Russian	74	Constructed by native speaker linguist	On navsegda zapomnil ètot zapax.	Он навсегда запомнил этот запах.	on navsegda zapomni-l ètot zapax	he forever remember-PST.M.SG this smell.ACC	He remembered that smell forever.
Russian	75	Constructed by native speaker linguist	Ona prinesla babuške ovošči.	Она принесла бабушке овощи.	ona prines-l-a babušk-e ovošči	she bring-PST-F.SG gramdmother-DAT groceries.ACC	She brought the grandma groceries.
Russian	76	Constructed by native speaker linguist	Syn vzjal mašinu u otca.	Сын взял машину у отца.	syn vzja-l mašin-u u otca	son take-PST.M.SG car-ACC from father.GEN	The son took his father’s car.
Russian	77	Constructed by native speaker linguist	U nego strašno bolela golova.	У него страшно болела голова.	u nego strašno bole-l-a golova	at he.GEN terribly hurt-PST-F.SG head	He felt a terrible pain in his head.
Russian	78	Constructed by native speaker linguist	Prizrak pojavilsja na doroge v polnoč'.	Призрак появился на дороге в полночь.	prizrak pojavi-l-sja na dorog-e v polnoč'	ghost appear-PST-REFL on road-LOC at midnight	The ghost appeared on the road at midnight.
Russian	79	Constructed by native speaker linguist	Derevo upalo na zabor.	Дерево упало на забор.	derevo upalo na zabor	tree.NOM fall.PFV.PST.SG.N on fence.ACC	The tree fell onto the fence.
Russian	80	Constructed by native speaker linguist	Ona morgnula glazami.	Она моргнула глазами.	ona morgnu-l-a glaza-mi	she blink-PST-F.SG eyes-INS	She blinked with her eyes.
Russian	81	Constructed by native speaker linguist	Dom gorel.	Дом горел.	dom gore-l	house.NOM burn-PST	The house was on fire.
Russian	82	Constructed by native speaker linguist	V ego komnate gorel svet.	В его комнате горел свет.	v ego komnat-e gore-l svet	in his room-LOC burn-PST light	The lights were on in his room.
Russian	83	Constructed by native speaker linguist	On každyj denʹ bril borodu èlektrobritvoj.	Он каждый день брил бороду электробритвой.	on každyj den' bri-l borod-u èlektro-britv-oj	he every day shave-PST.M.SG beard-ACC electric-shaver-INS	He shaved his beard with an electric shaver daily.
Russian	84	Constructed by native speaker linguist	Rabočie idut na fabriku.	Рабочие идут на фабрику.	rabočie idut na fabrik-u	workers go.3PL to factory-ACC	The workers are going to the factory.
Russian	85	Constructed by native speaker linguist	On obnjal svoego syna.	Он обнял своего сына.	on obnja-l svoego syn-a	he hug-PST.M.SG his son-ACC	He hugged his son.
Russian	86	Constructed by native speaker linguist	Maša dolgo smejalas'.	Маша долго смеялась.	Maša dolgo smeja-l-a-s'	Mary long_time laugh-PST-F.SG-REFL	Mary laughed for a long while.
Russian	87	Constructed by native speaker linguist	V prošlom godu on uexal iz goroda.	В прошлом году он уехал из города.	v prošlom godu on uexa-l iz gorod-a	in previous year he leave-PST.M.SG out.of town-GEN	He left the town last year.
Russian	88	Constructed by native speaker linguist	Povarënok očistil kartošku ot kožury.	Поварёнок очистил картошку от кожуры.	povarënok očisti-l kartošk-u ot kožur-y	kitchen.boy peel.PFV-PST.M.SG potatoes-ACC from skin-GEN	The kitchen boy peeled the potatoes.
Russian	89	Constructed by native speaker linguist	Ego doč xorošo igraet na skripke.	Его дочь хорошо играет на скрипке.	ego doč xorošo igra-et na skripk-e	his daughter well play-3SG on violin-LOC	His daughter plays the violin well.
Russian	90	Constructed by native speaker linguist	Saša igral v šaxmaty s Dimoj.	Саша играл в шахматы с Димой.	Saša igra-l v šaxmaty s Dim-oj	Alex play-PST.M.SG in chess.ACC with Dmitrij-INS	Alex played chess with/against Dmitrij.
Russian	91	Constructed by native speaker linguist	Mjač katitsja po futbol'nomu polju.	Мяч катится по футбольному полю.	mjač katit-sja po futbol'nomu polju	ball roll-REFL on football.LOC field.LOC	The ball is rolling on the soccer field.
Russian	92	Constructed by native speaker linguist	Načalnik kričal na podčinënnyx.	Начальник кричал на подчинённых.	načalnik kriča-l na podčinënnyx	boss shout-PST.M.SG at subordinates.ACC	The boss was shouting at his subordinates.
Russian	93	Constructed by native speaker linguist	Rebënok gromko vopit'.	Ребёнок громко вопил.	rebënok gromko vopi-l	child.NOM loudly shout-PST.M.SG	The child was screaming loudly.
Russian	94	Constructed by native speaker linguist	Posle stolknovenija korablʹ utonul.	После столкновения корабль утонул.	posle stolknovenija korablʹ utonu-l	after crash.GEN ship PFV.sink-PST.M.SG	After the crash the ship sank.
Russian	95	Constructed by native speaker linguist	Devočka njuxala cvety.	Девочка нюхала цветы.	devočka njuxa-l-a cvety	girl smell-PST-F.SG flowers.ACC	The girl smelled the flowers.
Russian	96	Constructed by native speaker linguist	On dumal tol'ko o rabote.	Он думал только о работе.	on duma-l tol'ko o rabote	he think-PST.M.SG only about work.LOC	He was thinking about work only.
Russian	97	Constructed by native speaker linguist	Voda uže kipit.	Вода уже кипит.	voda uže kipit	water already boils	The water is boiling already.
Russian	98	Constructed by native speaker linguist	On gotovil očenʹ vkusnye salaty.	Он готовил очень вкусные салаты.	on gotovi-l očenʹ vkusnye salaty	he prepare-PST.M.SG very tasty salads.ACC	He could make very tasty salads.
Russian	99	Constructed by native speaker linguist	Oni kopali zemlju.	Они копали землю.	oni kopa-l-i zemlju	they dig-PST-PL ground.ACC	They were digging the ground / the soil.
Russian	100	Constructed by native speaker linguist	Ona molola svežij kofe.	Она молола свежий кофе.	ona molo-l-a svežij kofe	she grind-PST-F.SG fresh coffee.ACC	She was grinding fresh coffee.
Russian	101	Constructed by native speaker linguist	Ja uslyšal šum reki.	Я услышал шум реки.	ja uslyša-l šum reki	1SG hear-PST.M.SG noise.ACC river.GEN	I heard the noise of the river.
Russian	102	Constructed by native speaker linguist	Malčik tolknul druga v lužu.	Мальчик толкнул друга в лужу.	mal'čik tolknu-l drug-a v lužu	boy push-PST.M.SG friend-ACC into puddle.ACC	The boy pushed his friend into a puddle.
Russian	103	Constructed by native speaker linguist	Roditeli naučili ego ispanskomu jazyku.	Родители научили его испанскому языку.	roditeli nauči-l-i ego ispanskomu jazyk-u	parents teach-PST-PL he.ACC spanish.DAT language-DAT	His parents taught him Spanish.
Russian	104	Constructed by native speaker linguist	Druzja davno ne videlis'.	Друзья давно не виделись.	druzja davno ne vide-l-i-s'	friends long.time NEG see-PST-PL-REFL	The friends haven't seen each other for a long time.
Russian	105	Constructed by native speaker linguist	On el každyj den' v šest' časov.	Он ел каждый день в шесть часов.	on el každyj den' v šest' časov	he ate every day at six o_clock	He ate at six o'clock every day.
Russian	106	Constructed by native speaker linguist	Ona varit sup.	Она варит суп.	ona varit sup	she cook.3SG soup.ACC	She is cooking soup.
Russian	107	Constructed by native speaker linguist	Èta tkanʹ legko rvëtsja.	Эта ткань легко рвётся.	èta tkanʹ legko rvët-sja	this.F cloth.F easily tear.PRS.3SG-REFL	This cloth tears easily.
Russian	108	Constructed by native speaker linguist	Deti nesli igruški v komnatu.	Дети несли игрушки в комнату.	deti nes-l-i igruški v komnat-u	children carry-PST-PL toy.PL.ACC in room-ACC	The children carried toys into the room.
Russian	109	Constructed by native speaker linguist	My poslali ej podarok.	Мы послали ей подарок.	my posla-l-i ej podarok	we send-PST-PL her.DAT gift.ACC	We sent her a gift.
Russian	110	Constructed by native speaker linguist	On otorval vetku ot dereva.	Он оторвал ветку от дерева.	on oto-rva-l vetku ot dereva	he PFV-tear-PST.M.SG twig.ACC from tree.GEN	He tore a twig off the tree.
Russian	111	Constructed by native speaker linguist	On prosit u menja mašinu.	Он просит у меня машину.	on prosi-t u menja mašin-u	he ask-3SG from me.GEN car-ACC	He is asking me for my car.
Russian	112	Constructed by native speaker linguist	On kosnulsja rukoj stekla.	Он коснулся рукой стекла.	on kosnu-l-sja rukoj stekla	he touch-PST.M.SG-REFL hand.INS glass.GEN	He touched the glass with his hand.
Russian	113	Constructed by native speaker linguist	Ona dolgo grustila.	Она долго грустила.	ona dolgo grusti-l-a	she long_time be_sad-PST-F.SG	She was sad for a long time.
Russian	114	Constructed by native speaker linguist	On iskal ubežišča.	Он искал убежища.	on iska-l ubežišč-a	he search-PST.M.SG refuge-GEN	He was looking for a refuge.
Russian	115	Constructed by native speaker linguist	On ne znal zabot.	Он не знал забот	on ne zna-l zabot	he NEG know-PST.M.SG problem.PL.GEN	He did not know (any) problems.
Russian	116	Constructed by native speaker linguist	Ja ne vižu solnca.	Я не вижу солнца.	ja ne vižu solnc-a	1SG NEG see.PRS.1SG sun-GEN	I don't see the sun.
Russian	117	Constructed by native speaker linguist	Dom byl postroen rabočimi.	Дом был построен рабочими.	dom byl postroen raboč-im-i	house.NOM was build.PF.PART worker-INS-PL	The house has been built by the workers.
Russian	118	Constructed by native speaker linguist	Mne zapomnilas' èta melodija.	Мне запомнилась эта мелодия.	mne zapomni-l-a-s' èta melodija	1SG.DAT remember-PST-F.SG-REFL this.F melody	I remembered this melody.
Russian	119	Constructed by native speaker linguist	Emu zdes' xorošo živëtsja.	Ему здесь хорошо живётся.	emu zdes' xorošo živët-sja	he.DAT here well live.PRS.3SG-REFL	He has a good life here. (lit. it lives well to him).
Russian	120	Constructed by native speaker linguist	Emu ne sidelos'.	Ему не сиделось.	emu ne side-l-o-s'	he.DAT NEG sit-PST-3SG.N-REFL	He could barely sit still. (lit. It didn't sit itself to him).
Russian	121	Constructed by native speaker linguist	Aktëram ne igralos'.	Актёрам не игралось.	aktër-am ne igra-l-o-s'	actor-DAT.PL NEG play-PST-3SG.N-REFL	The actors had great difficulty playing / were not in the mood for playing. (Lit. It didn't play itself to the authors).
Russian	122	Constructed by native speaker linguist	Ona dumala prostuju mysl'.	Она думала простую мысль.	ona duma-l-a tiazheluju dumu	she think-PST-F.SG sad.ACC thought.ACC	Lit. She was thinking a sad thought.
Russian	123	Constructed by native speaker linguist	Každoe utro kanistra napolnjaetsja vodoj.	Каждое утро канистра наполняется водой.	každoe utro kanistra napolnjaet-sja vod-oj	each morning canister fill.IPFV.PRS.3SG-REFL water-INS	Every morning the canister is filled with water.
Russian	124	Constructed by native speaker linguist	Korol' byl privjazan razbojnikami k derevu.	Король был привязан разбойниками к дереву.	korol' byl privjaza.n razbojnik-am-i k derev-u	king was tie.PF.PART robber-INS-PL to tree-DAT	The king was tied to a tree by the robbers.
Russian	125	Constructed by native speaker linguist	Moj nomer legko zapominaetsja.	Мой номер легко запоминается.	moj nomer legko zapomina-et-sja	my number easily remember-3SG.PRS-REFL	My (phone) number is easy to remember.
Russian	126	Constructed by native speaker linguist	Deti stroili xižinu iz gliny.	Дети строили хижину из глины.	deti stroi-l-i xižin-u iz glin-y	children build-PST-PL hut-ACC out.of mud-GEN	The children were building a hut out of mud.
Russian	127	Constructed by native speaker linguist	Nina vyterlas' polotencem.	Нина вытерлась полотенцем.	Nina vyter-l-a-s' polotence-m	Nina wipe-PST-F.SG-REFL towel-INS	Nina dried herself with a towel.
