Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Chintang	39	Naturalistic spoken	Thitta teĩbe huĩ teĩbeko unɨŋ Dãphe teĩ mo uludoyakte.		thitta teĩ-be huĩ teĩ-be-ko u-nɨŋ dãphe teĩ mo u-lud-o-yakt-e	one village-LOC MED village-LOC-GEN 3sPOSS-name Dãphe village CIT 3nsA-call-3[s]P-IPFV-IND.PST	In one village they called that village's name Dãphe (= 'there was a village they called Dãphe').
Chintang	40	Elicited from speaker	Maʔmiŋa khim numdose.		maʔmi-ŋa khim numd-o-s-e	person-ERG house make-[3sA.]3[s]P-PRF-IND.PST	The man has built a house.
Chintang	41	Elicited from speaker	Chaŋa jaskeli luŋtakŋa kedose.		cha-ŋa jaskeli luŋtak-ŋa ked-o-s-e	child-ERG window stone-ERG break-[3sA.]3[s]P-PRF-IND.PST	The child has broken the window with a stone.
Chintang	42	Naturalistic spoken	Unari kedaŋse?		u-nari ked-a-ŋs-e	3sPOSS-nose break-PST-PRF-[3sS.]IND.PST	Is her nose broken?
Chintang	43	Naturalistic spoken	Athom waceŋa ɨcɨk uodandoŋse.		athom wa-ce-ŋa ɨ-cɨk u-od-a-nd-o-ŋs-e	before hen-ns-ERG 3sPOSS-side 3nsA-break-3[s]P-CHANGE-3[s]P-PRF-IND.PST	Just before the hens broke its side.
Chintang	44	Naturalistic spoken	Ilaŋ odadaŋse?		i-laŋ od-a-d-a-ŋs-e	2sPOSS-leg break-PST-COMPL.ITR-PST-PRF-[3sS.]IND.PST	Is your leg broken?
Chintang	45	Naturalistic spoken	Aseĩba cakkuŋa ba oduŋkhalo baiʔ.		aseĩba cakku-ŋa ba od-u-ŋ-kha=lo ba-iʔ	last.time knife-ERG PROX break-3[s]P-1sA-BGR=SURP PROX-LOC	Last time I broke this here with a knife.
Chintang	46	Elicited from speaker	Chaŋa puchak lauriŋa sedose.		cha-ŋa puchak lauri-ŋa sed-o-s-e	child-ERG snake stick-ERG kill-[3sA.]3[s]P-PRF-IND.PST	The child has killed the snake with a stick.
Chintang	47	Elicited from speaker	Chaŋa puchak lauriŋa thattose.		cha-ŋa puchak lauri-ŋa thatt-o-s-e	child-ERG snake stick-ERG beat-[3sA.]3[s]P-PRF-IND.PST	The child has beaten the snake with a stick.
Chintang	48	Elicited from speaker	Chaŋa puchak lauriŋa tenose.		cha-ŋa puchak lauri-ŋa ten-o-s-e	child-ERG snake stick-ERG hit-[3sA.]3[s]P-PRF-IND.PST	The child has hit the snake with a stick.
Chintang	49	Elicited from speaker	Chaŋa puchak lauriŋa nobose.		cha-ŋa puchak lauri-ŋa nob-o-s-e	child-ERG snake stick-ERG touch-[3sA.]3[s]P-PRF-IND.PST	The child touched the snake with a stick.
Chintang	50	Elicited from speaker	Chaŋa pempak dabiŋa kɨptose.		cha-ŋa pempak dabi-ŋa kɨpt-o-s-e	child-ERG bread knife-ERG cut-[3sA.]3[s]P-PRF-IND.PST	The child has cut the bread with a knife.
Chintang	51	Naturalistic spoken	Thuliŋa mo newarnibeʔŋa ekbora khattuwakte.		thuli-ŋa mo newarni-beʔ-ŋa ek bora khatt-u-wakt-e	Thuli-ERG DEM.DOWN Newar.woman-LOC-ERG one sack take-3[s]P-IPFV-[3sA.]IND.PST	Thuli used to take one sack from the Newar woman down there.
Chintang	52	Elicited from speaker	Chaŋa kacĩpako kitap khuttose.		cha-ŋa kacĩpa-ko kitap khutt-o-s-e	child-ERG teacher-GEN book take-[3sA.]3[s]P-PRF-IND.PST	The child took away/stole the teacher's book.
Chintang	53	Naturalistic spoken	Anneŋa ogone.		anne-ŋa og-o-ne	elder.sister-ERG peel-[3sA.]3[s]P-OPT	Let the older girl peel it.
Chintang	54	Elicited from speaker	Chaŋa kacĩpako kitap tegose.		cha-ŋa kacĩpa-ko kitap teg-o-s-e	child-ERG teacher-GEN book hide-[3sA.]3[s]P-PRF-IND.PST	The child hid the teacher's book.
Chintang	55	Elicited from speaker	Chaŋa kitappeʔã panna regose.		cha-ŋa kitap-pe-ʔã panna reg-o-s-e	child-ERG book-LOC-ERG page tear-[3sA.]3[s]P-PRF-IND.PST	The child has torn a page from the book.
Chintang	56	Elicited from speaker	Chaŋa kacĩpa kitap khaŋmettose.		cha-ŋa kacĩpa kitap khaŋ-mett-o-s-e	child-ERG teacher book see-CAUS-[3sA.]3[s]P-PRF-IND.PST	The child showed the book to the teacher.
Chintang	57	Naturalistic spoken	Ukhɨcɨŋ khaŋmaimeʔno.		u-khɨcɨŋ khaŋ-mai-meʔ-no	3sPOSS-ass see-[3sA.]1nsiP-CAUS-IND.NPST	He shows us his ass.
Chintang	58	Elicited from speaker	Apakkuŋa chace mithai pidokoce.		a-pakku-ŋa cha-ce mithai pid-o-ko-ce	1sPOSS-mother's.younger.brother-ERG child-ns sweets give-[3sA.]3P-IND.NPST-3nsP	My uncle gives sweets to the children.
Chintang	59	Elicited from speaker	Rame uppaŋa unisace pheʔwa haktuce.		rame u-ppa-ŋa u-nisa-ce pheʔwa hakt-u-c-e	Rame 3sPOSS-father-ERG 3sPOSS-younger.sibling-ns money send-[3sA.]3P-3nsP-IND.PST	Rame's father sent money to his younger siblings.
Chintang	60	Elicited from speaker	Akka Jormanbeʔyã thitta citthi haŋsuhẽ.		akka jorman-beʔ-yã thitta citthi haŋs-u-h-ẽ	1s Germany-LOC-ERG one letter send-3[s]P-1sA-IND.PST	I sent a letter from Germany.
Chintang	61	Elicited from speaker	Chaŋa kacĩpa kitap khuttose.		cha-ŋa kacĩpa kitap khutt-o-s-e	child-ERG teacher book bring-[3sA.]3[s]P-PRF-IND.PST	The child carried/brought a book to the teacher.
Chintang	62	Naturalistic spoken	Basaŋa dinbharita khurukuce.		ba-sa-ŋa dinbhari=ta khur-u-ku-ce	PROX-OBL-ERG whole.day=FOC carry-[3sA.]3P-IND.NPST-3nsP	This one carries (things) the whole day.
Chintang	63	Elicited from speaker	Chaŋa jaskelibe luŋtak osose.		cha-ŋa jaskeli-be luŋtak os-o-s-e	child-ERG window-LOC stone throw-[3sA.]3[s]P-PRF-IND.PST	The child has thrown a stone into the window.
Chintang	64	Elicited from speaker	Appaŋa upheʔwaŋa akka uorasehẽ.		a-ppa-ŋa u-pheʔwa-ŋa akka u-or-a-s-e-h-ẽ	1sPOSS-father-ERG 3sPOSS-money-ERG 1s 3sA-throw-PST-PRF-PST-1sP-IND.PST	My father has thrown his money at me.
Chintang	65	Elicited from speaker	Maʔmiŋa ghoda sɨŋtaŋbe chudose.		maʔmi-ŋa ghoda sɨŋtaŋ-be chud-o-s-e	person-ERG horse tree-LOC tie-[3sA.]3[s]P-PRF-IND.PST	The man has tied the horse to a tree.
Chintang	66	Naturalistic spoken	Tinera saŋloŋa chudanducuhẽ.		tin-era saŋlo-ŋa chud-a-nd-u-cu-h-ẽ	three-CLF chain-ERG tie-3O-CHANGE-3P-3nsP-1sA-IND.PST	I tied three with a chain.
Chintang	67	Elicited from speaker	Maʔmiŋa kitap tebulbe yuŋsose.		maʔmi-ŋa kitap tebul-be yuŋs-o-s-e	person-ERG book table-LOC put-[3sA.]3[s]P-PRF-IND.PST	The man put the book on the table.
Chintang	68	Elicited from speaker	Maʔmiŋa cuwaŋa tenki bhare numdose.		maʔmi-ŋa cuwa-ŋa tenki bhar-e numd-o-s-e	person-ERG water-ERG tank fill-V.NTVZ do-[3sA.]3[s]P-PRF-IND.PST	The man has filled the tank with water/has poured water into the tank.
Chintang	69	Elicited from speaker	Maʔmiŋa sirekŋa cha bhuktose.		maʔmi-ŋa sirek-ŋa cha bhukt-o-s-e	person-ERG blanket-ERG child cover-[3sA.]3[s]P-PRF-IND.PST	The man has covered the child with a blanket.
Chintang	70	Naturalistic spoken	Istamitraŋa sɨŋ ubhuktaŋnɨhẽ.		istamitra-ŋa sɨŋ u-bhukt-a-ŋ-nɨ-h-ẽ	friends-ERG wood 3nsS/A-cover-PST-1sP-3p[A]-1sP-IND.PST	Friends covered me with wood.
Chintang	71	Naturalistic spoken	Huŋgo ibari na sontoloŋŋa abo tiptoŋse.		huŋ-go i-bari na sontoloŋ-ŋa abo tipt-o-ŋs-e	MED-NMLZ 2sPOSS-field TOP orange-ERG now fill-[3sA.]3[s]P-PRF-IND.PST	Oranges have filled that field of yours.
Chintang	72	Constructed by native speaker linguist	Teŋkibe cuwa tiptaŋse.		teŋki-be cuwa tipt-a-ŋs-e	tank-LOC water come.to.the.top-PST-PRF-[3sS.]IND.PST	The water has come to the top/has filled the tank.
Chintang	73	Elicited from speaker	Maʔmiŋa gadibe ghãsa yuŋsose.		maʔmi-ŋa gadi-be ghãsa yuŋs-o-s-e	person-ERG car-LOC grass put-[3sA.]3[s]P-PRF-IND.PST	The man has loaded hay onto the truck.
Chintang	74	Naturalistic spoken	Sunogosaŋa na kanimɨksɨlɨkta siptandoko.		su-no-go-sa-ŋa na kani-mɨksɨlɨk=ta sipt-a-nd-o-ko	be.sour-IND.NPST-NMLZ-OBL-ERG TOP 1piPOSS-eye=FOC shut-3P-CHANGE-[3sA.]3[s]P-IND.NPST	The sour stuff makes our eyes blink.
Chintang	75	Elicited from speaker	Maʔmi chuŋsase.		maʔmi chuŋs-a-s-e	person cough-PST-PRF-[3sS.]IND.PST	The man has coughed.
Chintang	76	Elicited from speaker	Maʔmiŋa bhɨrɨ soptose.		maʔmi-ŋa bhɨrɨ sopt-o-s-e	person-ERG hill climb-[3sA.]3[s]P-PRF-IND.PST	The man has climbed (up) the hill.
Chintang	77	Elicited from speaker	Cha khambe pindase.		cha kham-be pind-a-s-e	child floor-LOC run-PST-PRF-[3sS.]IND.PST	The child has run over the floor.
Chintang	78	Elicited from speaker	Maʔmi khambe yuwase.		maʔmi kham-be yuw-a-s-e	person floor-LOC sit-PST-PRF-[3sS.]IND.PST	The man has sat down on the floor.
Chintang	79	Elicited from speaker	Maʔmi khambe yuwakte.		maʔmi kham-be yuw-a-kt-e	person floor-LOC sit-PST-IPFV-[3sS.]IND.PST	The man was sitting on the floor.
Chintang	80	Elicited from speaker	Cha khambe tandase.		cha kham-be tand-a-s-e	child floor-LOC jump-PST-PRF-[3sS.]IND.PST	The child has jumped (down) to the floor.
Chintang	81	Elicited from speaker	Paŋa cham lusose.		pa-ŋa cham lus-o-s-e	man-ERG song sing-[3sA.]3[s]P-PRF-IND.PST	The man has sung a song.
Chintang	82	Naturalistic spoken	Ukhalakhalakha cham lusiyaktiehẽ.		u-khalakhala-kha cham lus-i-yakt-i-e-hẽ	3sPOSS-types-CAT song sing-1pS-IPFV-1pS-e-IND.PST	We used to sing songs of various types.
Chintang	83	Naturalistic spoken	Saŋboŋ teĩ theke khadaŋse?		saŋboŋ teĩ theke khad-a-ŋs-e	Sambugaũ village why go-PST-PRF-[3sS.]IND.PST	Why has he gone to Sambugaũ?
Chintang	84	Naturalistic spoken	Akka teĩbe khadaŋkha.		akka teĩ-be khad-a-ŋ-kha	1s village-LOC go-PST-1sS-BGR	I had gone to the village.
Chintang	85	Elicited from speaker	Cha teĩbeʔã khadase.		cha teĩ-beʔ-ã khad-a-s-e	child village-LOC-ERG go-PST-PRF-[3sS.]IND.PST	The child went from/left the village.
Chintang	86	Elicited from speaker	Cha teĩbe yuwakte.		cha teĩ-be yuw-a-kt-e	child village-LOC live-PST-IPFV-[3sS.]IND.PST	The child lived in the village.
Chintang	87	Naturalistic spoken	Unarek rettumyaŋ lonnahaiʔ hola.		u-narek rett-u-m=yaŋ lon-na-haiʔ hola	3sPOSS-ear laugh.at-3[s]P-1nsA=also come.out-LNK-[3sS.]COMPL.ITR maybe	Maybe he comes out if we laugh about his ears.
Chintang	88	Naturalistic spoken	Bago carko reʔno, patarnilo!		ba-go carko reʔ-no patarni=lo	PROX-NMLZ aloud laugh-[3sS.]IND.NPST slut=SURP	This one laughs out loud, like some slut!"
Chintang	89	Naturalistic spoken	Chace urattaktace.		cha-ce u-ratt-a-kt-a-c-e	child-ns 3nsS-scream-PST-IPFV-PST-d-IND.PST	The (two) children were screaming.
Chintang	90	Naturalistic spoken	Aphok tuknota.		a-phok tuk-no-ta	1sPOSS-belly ache-[3sS.]IND.NPST-IPFV	My belly is aching.
Chintang	91	Elicited from speaker	Cha cuŋwa siase.		cha cuŋwa si-a-s-e	child cold feel-PST-PRF-[3sS.]IND.PST	The child feels cold/has started feeling cold.
Chintang	92	Elicited from speaker	Maʔmi siadase.		maʔmi si-a-d-a-s-e	person die-PST-COMPL.ITR-PST-PRF-[3sS.]IND.PST	The man has died.
Chintang	93	Elicited from speaker	Menuwaŋa sencak khoŋsoko.		menuwa-ŋa sencak khoŋs-o-ko	cat-ERG mouse play.with-[3sA.]3[s]P-IND.NPST	The cat plays with the mouse.
Chintang	94	Elicited from speaker	Menuwa sencak khoŋno.		menuwa sencak khoŋ-no	cat mouse play.with-[3sS.]IND.NPST	The cat plays with mice.
Chintang	95	Naturalistic spoken	Moba dajuce ukhoŋno.		mo-ba daju-ce u-khoŋ-no	DEM.DOWN-LOC elder.brother-ns 3nsS-play-IND.NPST	Down there the older guys are playing.
Chintang	96	Naturalistic spoken	Imicinɨŋ tuknɨknɨŋ?		i-micinɨŋ tuk-nɨk-nɨŋ	2sPOSS-mind ache-[3sS.]IND.NPST-NEG	Don't you feel sad?
Chintang	97	Naturalistic spoken	Utti para isom tuknɨŋne.		utti para i-som tuk-nɨŋ-ne	that.much COND 2sPOSS-mind ache-[3sS.]NEG-OPT	In that case don't be worried.
Chintang	98	Elicited from speaker	Cha sɨŋsawa siase.		cha sɨŋsawa si-a-s-e	child hunger feel-PST-PRF-[3sS.]IND.PST	The child is hungry/has started to feel hungry.
Chintang	99	Naturalistic spoken	Bagote mojja kɨnoʔ.		ba-go-te mojja kɨ-noʔ	PROX-NMLZ-SPEC.TOP nicely roll-[3sS.]IND.NPST	This one rolls nicely. / This one rolls (things) nicely.
Chintang	100	Naturalistic spoken	Huĩsaŋa kɨrone.		huĩ-sa-ŋa kɨr-o-ne	MED-OBL-ERG roll-[3sA.]3[s]P-OPT	Let him roll it.
Chintang	101	Elicited from speaker	Kosibe maʔmi lumse.		kosi-be maʔmi lums-e	river-LOC person sink-[3sS.]IND.PST	Somebody drowned in the river.
Chintang	102	Elicited from speaker	Rameŋa utecce kosibe lumsuce.		rame-ŋa u-tec-ce kosi-be lums-u-c-e	Rame-ERG 3sPOSS-clothes-ns river-ns sink-[3sA.]3P-3nsP-IND.PST	Rame sank his clothes in the river.
Chintang	103	Naturalistic spoken	Ama, boda huttase!		ama boda hutt-a-s-e	mother bean burn-PST-PRF-[3sS.]IND.PST	Mother, the beans got burned!"
Chintang	104	Constructed by native speaker linguist	Namŋa kham huttoŋse.		nam-ŋa kham hutt-o-ŋs-e	sun-ERG soil burn-[3sA.]3[s]P-PRF-IND.PST	The sun has burnt the soil.
Chintang	105	Elicited from speaker	Bheʔwace huniahala siptade.		bheʔwa-ce huni-ahala sipt-a-d-e	duck-ns 3pPOSS-pond dry-PST-COMPL.ITR-[3sS.]IND.PST	The ducks' pond has dried out.
Chintang	106	Naturalistic spoken	To siptattoŋse thitta.		to sipt-a-tt-o-ŋs-e thitta	DEM.UP dry-3P-COMPL.TR-[3sA.]3[s]P-PRF-IND.PST one	Up there it has dried up one.
Chintang	107	Elicited from speaker	Weiʔ tiase.		weiʔ ti-a-s-e	rain come-PST-PRF-[3sS.]IND.PST	It has rained.
Chintang	108	Naturalistic spoken	Jhantaã them cemdoko?		jhanta-ã them cemd-o-ko	grinding.stone-ERG what grind-[3sA.]3[s]P-IND.NPST	What is he grinding with the grinding stone?
Chintang	109	Elicited from speaker	Akka sambok cemdehẽ.		akka sambok cemd-e-h-ẽ	1s millet grind-PST-1sS-IND.PST	I ground millet.
Chintang	110	Elicited from speaker	Chaŋa teiʔbeko dhuli tɨgose.		cha-ŋa teiʔ-be-ko dhuli tɨg-o-s-e	child-ERG clothes-LOC-GEN dirt wipe-[3sA.]3[s]P-PRF-IND.PST	The child has wiped the dirt off the clothes.
Chintang	111	Naturalistic spoken	Hunce tusukhocenena huĩsaŋa.		hun-ce tus-u-kh-o-ce-ne-na huĩ-sa-ŋa	MED-ns dig-3P-CON-[3sA.]3P-3nsP-OPT-INSIST MED-OBL-ERG	Let him try to dig them out.
Chintang	112	Naturalistic spoken	Bago maʔmiyã pholoŋse elo hokke?		ba-go maʔmi-yã phol-o-ŋs-e elo hokke	PROX-NMLZ person-ERG dig-[3sA.]3[s]P-PRF-IND.PST or where	Is it a person who has dug out this one or what?
Chintang	113	Elicited from speaker	Akhim theŋsibe saŋa dhuwaŋ tusose?		a-khim theŋsi-be sa-ŋa dhuwaŋ tus-o-s-e	1sPOSS-house behind-LOC who-ERG hole dig-[3sA.]3[s]P-PRF-IND.PST	Who has dug the hole behind my house?
Chintang	114	Naturalistic spoken	Saiʔko uchauŋa utoĩyaʔãlo ni?		sa-iʔ-ko u-chau-ŋa u-toĩ-ya-ʔã=lo ni	who-LOC-GEN 3sPOSS-child-ERG 3sA-push-1sP-IND.NPST=SURP EMPH	Whose child is pushing me?
Chintang	115	Naturalistic spoken	Toʔni tolokho ni!		to-ʔni tol-o-kh-o ni	DEM.UP-DIR push-3P-CON-[2sA.]3[s]P EMPH	Push it up there!
Chintang	116	Elicited from speaker	Appaŋa urɨŋ anisace cindose.		a-ppa-ŋa u-rɨŋ a-nisa-ce cind-o-s-e	1sPOSS-father-ERG 3sPOSS-language 1sPOSS-younger.sibling-ns teach-[3sA.]3[s]P-PRF-IND.PST	My father taught my younger brothers his language.
Chintang	117	Naturalistic spoken	Carko cektaʔna, khemsokonɨŋ anneŋa.		carko cekt-aʔ-na khems-o-ko-nɨŋ a-nne-ŋa	loudly speak-IMP-INSIST hear-[3sA.]3[s]P-IND.NPST-NEG 1sPOSS-elder.sister-ERG	Speak up, my sister doesn't hear it."
Chintang	118	Naturalistic spoken	Huĩ kantibe boŋga thuktuŋsuhẽ marcinɨŋ.		huĩ kanti-be boŋga thukt-u-ŋs-u-h-ẽ marci-nɨŋ	MED pot-LOC banana.leaf cook-3P-PRF-3[s]P-1sA-IND.PST chilli-COM	I've cooked a banana leaf with chilli in that pot.
Chintang	119	Naturalistic written	Cuwa lokto pache choku cimtaŋa lapma kina tima konnoʔ.		cuwa lokt-o pache choku cimta-ŋa lap-ma kina ti-ma kon-no	water boil-[3sA.]3[s]P after nettle pincers-ERG seize-INF SEQ put.in-INF must-[3sS.]IND.NPST	After the water comes to a boil, one has to take the nettles with pincers and put them in."
Chintang	120	Elicited from speaker	Them aphaŋsoŋse?		them a-phaŋs-o-ŋs-e	what 2[s]A-boil-3[s]P-PRF-IND.PST	What have you boiled?
Chintang	121	Elicited from speaker	Cha lambube thadaŋse.		cha lambu-be thad-a-ŋs-e	child road-LOC appear-PST-PRF-[3sS.]IND.PST	The child appeared on the road.
Chintang	122	Naturalistic spoken	Unna hinɨknɨŋ.		u-nna hi-nɨk-nɨŋ	3sPOSS-elder.sister be.able-[3sS.]IND.NPST-NEG	His sister is ill.
Chintang	123	Naturalistic spoken	Hana ahapno?		hana a-hap-no	2s 2[s]S-cry-IND.NPST	Do you cry?
Chintang	124	Elicited from speaker	Maʔmi thamsase.		maʔmi thams-a-s-e	person fall-PST-PRF-[3sS.]IND.PST	The man has fallen down.
Chintang	125	Naturalistic spoken	Halo bane numdokokha Centiŋa.		halo ban-e numd-o-ko-kha centi-ŋa	plough make-V.NTVZ do-[3sA.]3[s]P-IND.NPST-BGR Centi-ERG	Centi is making a plough.
