Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
English	98	Constructed by native speaker linguist	The man killed the snake with a stick.		the man killed the snake with a stick	the man killed the snake with a stick	The man killed the snake with a stick.
English	99	Constructed by native speaker linguist	Thou shalt not kill.		thou shalt not kill	thou shalt not kill	Thou shalt not kill.
English	100	Constructed by native speaker linguist	He killed himself.		he killed himself	he killed himself	He killed himself.
English	101	Constructed by native speaker linguist	Obesity can kill.		obesity can kill	obesity can kill	Obesity can kill.
English	102	Constructed by native speaker linguist	The men searched for the women.		the men searched for the women	the men searched for the women	The men searched for the women.
English	103	Constructed by native speaker linguist	They searched the house (for the women).		they searched the house (for the women)	they searched the house (for the women)	They searched the house (for the women).
English	104	Constructed by native speaker linguist	They searched me (for drugs).		they searched me (for drugs)	they searched me (for drugs)	They searched me (for drugs).
English	105	Constructed by native speaker linguist	They hugged each other tight.		they hugged each other tight	they hugged each other tight	They hugged each other tight.
English	106	Constructed by native speaker linguist	She hugged him close to her.		she hugged him close to her	she hugged him close to her	She hugged him close to her.
English	107	Constructed by native speaker linguist	The men met the boys at the river.		the men met the boys at the river	the men met the boys at the river	The men met the boys at the river.
English	108	Constructed by native speaker linguist	They met (up) at the river.		they met (up) at the river	they met (up) at the river	They met (up) at the river.
English	109	Constructed by native speaker linguist	The boys followed the girls to the river.		the boys followed the girls to the river	the boys followed the girls to the river	The boys followed the girls to the river.
English	110	Constructed by native speaker linguist	The boys followed the path all the way to the river.		the boys followed the path all the way to the river	the boys followed the path all the way to the river	The boys followed the path all the way to the river.
English	111	Constructed by native speaker linguist	I helped the boys to fix their bikes.		I helped the boys to fix their bikes	I helped the boys to fix their bikes	I helped the boys to fix their bikes.
English	112	Constructed by native speaker linguist	I helped myself to a beer.		I helped myself to a beer	I helped myself to a beer	I helped myself to a beer.
English	113	Constructed by native speaker linguist	The mother washed the baby.		the mother washed the baby	the mother washed the baby	The mother washed the baby.
English	114	Constructed by native speaker linguist	I hadn't washed in a week.		I had not washed in a week	I had not washed in a week	I hadn't washed in a week.
English	115	Constructed by native speaker linguist	I had my first wash in a week.		I had my first wash in a week	I had my first wash in a week	I had my first wash in a week.
English	116	Constructed by native speaker linguist	I was washing up when the guests arrived.		I was washing up when the guests arrived	I was washing up when the guests arrived	I was washing up when the guests arrived.
English	117	Constructed by native speaker linguist	The mother dressed her daughter.		the mother dressed her daughter	the mother dressed her daughter	The mother dressed her daughter.
English	118	Constructed by native speaker linguist	She dressed slowly.		she dressed slowly	she dressed slowly	She dressed slowly.
English	119	Constructed by native speaker linguist	I washed and dressed with special care.		I washed and dressed with special care	I washed and dressed with special care	I washed and dressed with special care.
English	120	Constructed by native speaker linguist	He shaved his beard.		he shaved his beard	he shaved his beard	He shaved his beard.
English	121	Constructed by native speaker linguist	He shaved with a cut thoat razor for the first time that day.		he shaved with a cut thoat razor for the first time that day	he shaved with a cut thoat razor for the first time that day	He shaved with a cut thoat razor for the first time that day.
English	122	Constructed by native speaker linguist	He had a shave.		he had a shave	he had a shave	He had a shave.
English	123	Constructed by native speaker linguist	The boy sang a song.		the boy sang a song	the boy sang a song	The boy sang a song.
English	124	Constructed by native speaker linguist	She sings beautifully.		she sings beautifully	she sings beautifully	She sings beautifully.
English	125	Constructed by native speaker linguist	The boy touched the snake with a stick.		the boy touched the snake with a stick	the boy touched the snake with a stick	The boy touched the snake with a stick.
English	126	Constructed by native speaker linguist	She touched him on the shoulder.		she touched him on the shoulder	she touched him on the shoulder	She touched him on the shoulder.
English	127	Constructed by native speaker linguist	The curtains were touching the floor.		the curtains were touching the floor	the curtains were touching the floor	The curtains were touching the floor.
English	128	Constructed by native speaker linguist	The curtains and floor were touching.		the curtains and floor were touching	the curtains and floor were touching	The curtains and floor were touching.
English	129	Constructed by native speaker linguist	The boy hit the snake with a stick.		the boy hit the snake with a stick	the boy hit the snake with a stick	The boy hit the snake with a stick.
English	130	Constructed by native speaker linguist	He hit him in the face.		he hit him in the face	he hit him in the face	He hit him in the face.
English	131	Constructed by native speaker linguist	I hit myself on the head.		I hit myself on the head	I hit myself on the head	I hit myself on the head.
English	132	Constructed by native speaker linguist	I hit my head on the roof.		I hit my head on the roof	I hit my head on the roof	I hit my head on the roof.
English	133	Constructed by native speaker linguist	He hit wildly at the snake.		he hit wildly at the snake	he hit wildly at the snake	He hit wildly at the snake.
English	134	Constructed by native speaker linguist	He hit the stick against the fence.		he hit the stick against the fence	he hit the stick against the fence	He hit the stick against the fence.
English	135	Constructed by native speaker linguist	This racquet doesn't hit properly. If you tighten the strings it will hit better.		this racquet does not hit properly if you tighten the strings it will hit better	this racquet does not hit properly if you tighten the strings it will hit better	This racquet doesn't hit properly. If you tighten the strings it will hit better.
English	136	Constructed by native speaker linguist	He beat the poor dog with a stick.		he beat the poor dog with a stick	he beat the poor dog with a stick	He beat the poor dog with a stick.
English	137	Constructed by native speaker linguist	He beat his fists against the wall.		he beat his fists against the wall	he beat his fists against the wall	He beat his fists against the wall.
English	138	Constructed by native speaker linguist	He broke the glass with a hammer.		he broke the glass with a hammer	he broke the glass with a hammer	He broke the glass with a hammer.
English	139	Constructed by native speaker linguist	I accidentally broke the knob off.		I accidentally broke the knob off	I accidentally broke the knob off	I accidentally broke the knob off.
English	140	Constructed by native speaker linguist	He broke the twig off the branch.		he broke the twig off the branch	he broke the twig off the branch	He broke the twig off the branch.
English	141	Constructed by native speaker linguist	He broke the chocolate into several pieces.		he broke the chocolate into several pieces	he broke the chocolate into several pieces	He broke the chocolate into several pieces.
English	142	Constructed by native speaker linguist	The window broke.		the window broke	the window broke	The window broke.
English	143	Constructed by native speaker linguist	The hammer broke the window.		the hammer broke the window	the hammer broke the window	The hammer broke the window.
English	144	Constructed by native speaker linguist	Glass breaks easily.		glass breaks easily	glass breaks easily	Glass breaks easily.
English	145	Constructed by native speaker linguist	He broke his arm playing football.		he broke his arm playing football	he broke his arm playing football	He broke his arm playing football.
English	146	Constructed by native speaker linguist	They built the model out of plywood and plastic.		they built the model out of plywood and plastic	they built the model out of plywood and plastic	They built the model out of plywood and plastic.
English	147	Constructed by native speaker linguist	The team built the old lady a new house.		the team built the old lady a new house	the team built the old lady a new house	The team built the old lady a new house.
English	148	Constructed by native speaker linguist	She cut the meat into three pieces.		she cut the meat into three pieces	she cut the meat into three pieces	She cut the meat into three pieces.
English	149	Constructed by native speaker linguist	I peeled the potatoes with that new Swiss vegetable peeler.		I peeled the potatoes with that new Swiss vegetable peeler	I peeled the potatoes with that new Swiss vegetable peeler	I peeled the potatoes with that new Swiss vegetable peeler.
English	150	Constructed by native speaker linguist	He peeled the bark off the stick.		he peeled the bark off the stick	he peeled the bark off the stick	He peeled the bark off the stick.
English	151	Constructed by native speaker linguist	Her skin was peeling.		her skin was peeling	her skin was peeling	Her skin was peeling.
English	152	Constructed by native speaker linguist	The skin on my hands is peeling off.		the skin on my hands is peeling off	the skin on my hands is peeling off	The skin on my hands is peeling off.
English	153	Constructed by native speaker linguist	My hands peeled.		my hands peeled	my hands peeled	My hands peeled.
English	154	Constructed by native speaker linguist	He poured the water into the glass.		he poured the water into the glass	he poured the water into the glass	He poured the water into the glass.
English	155	Constructed by native speaker linguist	He could pour a perfect beer.		he could pour a perfect beer	he could pour a perfect beer	He could pour a perfect beer.
English	156	Constructed by native speaker linguist	He tied the horse to the tree with a rope.		he tied the horse to the tree with a rope	he tied the horse to the tree with a rope	He tied the horse to the tree with a rope.
English	157	Constructed by native speaker linguist	He tied a reef knot.		he tied a reef knot	he tied a reef knot	He tied a reef knot.
English	158	Constructed by native speaker linguist	They tied him down.		they tied him down	they tied him down	They tied him down.
English	159	Constructed by native speaker linguist	He tied the rope around the tree.		he tied the rope around the tree	he tied the rope around the tree	He tied the rope around the tree.
English	160	Constructed by native speaker linguist	He tied the rope onto the branch.		he tied the rope onto the branch	he tied the rope onto the branch	He tied the rope onto the branch.
English	161	Constructed by native speaker linguist	I tied the ribbon into a bow.		I tied the ribbon into a bow	I tied the ribbon into a bow	I tied the ribbon into a bow.
English	162	Constructed by native speaker linguist	She filled the glass with water.		she filled the glass with water	she filled the glass with water	She filled the glass with water.
English	163	Constructed by native speaker linguist	The water filled the glass.		the water filled the glass	the water filled the glass	The water filled the glass.
English	164	Constructed by native speaker linguist	The farmer loaded the hay onto the truck.		the farmer loaded the hay onto the truck	the farmer loaded the hay onto the truck	The farmer loaded the hay onto the truck.
English	165	Constructed by native speaker linguist	He loaded the truck with hay.		he loaded the truck with hay	he loaded the truck with hay	He loaded the truck with hay.
English	166	Constructed by native speaker linguist	They loaded her into the ambulance.		they loaded her into the ambulance	they loaded her into the ambulance	They loaded her into the ambulance.
English	167	Constructed by native speaker linguist	The woman covered her son with a blanket.		the woman covered her son with a blanket	the woman covered her son with a blanket	The woman covered her son with a blanket.
English	168	Constructed by native speaker linguist	Snow covered the ground.		snow covered the ground	snow covered the ground	Snow covered the ground.
English	169	Constructed by native speaker linguist	Her face was covered with freckles.		her face was covered with freckles	her face was covered with freckles	Her face was covered with freckles.
English	170	Constructed by native speaker linguist	I covered my eyes with my hands.		I covered my eyes with my hands	I covered my eyes with my hands	I covered my eyes with my hands.
English	171	Constructed by native speaker linguist	She wiped the crumbs off the table.		she wiped the crumbs off the table	she wiped the crumbs off the table	She wiped the crumbs off the table.
English	172	Constructed by native speaker linguist	She wiped the table.		she wiped the table	she wiped the table	She wiped the table.
English	173	Constructed by native speaker linguist	He wiped his {eyes/face/hands}.		he wiped his {eyes/face/hands}	he wiped his {eyes/face/hands}	He wiped his eyes/face/hands.
English	174	Constructed by native speaker linguist	He wiped the tears from his eyes.		he wiped the tears from his eyes	he wiped the tears from his eyes	He wiped the tears from his eyes.
English	175	Constructed by native speaker linguist	She was digging in the garden.		she was digging in the garden	she was digging in the garden	She was digging in the garden.
English	176	Constructed by native speaker linguist	She was digging for potatoes.		she was digging for potatoes	she was digging for potatoes	She was digging for potatoes.
English	177	Constructed by native speaker linguist	He dug a hole.		he dug a hole	he dug a hole	He dug a hole.
English	178	Constructed by native speaker linguist	She's digging a new garden bed.		she is digging a new garden bed	she is digging a new garden bed	She's digging a new garden bed.
English	179	Constructed by native speaker linguist	They dug through the top layer of sediment.		they dug through the top layer of sediment	they dug through the top layer of sediment	They dug through the top layer of sediment.
English	180	Constructed by native speaker linguist	They dug their way out (of the wreckage).		they dug their way out (of the wreckage)	they dug their way out (of the wreckage)	They dug their way out (of the wreckage).
English	181	Constructed by native speaker linguist	She dug a lot of potatoes yesterday.		she dug a lot of potatoes yesterday	she dug a lot of potatoes yesterday	She dug a lot of potatoes yesterday.
English	182	Constructed by native speaker linguist	He pushed her into the water.		he pushed her into the water	he pushed her into the water	He pushed her into the water.
English	183	Constructed by native speaker linguist	They managed to push it down the driveway and onto the street.		they managed to push it down the driveway and onto the street	they managed to push it down the driveway and onto the street	They managed to push it down the driveway and onto the street.
English	184	Constructed by native speaker linguist	I tried to push him over but he was too strong.		I tried to push him over but he was too strong	I tried to push him over but he was too strong	I tried to push him over but he was too strong.
English	185	Constructed by native speaker linguist	I pushed against the door.		I pushed against the door	I pushed against the door	I pushed against the door.
English	186	Constructed by native speaker linguist	I pushed through the crowd.		I pushed through the crowd	I pushed through the crowd	I pushed through the crowd.
English	187	Constructed by native speaker linguist	I pushed my way through the crowd.		I pushed my way through the crowd	I pushed my way through the crowd	I pushed my way through the crowd.
English	188	Constructed by native speaker linguist	The women ground the seeds with a mortar and pestle.		the women ground the seeds with a mortar and pestle	the women ground the seeds with a mortar and pestle	The women ground the seeds with a mortar and pestle.
English	189	Constructed by native speaker linguist	He ground it into flour.		he ground it into flour	he ground it into flour	He ground it into flour.
English	190	Constructed by native speaker linguist	She ground her hips against him.		she ground her hips against him	she ground her hips against him	She ground her hips against him.
English	191	Constructed by native speaker linguist	He ground his knee into my back.		he ground his knee into my back	he ground his knee into my back	He ground his knee into my back.
English	192	Constructed by native speaker linguist	The men cooked the meat.		the men cooked the meat	the men cooked the meat	The men cooked the meat.
English	193	Constructed by native speaker linguist	She walked in while I was cooking.		she walked in while I was cooking	she walked in while I was cooking	She walked in while I was cooking.
English	194	Constructed by native speaker linguist	She cooked him a meal.		she cooked him a meal	she cooked him a meal	She cooked him a meal.
English	195	Constructed by native speaker linguist	The soup is still cooking.		the soup is still cooking	the soup is still cooking	The soup is still cooking.
English	196	Constructed by native speaker linguist	The boy hid the frog from his mother.		the boy hid the frog from his mother	the boy hid the frog from his mother	The boy hid the frog from his mother.
English	197	Constructed by native speaker linguist	He hid it under the bed.		he hid it under the bed	he hid it under the bed	He hid it under the bed.
English	198	Constructed by native speaker linguist	The child hid from his mother.		the child hid from his mother	the child hid from his mother	The child hid from his mother.
English	199	Constructed by native speaker linguist	She hid her face.		she hid her face	she hid her face	She hid her face.
English	200	Constructed by native speaker linguist	He took the money from the drawer.		he took the money from the drawer	he took the money from the drawer	He took the money from the drawer.
English	201	Constructed by native speaker linguist	I took the parcel over to him.		I took the parcel over to him	I took the parcel over to him	I took the parcel over to him.
English	202	Constructed by native speaker linguist	He took her the money.		he took her the money	he took her the money	He took her the money.
English	203	Constructed by native speaker linguist	He took it with him.		he took it with him	he took it with him	He took it with him.
English	204	Constructed by native speaker linguist	The girls showed the pictures to their teacher.		the girls showed the pictures to their teacher	the girls showed the pictures to their teacher	The girls showed the pictures to their teacher.
English	205	Constructed by native speaker linguist	The girls showed their teacher the pictures.		the girls showed their teacher the pictures	the girls showed their teacher the pictures	The girls showed their teacher the pictures.
English	206	Constructed by native speaker linguist	She showed me where it was.		she showed me where it was	she showed me where it was	She showed me where it was.
English	207	Constructed by native speaker linguist	Her bra strap was showing.		her bra strap was showing	her bra strap was showing	Her bra strap was showing.
English	208	Constructed by native speaker linguist	His bum was showing.		his bum was showing	his bum was showing	His bum was showing.
English	209	Constructed by native speaker linguist	My grandmother taught me this song.		my grandmother taught me this song	my grandmother taught me this song	My grandmother taught me this song.
English	210	Constructed by native speaker linguist	Every day the old lady taught a new song to one of the girls.		every day the old lady taught a new song to one of the girls	every day the old lady taught a new song to one of the girls	Every day the old lady taught a new song to one of the girls.
English	211	Constructed by native speaker linguist	She taught him how to swim.		she taught him how to swim	she taught him how to swim	She taught him how to swim.
English	212	Constructed by native speaker linguist	She taught me about business.		she taught me about business	she taught me about business	She taught me about business.
English	213	Constructed by native speaker linguist	He was teaching a class on semantics.		he was teaching a class on semantics	he was teaching a class on semantics	He was teaching a class on semantics.
English	214	Constructed by native speaker linguist	He taught geography and science.		he taught geography and science	he taught geography and science	He taught geography and science.
English	215	Constructed by native speaker linguist	The children were playing in the garden.		the children were playing in the garden	the children were playing in the garden	The children were playing in the garden.
English	216	Constructed by native speaker linguist	The children were playing nicely together.		the children were playing nicely together	the children were playing nicely together	The children were playing nicely together.
English	217	Constructed by native speaker linguist	They were playing tennis.		they were playing tennis	they were playing tennis	They were playing tennis.
English	218	Constructed by native speaker linguist	She plays the guitar.		she plays the guitar	she plays the guitar	She plays the guitar.
English	219	Constructed by native speaker linguist	She played a sonata.		she played a sonata	she played a sonata	She played a sonata.
English	220	Constructed by native speaker linguist	She played me a sonata.		she played me a sonata	she played me a sonata	She played me a sonata.
English	221	Constructed by native speaker linguist	They live in town.		they live in town	they live in town	They live in town.
English	222	Constructed by native speaker linguist	They live near the river.		they live near the river	they live near the river	They live near the river.
English	223	Constructed by native speaker linguist	At the time I was living in Armidale.		at the time I was living in Armidale	at the time I was living in Armidale	At the time I was living in Armidale.
English	224	Constructed by native speaker linguist	I couldn't sleep, I was coughing all night.		I could not sleep I was coughing all night	I could not sleep I was coughing all night	I couldn't sleep, I was coughing all night."
English	225	Constructed by native speaker linguist	I coughed up blood.		I coughed up blood	I coughed up blood	I coughed up blood.
English	226	Constructed by native speaker linguist	She had a nasty cough.		she had a nasty cough	she had a nasty cough	She had a nasty cough.
