Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Jaminjung	60	Elicited from speaker	Thuruthuruny yirranyi yag (buru yagbalibina).		thuru-thuruny yirr-anyi yag buru yagbali-bina	RDP-carry.under.arm 1PL.EXCL.A:3SG.P-take.PST.IPFV fish return place-ALL	We used to carry fish under our arms (i.e. in a cooliman / wooden carrying vessel) (back to the camp).
Jaminjung	61	Naturalistic spoken	<det waitbala>ni wanywany ganmamanyi yinyag (langinyni).		det waitbala-ni wany-wany gan-mama-nyi=yinyag langiny-ni	DEM white.person-ERG RDP-beat 3SG.A:1.P-RDP:hit-PST.IPFV=1DU.EXCL.P stick-ERG/INST	That white man used to beat us (with a stick).
Jaminjung	62	Naturalistic spoken	Yirrg ngarram nu liny.		yirrg nga-rra-m=nu liny	tell 1SG.A:3SG.P-put-PRS=3SG.DAT word/speech	I'm telling her the story.
Jaminjung	63	Naturalistic spoken	<Langa> Gunamu yirrgbi ngayu, Parkni.		langa Gunamu yirrgbi nga-yu Park-ni	LOC Gunamu tell:CONT 1SG.S-be.PRS park-LOC	At Gunamu I'm talking/telling, in the Park.
Jaminjung	64	Naturalistic spoken	Mayini burrima janyungbari.		mayi-ni burri-ma janyungbari	person-ERG 3PL.A:3SG.P-hit.PST.PFV other	(...) Another one was killed by Aboriginal people. / Aboriginal people killed another one. (From an account of several deaths).
Jaminjung	65	Naturalistic spoken	Langinyniga ganma yinyag.		langiny-ni=ga gan-ma=yinyag	stick-ERG/INST=YOU.KNOW 3SG.A:1.P-hit.PST.PFV=1DU.EXCL.P	He hit us with a stick (as you know already).
Jaminjung	66	Naturalistic spoken	Marlayi gurdurruni burramaja.		marlayi gurdurru-ni burru-ma-ja	woman fighting.stick-ERG/INST 3PL.S-hit-REFL.PST.PFV	The women fought with fighting sticks.
Jaminjung	67	Elicited from speaker	Gurrany mard yanthangu, guyugburru, yanthirna!		gurrany mard ya-nth-angu guyug-burru ya-nth-irna	NEG touch IRR-2SG.A:3SG.P-get/handle fire-PROPR IRR-2SG.S-burn	Don't touch it, it is hot (lit. 'fire-having'), you might get burned!
Jaminjung	68	Elicited from speaker	Jalig-ni mard ganangu <motika>.		jalig-ni mard gan-angu motika	child-ERG touch 3SG.A:3SG.P-get/handle.PST.PFV car	The child touched the car.
Jaminjung	69	Naturalistic spoken	Gad ganima nawij Nawurlani.		gad gani-ma nawij Nawurla-ni	cut 3SG.A:3SG.P-hit.PST.PFV neck Nawurla-ERG	Nawurla cut its neck.
Jaminjung	70	Naturalistic spoken	<Naif>di biyang burramanyi gadgad.		naif-di=biyang burra-ma-nyi gad-gad	knife-ERG/INST=SEQ 3PL.A:3SG.P-hit-PST.IPFV RDP-cut	They cut it with a knife.
Jaminjung	71	Naturalistic spoken	<Kwin>ni gad ganima <dem>, <ribon>.		kwin-ni gad gani-ma dem ribon	queen-ERG cut 3SG.A:3SG.P-hit.PST.PFV dam ribbon	The queen cut the dam, the ribbon.
Jaminjung	72	Elicited from speaker	Jalig malyju gad gamaja jimindirrni.		jalig malyju gad ga-ma-ja jimindirr-ni	child male cut 3SG.S-hit-REFL.PST.PFV knife-ERG/INST	The boy cut himself with a knife.
Jaminjung	73	Naturalistic spoken	Gadgadmayan burruyu nu, gadgadmayan burruwiyaj <dina>wungunyi.		gad-gad-mayan burru-yu=nu gad-gad-mayan burru-w-iyaj dina-wu-ngunyi	RDP-cut-ITER 3PL.S-be.PRS=3SG.DAT RDP-cut-ITER 3PL.S-POT-be dinner-DAT-ABL	They are cutting it for her, they will be cutting until lunchtime.
Jaminjung	74	Naturalistic spoken	Warrgayin nyanying ganuga gugugiyag larrmanbina.		warrgayin nyanying gan-uga gugu-giyag larrman-bina	far properly 3SG.A:3SG.P-take.PST.PFV water-ABL dry-ALL	She took it right away from the water on the dry (land).
Jaminjung	75	Naturalistic spoken	Guyug larrmangun bangu:, gurrany thanthu wilannyunga!		guyug larrman=gun ba-ngu gurrany thanthu wilan-nyunga	fire dry=CONTR IMP-get/handle NEG DEM current-ORIG	Get/take dry firewood, not that (deposited) from the flood!
Jaminjung	76	Naturalistic spoken	Gujangni birrg ganiyunggana, “bangarna”, ganuwungarna.		gujang-ni birrg gani-yungga-na ba-ngarna ganu-wu-ngarna	mother-ERG take.away 3SG.A:3SG.P-take.away-PST.IPFV IMP-give 3SG.A:3SG.P-POT-give	Mother would take it (toy) off her, "give it to her!" and she would give it to her.
Jaminjung	77	Naturalistic spoken	Majani janyungni birrg ganinybiyungga.		majani janyung-ni birrg ganiny-b-iyungga	maybe other-ERG take.away 3SG.A:2SG.P-POT-take.away	Maybe someone will take her (your wife) away from you.
Jaminjung	78	Elicited from speaker	Janggagu ganarrany jaligdi gurrany yanangu.		janggagu gan-arra-ny jalig-di gurrany yan-angu	above 3SG.A:3SG.P-put-PST.PFV child-ERG NEG IRR:3SG.A:3SG.P-get/handle	She put it on top so the child would not get/take it.
Jaminjung	79	Naturalistic spoken	Yurranggammurlu <mani> <peidei>.		yurr-angga-m=murlu mani peidei	1PL.INCL.A:3SG.P-get/handle-PRS=COLL money payday	We all get money on a payday.
Jaminjung	80	Naturalistic spoken	Langiny-nyunga mayadany dirawu burra-mila (marlayini).		langiny-nyunga mayadany dirawu burra-mila marlayi-ni	tree-ORIG skin peel 3PL.A:3SG.P-get/handle.PST.IPFV woman-ERG	They (the women) used to peel bark off a tree.
Jaminjung	81	Naturalistic spoken	Wiribgu marrug ngarramni ngayiny.		wirib-gu marrug nga-rra-m=ni ngayiny	dog-DAT hidden 1SG.A:3SG.P-put-PRS=DS meat	I'm hiding the meat from the dog.
Jaminjung	82	Naturalistic spoken	Yugung gajgany burri, jarligmarlang marrug gardbany.		yugung ga-jga-ny burri jalig=malang marrug ga-rdba-ny	run 3SG.S-go-PST.PFV 3PL child=GIVEN hidden 3SG.S-fall-PST.PFV	He ran away from them, the child, and hid.
Jaminjung	83	Elicited from speaker	Gurrurrij marrug gayu.		gurrurrij marrug ga-yu	car hidden 3SG.S-be.PRS	The car is hidden.
Jaminjung	84	Elicited from speaker	Marrug ngabuwa (mangarra).		marrug nga-buwa mangarra	hidden 1SG.A:3SG.P-POT:have plant.food	I will keep it (the food) hidden.
Jaminjung	85	Elicited from speaker	Mulurruni gagawuli yurrg gankarrany Gilwini.		mulurru-ni gagawuli yurrg gan-garra-ny Gilwi-ni	older.woman-ERG long.yam show 3SG.A:1SG.P-put-PST.PFV Gilwi-LOC	The old women showed me yam in Gilwi.
Jaminjung	86	Naturalistic spoken	Yurrg ngarram ngunggu yagbali Ngaliwurru.		yurrg nga-rra-m ngunggu yagbali Ngaliwurru	show 1SG.A:3SG.P-put-PRS 2SG.DAT place Ngaliwurru	I'm showing you the Ngaliwurru country.
Jaminjung	87	Naturalistic spoken	Yurrg gankarrany ngayug.		yurrg gan-garra-ny ngayug	show 3SG.A:1SG.P-put-PST.PFV 1SG	She showed (it) to me. (Lit. 'She showed me').
Jaminjung	88	Naturalistic spoken	Yurrgmayan bunkarranyiyinyag, <yuno>, mangarranguji.		yurrg-mayan bun-garra-nyi=yinyag yuno mangarra-nguji	show-ITER 3PL.A:1SG.P-put-PST.IPFV=1DU.EXCL.P you.know plant.food-ASSOC.PL	They used to show us two, you know, food and other things like that.
Jaminjung	89	Elicited from speaker	Yurrg garraji ngurrgbany.		yurrg ga-rra-ji ngurrgbany	show 3SG.S-put-REFL rainbow	The rainbow shows up. (lit. 'shows itself').
Jaminjung	90	Naturalistic spoken	Gugubina ganardgiyany, ngardbinjiwung.		gugu-bina gan-ardgiya-ny ngard=binji=wung	water-ALL 3SG.A:3SG.P-throw-PST.PFV bogged=ONLY=RESTR	He threw her into the water, (so that she got) just bogged (in the mud).
Jaminjung	91	Naturalistic spoken	(Jaligdi) diwu ganardgiyany ninunggurruni, dirldirlngarna.		jalig-di diwu gan-ardgiya-ny ninunggurru-ni dirl-dirl-ngarna	child-ERG fly 3SG.A:3SG.P-throw-PST.PFV hand-ERG/INST RDP-draw-ASSOC	He (the child) threw it with his hand, the pencil.
Jaminjung	92	Naturalistic spoken	(Mangurn-ni) dirrg ganarranyi maja langinki (murnungguni).		mangurn-ni dirrg gan-arra-nyi maja langiny-gi murnunggu-ni	white.person-ERG tied 3SG.A:3SG.P-put-PST.IPFV do.like.that tree-LOC rope-ERG/INST	He (the white man) tied them like that to a tree (with rope).
Jaminjung	93	Naturalistic spoken	Balbba barra dirrgguji thanthu mali!		balbba ba-rra dirrg=guji thanthu mali	side.by.side IMP-put tied=FIRST DEM thing	Tie these things (onto the car) side by side first!
Jaminjung	94	Elicited from speaker	Langinygi dirrg gayu.		langiny-gi dirrg ga-yu	tree-LOC tied 3SG.S-be.PRS	It is tied around a tree.
Jaminjung	95	Naturalistic spoken	Mali ngarram buru jarrinygi.		mali nga-rra-m buru jarriny-gi	thing 1SG.A:3SG.P-put-PRS back hole-LOC	I put the things back in the box.
Jaminjung	96	Naturalistic spoken	Bardbard garraja burrinyi, bagarlini.		bard-bard ga-rra-ja=burrinyi bagarli-ni	RDP-cover 3SG.S-put-REFL.PST.PFV=3DU paperbark-ERG/INST	He covered himself (with negative effect) for the two, with paperbark.
Jaminjung	97	Elicited from speaker	Dilibman mali, <basket>gi burrarrany (marlayini).		dilibman mali basket-gi burr-arra-ny marlayi-ni	red thing basket-LOC 3PL.A:3SG.P-put-PST.PFV woman-ERG	The red cloth, they (the women) put it in a basket.
Jaminjung	98	Naturalistic spoken	Warnda, <trailer>-bina yirrarrany.		warnda trailer-bina yirr-arra-ny	grass trailer-ALL 1PL.EXCL.A:3SG.P-put-PST.PFV	We put the grass into the trailer.
Jaminjung	99	Elicited from speaker	(Nalija) lawu ngawarra gunyag, birrigudgi.		nalija lawu nga-w-arra gunyag birrigud-gi	tea spill/pour 1SG.A:3SG.P-POT-put 2DU.DAT tin-LOC	I will pour it (the tea) for you two, in the billycan.
Jaminjung	100	Elicited from speaker	Lawu gardam gugu.		lawu ga-rda-m gugu	spill/pour 3SG.S-fall-PRS water	The water pours/spills.
Jaminjung	101	Naturalistic spoken	Bardbard gayu Nalyirri, garrij.		bard-bard ga-yu Nalyarri garrij	RDP-covered 3SG.S-be.PRS Nalyarri cold	Nalyarri is all covered up, she is cold.
Jaminjung	102	Constructed by linguist	(Gugu) burrarranyi jardi (birrigud-bina) (marlayini).		gugu burr-arra-nyi jardi birrigud-bina marlayi-ni	water 3PL.A:3SG.P-put-PST.IPFV full tin-ALL woman-ERG	The women used to fill the tin with water (lit. ...fill water into the tin).
Jaminjung	103	Elicited from speaker	(Gugu) jardi gardany darlubina.		gugu jardi ga-rda-ny darlu-bina	water full 3SG.S-fall-PST.PFV hole-ALL	The water filled the hole/bowl.
Jaminjung	104	Naturalistic spoken	(...) gugu gayuma jardi, nyarnangarrang.		gugu ga-yu=ma jardi nyarnangarrang	water 3SG.S-be.PRS=SUBORD full always	(...) the one that is always full of water (lit. the one that water is always full).
Jaminjung	105	Elicited from speaker	Gagawurli bagurr burr-arra-nyi, (...) mugurruni burrarranyi bagurrbagurr.		gagawuli bagurr burr-arra-nyi mugurru-ni burra-rra-nyi bagurr-bagurr	long.yam inside.container 3PL.A:3SG.P-put-PST.IPFV paperbark.cooliman-LOC 3PL.A:3SG.P-put-PST.IPFV RDP-inside.container	They used to load the long yam in there, they used to put it in the paperbark cooliman.
Jaminjung	106	Naturalistic spoken	Majani guyawud gayu jawijing.		majani guyawud ga-yu jawijing	maybe hungry 3SG.S-be.PRS MoFa	Maybe grandfather is hungry.
Jaminjung	107	Naturalistic spoken	Ngabuluwu guyawud gayu (jarlig).		ngabulu-wu guyawud ga-yu jalig	milk-DAT hungry 3SG.S-be.PRS child	(The child) is hungry for milk.
Jaminjung	108	Elicited from speaker	Dididmayan gangga (futbol).		didid-mayan ga-ngga futbol	roll-ITER 3SG.S-go.PRS ball	The ball is rolling.
Jaminjung	109	Elicited from speaker	Thawu gardbany (nalija).		thawu ga-rdba-ny nalija	immersed 3SG.S-fall-PST.PFV tea	(The tea bag) got immersed / sank.
Jaminjung	110	Naturalistic spoken	Dilibiyang garnaya, langiny.		dili=biyang ga-rna-ya langiny	bright=SEQ 3SG.S-burn-PRS wood	It is burning brightly now (i.e. with a flame), the stick.
Jaminjung	111	Naturalistic spoken	Ngiyagun jirrman gayu, ngarla Port-Keatsmalang larrman gayu.		ngiya=gun jirrman ga-yu ngarla Port-Keats=malang larrman ga-yu	PROX=CONTR moist 3SG.S-be.PRS CNTRF Port-Keats=GIVEN dry 3SG.S-be.PRS	Here (the country) is moist, but in Port Keats it is dry.
Jaminjung	112	Elicited from speaker	Janyjugun lalabangngarna mayi. Lalabang gangga, yangarrawu.		janyju=gun lalabang-ngarna mayi, lalabang ga-ngga yangarra-wu	DEM=CONTR hunt.kangaroo-ASSOC man hunt.kangaroo 3SG.S-go.PRS kangaroo-DAT	That man is a kangaroo hunter. He goes kangaroo hunting, for kangaroo.
Jaminjung	113	Naturalistic spoken	Gardajbiya yirrarranyi gayayi wagurrani.		gardaj=biya yirr-arra-nyi gayayi wagurra-ni	grind=SEQ 1PL.EXCL.A:3SG.P-put-PST.IPFV waterlily.seed stone-ERG/INST	We used to grind waterlily seed with a stone.
Jaminjung	114	Elicited from speaker	Wunyu ngamangu gulban.		wunyu nga-mangu gulban	wipe 1SG.A:3SG.P-hit.PST.PFV ground	I wiped the ground.
Jaminjung	115	Naturalistic spoken	Wunyu ganmam yirrag.		wunyu gan-ma-m=yirrag	wipe 3SG.A:1.P-hit-PRS=1PL.EXCL.P	It is making us deaf. (Lit. 'it is wiping us').
