Language_name	Example_number	Example_type	Primary_text	Original_orthography	Analyzed_text	Gloss	Translation
Zenzontepec Chatino	11	Elicited from speaker	Yaku chúʔ kūnáʔaá jiʔį̄ chajlyāá.	y-aku chu!7 ku_na!7a -V! ji7i_& cha=jlya_ -V!	y-aku chúʔ kūnáʔa=V́ jiʔį̄ cha-jlyā=V́	CPL-eat 3SG.F female=DEM RN tortilla-Castille=DEM	The girl ate the bread.
Zenzontepec Chatino	12	Offered by speaker / visual stimulus	Ntesāʔwé nchakuūʔ.		nte-s-āʔwé nch-aku=ūʔ	PRG.CAUS-TRN-split.in.half(.3) PRG-eat=3PL	They are splitting (food) and eating.
Zenzontepec Chatino	13	Elicited from speaker	Ta nkwitiyaa kwēyáʔ kakoǫ.		ta nkwi-tiyaa kwēyáʔ k-aku=ą	already CPL-arrive.there.NBASE time POT-eat=1PL.INCL	The time has arrived that we eat.
Zenzontepec Chatino	14	Elicited from speaker	Na nkwítząá ntekēkaku chaja jiʔį̄ na jnēʔé.	na nkwi!tza& -V! nte-k-e_=k-aku chaja ji7i_& na jne_7 -V!	na nkwítzą=V́ nte-k-ē-k-aku chaja jiʔį̄ na jnēʔ=V́	ART child=DEM PRG-POT-CAUS-POT-eat(.3) tortilla RN ART dog=DEM	The kids are feeding tortillas to the dogs.
Zenzontepec Chatino	15	Elicited from speaker	Nka-tuuʔ chu kíʔyūú.		nka-tuuʔ chu kíʔyū=V́	CPL-cough NOM.HUM male=DEM	The man coughed.
Zenzontepec Chatino	16	Elicited from speaker	Chu kíʔyūuʔ nkaʔne tyátuuʔ nu kūnáʔaaʔ.		chu kíʔyū=Vʔ nka-ʔne tyá-tuuʔ nu kūnáʔa=Vʔ	NOM.HUM male=DEM CPL-do(.3) POT.begin-cough NOM female=DEM	The man made the woman cough.
Zenzontepec Chatino	17	Elicited from speaker	Nkātākǫ́ʔ niʔ kíʔyūú jiʔį̄ na nkwítząá lóʔō na tā kitząʔá.	nka_-t-a_ko!&7 ni7 ki!7u_ -V! ji7i_& na nkwi!tza& -V! lo!7o_ na ta_ kitza&7 -V!	nkā-t-ākǫ́ʔ niʔ kíʔyū=V́ jiʔį̄ na nkwítzą=V́ lóʔō na tā-kitząʔ=V́	CPL.CAUS-TRN-cover 3SG.RSP male=DEM RN ART child=DEM RN.with ART cloth-hair=DEM	The man covered the child with the blanket.
Zenzontepec Chatino	18	Offered by speaker from visual stimulus	Ntētākǫ́ʔ koo jį̄ koōʔ.	nte-ta_ko!&7 koo ji7i_& koo_7	ntē-t-ākǫ́ʔ koo jiʔį̄ koōʔ	PRG.CAUS-TRN-cover cloud RN moon	The cloud is covering the moon.
Zenzontepec Chatino	19	Offered by speaker	Kutākǫ́ʔǫ jnā litaá jā ná nyaʔa xíkwą̄ jį̄.	k-u-t-ako_&7 -a& ji7i_& na lita -V! ja_ na! nya7a xi!kwa_& ji7i_&	k-u-t-ākǫ́ʔ=ą jiʔį̄ na lita=V́ jā ná nyaʔa xíkwą̄ jiʔį̄	POT-CAUS-TRN-cover=1PL.INCL RN ART ear.of.corn=DEM CONJ NEG POT.see sunlight RN(.3)	We are going to cover up the corn so that the sun does not see it.
Zenzontepec Chatino	20	Naturalistic spoken	Nkātākǫ́ʔ ntoo nkutyūkwá luwiʔ.	nka-t-a_ko!&7 ntoo nku-tyu_kwa! lu-wi7	nkā-t-ākǫ́ʔ ntoo nku-tyūkwá luwiʔ	CPL.CAUS-TRN-cover(.3) eye(.3) CPL-go.out(.3) then	He closed his eyes and walked out then.
Zenzontepec Chatino	21	Naturalistic spoken	Nkātākǫ́ʔų̄ʔ nkwiyūʔ.		nkā-t-ākǫ́ʔ=ūʔ nkw-ii=ūʔ	CPL.CAUS-TRN-cover=3PL CPL-want=3PL	They planned on closing it off (the place).
Zenzontepec Chatino	22	Naturalistic spoken	Nkātākǫ́ʔ nu nee joʔō kyaʔā kékū.	nka-t-a_ko!&7 nu nee jo7o_ kya7a_ ke!ku_. nk-y-a_ko!&7=ntoo nu nee jo7o_ kya7a_ ke!ku_ kwenta_ nu nee nk-yaa& nu nee mpanjelisado_r nka_	nkā-t-ākǫ́ʔ nu nee joʔō kyaʔā kékū	CPL.CAUS-TRN-cover(.3) NOM say(.3) god mountain water.place	He closed off the one called the god of nature.
Zenzontepec Chatino	23	Naturalistic spoken	Nkyākǫ́ʔ skwelā.	nk-y-a_ko!&7 skwela_. na_la! matru_ skwela_	nk-y-ākǫ́ʔ skwelā	CPL-ITRN-cover school	The school was closed.
Zenzontepec Chatino	24	Offered by speaker from visual stimulus	Nkyākǫ́ʔ kitząʔ ke nu kūnáʔa nu ntāá kwítī.	nk-ya_ko!&7 kitza&7 ke nu kuna_7a!& nu n-ta_a! kwi!ti_	nk-y-ākǫ́ʔ kitząʔ ke nu kūnáʔa nu n-tāá kwítī	CPL-ITRN-cover hair head NOM female NOM HAB-give medicine	The nurse's hair is covered up (with a cloth).
Zenzontepec Chatino	25	Elicited from speaker	Nkyākǫ́ʔ ntii kétū xeęʔę̄ʔ.	nk-y-a_ko!&7 nt-ii ke!tu_ xee&7 -a_&7	nk-y-ākǫ́ʔ nt-ii kétū xeęʔ=ą̄ʔ	CPL-ITRN-cover HAB-feel hole nose=1SG	My nose feels like it got plugged up.
Zenzontepec Chatino	26	Elicited from speaker	Nkyākǫ́ʔ na nkwítząá lóʔō na tā kitząʔá.		nk-y-ākǫ́ʔ na nkwítzą=V́ lóʔō na tā-kitząʔ=V́	CPL-ITRN-cover ART child=DEM RN.with ART cloth-hair=DEM	The child was covered up with the blanket.
Zenzontepec Chatino	27	Elicited from speaker	Nkaʔnechátzaʔą jnā ketǫʔó lóʔō ítyā!	nka-7ne-cha!=tza7a& ji7i_& na keto&7 lo!7o_ i!ta_	nka-ʔne-chá-tzaʔą jiʔį̄ na ketǫʔ=V́ lóʔō ítā	CPL-do-POT.reach-full(.3) RN ART pot=DEM RN.with water	Fill the pot with water!
Zenzontepec Chatino	28	Elicited from speaker	Niʔ kíʔyūú nkāxīką́ʔ jnā kwayūú jnā yakaá.	ni7 ki!7yu_ -V! nka_-x-i_ka!&7 ji7i_& na kwayu_ -V! ji7i_& na yaka -V!	niʔ kíʔyū=V́ nkā-x-īką́ʔ jiʔį̄ na kwayū=V́ jiʔį̄ na yaka=V́	3SG.RSP male=DEM CPL.CAUS-TRN-tie(.3) RN ART horse=DEM RN ART tree=DEM	The man tied the horse to the tree.
Zenzontepec Chatino	29	Elicited from speaker	Nkyāką́ʔ na kwayūú jnā yakaá.	nk-ya_ka!&7 na kwayu_ -V! ji7i_& na_ yaka -V!	nk-y-āką́ʔ na kwayū=V́ jiʔį̄ na yaka=V́	CPL-ITRN-tie ART horse=DEM RN ART tree=DEM	The horse was tied to the tree.
Zenzontepec Chatino	30	Naturalistic spoken	... lēʔ nkāxīką́ʔyu tī jiʔį̄ na torōoʔ.	le_7 wi7 nii_ le_7 nkwi-tya=yaa_7 ti_ kosa_ nu ki_-ni_jnya! -yu le_7 nka-xi_ka!&7 -yu ti_ ji7i_& na toro_ -V7	lēʔ nkā-x-īką́ʔ=yu tī jiʔį̄ na torō=Vʔ	then CPL.CAUS-TRN-tie=3SG.M EMPH RN ART bull=DEM	... and then he tied up the bull.
Zenzontepec Chatino	31	Offered by speaker from visual stimulus	Nkāxīką́ʔōʔ jiʔį̄ lóʔō yésō.	nka_-x-i_ka!&7-u_7 ji7i_& lo!7o_ ye!so_	nkā-x-īką́ʔ=ūʔ jiʔį̄ lóʔō yésō	CPL.CAUS-TRN-tie=3PL RN(.3) RN.with plaster	They bandaged him in plaster.
Zenzontepec Chatino	32	Elicited from speaker	Jwāá nkāxīką́ʔ jiʔį̄ na jnēʔé.	jwaa_ -V! nka_-x-i_ka!&7 ji7i_& na jne_7 -V!	jwaā=V́ nkā-x-īką́ʔ jiʔį̄ na jnēʔ=V́	Juan=DEM CPL.CAUS-TRN-tie(.3) RN ART dog=DEM	Juan tied up the dog.
Zenzontepec Chatino	33	Naturalistic spoken	Wílā chaką̄ʔ tī nuwęʔ.	wi!la_ ch-aka_&7 ti_ nu wi7. wi!la_ sukwa_ yaka ike ti_ nu wi7 ntikwi7 -a& ya nti-sukwa_ ke	wílā ch-aką̄ʔ tī nu wiʔ	not.yet POT.ITRN-tie EMPH NOM DEM	That one still had not been tied up.
Zenzontepec Chatino	34	Naturalistic spoken	Tza liya nu ta nkujwī xile ta ta nteyajā xile nu nchatzūʔ nyaʔa lēʔ kūtūkwáą ítā jiʔį̄.	tza liya nu ta nku-jwi_ xile ta ntey-aja_ xile nu nch-atzu_7 nya7a le_7 k-u-tu_kwa! -a& i!ta_ ji7i_&	tza liya nu ta nku-jwī xile ta ntey-ajā xile nu nch-atzūʔ nyaʔa lēʔ k-ū-tūkwá=ą ítā jiʔį̄	one time NOM already CPL-get(.3) strength already PRG-get(.3) strength NOM PRG-rot HAB.see(.3) then POT-CAUS-be.inside=1PL.INCL water RN(.3)	Once it has gotten strength and is getting stronger and we see it is rotting, then we pour water on it."
Zenzontepec Chatino	35	Naturalistic spoken	Kūtūkwá jnā lúkwīiʔ lō nu taʔa.	ka le_7 tyu_kwa! tu!kwa nyate_&. k-u_-tu_kwa! ji7i_& na lu!kwi_ -V7 lo_ nu ta7a	k-ū-tūkwá jiʔį̄ na lúkwī=Vʔ lō nu taʔa	POT-CAUS-be.inside(.3) RN ART mezcal=DEM when NOM festival	They will pour the mezcal during the festival.
Zenzontepec Chatino	36	Naturalistic spoken	Tyāʔná ka tī kwaʔą nyaʔa lyakwā nkatūkwáwą wiʔ?		tyāʔná k-a tī kwaʔą nyaʔa lyakwā nkā-tūkwá=wą wiʔ	unfortunate POT-be EMPH 2PL HAB.see(.3) why CPL.CAUS-be.inside=2PL there	Too bad for you guys, why did you plant (corn) there?"
Zenzontepec Chatino	37	Elicited from speaker	Nkātūkwá tejeʔ jnā kantūuʔ.	nka_-tu_kwa! teje7 ji7i_& na kantu_7	nkā-tūkwá tejeʔ jiʔį̄ na kantū=Vʔ	CPL.CAUS-be.inside(.3) salt RN ART broth=DEM	She put salt in the broth.
Zenzontepec Chatino	38	Naturalistic spoken	Tzatūʔóǭʔ ítā jiʔį̄ maxi nāxíʔi tī kenaʔa.	y-aa -a_&7 ya_kwa! lo!7o_ ti jo7o_ tza=tu_7u! -a_&7 i!ta_ ji7i_& maxi naxi!7i ti_ ke na7a&	tz-a-t-ūʔú=ą̄ʔ ítā jiʔį̄ maxi nāxíʔi tī kenaʔa	POT-go.NBASE.CAUS-TRN-be.inside=1SG water RN CONJ not.be EMPH many	I will pour water on it even if not a lot.
Zenzontepec Chatino	39	Offered by speaker	Nkātūʔú jwaā ítyā jnā keē.		nkā-t-ūʔú jwaā ítā jiʔį̄ na keē	CPL.CAUS-TRN-be.inside Juan water RN ART flower	Juan poured water on the flowers.
Zenzontepec Chatino	40	Elicited from speaker	Nkātāá na nkwítzą kūnáʔaá jnā liwrūú jnīʔ matrū skwelāá.	nka-_ta_a! na nkwi!tza& ku_na!7a -V! ji7i_& na liwru_ -V! ji7i_& ni7 matru skwela_ -V!	nkā-tāá na nkwítzą kūnáʔa=V́ jiʔį̄ na liwrū=V́ jiʔį̄ niʔ matrū skwelā=V́	CPL-give ART child female=DEM RN ART book=DEM RN 3SG.RSP master school=DEM	The girl gave the book to the teacher.
Zenzontepec Chatino	41	Elicited from speaker	Nkā-tēję́ na nkwítzą kūnáʔaá jnā liwrūú jį̄ niʔ matrū skwelāá.	nka_-te_je!& na nkwi!tza& ku_na!7a -V! ji7i_& na liwru_ -V! ji7i_& ni7 matru_ skwela_ -V!	nkā-tēję́ na nkwítzą kūnáʔa=V́ jiʔį̄ na liwrū=V́ jiʔį̄ niʔ matrū skwelā=V́	CPL.CAUS-pass ART child female=DEM RN ART book=DEM RN 3SG.RSP master school=DEM	The girl sent the book to the teacher.
Zenzontepec Chatino	42	Naturalistic spoken	Nāxíʔi tī ta tu niī tu ntētēję́ya jį̄ xaaʔ seʔę.	na xi!7i ti_ ta tu nii_ tu nte_-te_je!& -ya ji7i_& xaa7 se7e&	nāxíʔi tī ta tu niī tu ntē-tēję́=ya jiʔį̄ xaaʔ seʔę	not.be EMPH already IRR now IRR PRG.CAUS-pass=1PL.EXCL RN(.3) other place	It is not as if we are already sending it out to other areas.
Zenzontepec Chatino	43	Elicited from speaker	Ná nkātēję̄ na jnē nu ntyākwī wiʔ jyą́ʔ.	na! nka-te_je_& na jne_ nu n-tya_kwi_ wi7 ji7i_& -a_&7	ná nkā-tēję̄ na jnē nu n-tyākwī wiʔ jiʔį̄=ą̄ʔ	NEG CPL.CAUS-pass.2SG ART money NOM HAB-owe.2SG DEM RN=1SG	You did not send me that money you owe me.
Zenzontepec Chatino	44	Naturalistic spoken	Nkātēję́wą ntē.	nka_-te_je!& -wa& nte_	nkā-tēję́=wą nteē	CPL.CAUS-pass=2PL here	Send them here.
Zenzontepec Chatino	45	Elicited from speaker	Nkwītyána niʔ kíʔyūú jnā nkwítzą kíʔyūú.	nkwi-tya!na ni7 ki!7yu_ -V! ji7i_& na_ nkwi!tza& ki!7yu_ -V!	nkwī-tyána niʔ kíʔyū=V́ jiʔį̄ na nkwítzą kíʔyū=V́	CPL-look.for 3SG.RSP male=DEM RN ART child male=DEM	The man searched for the child.
Zenzontepec Chatino	46	Elicited from speaker	Nkwītyánaūʔ jnā nkwítzą kíʔyūuʔ.	nkwi_-tya!na -u_7 ji7i_& na nkwi!tza& ki!7yu_ -V7	nkwī-tyána=ūʔ jiʔį̄ na nkwítzą kíʔyū=Vʔ	CPL-look.for=3NSPEC RN ART child male=DEM	They (nonspecific) searched for the child.
Zenzontepec Chatino	47	Naturalistic spoken	"Chātyánaą̄ʔ jyū" laʔā nakwę.	le_7 nk-ya=ta=sa7a& ti_ luwi7 nakwe&. cha=tya!na -a_&7 ji7i_& -yu la7a_ nakwe&	chā-tyána=ą̄ʔ jiʔį̄=yu laʔā nakwę	POT.go.BASE-look.for=1SG RN=3SG.M like.so say(.3)	"I am going to go to look for him", he said."
Zenzontepec Chatino	48	Naturalistic spoken	Jā tyánana nyatę̄ nu nu nu kujwi jnūwá nu tyána nyāʔā tula ʔnena jiʔį̄.		jā tyána=na nyatę̄ nu k-u-jwi jiʔį̄ nu wá nu tyána nyāʔā tula ʔne=na jiʔį̄	CONJ POT.look.for=1PL.INCL person NOM POT-CAUS-die RN NOM DEM NOM POT.look.for HAB.see.2SG what POT.do=1PL.INCL RN(.3)	Let's look for someone who will kill that one (snake) and who will look for, you see, what we are going to do."
Zenzontepec Chatino	49	Naturalistic spoken	Wī ntujwi tī kwa jnuwę̄ʔ lóʔō kētǫ́.	wi_ nt-ujwi ti_ kwa ji7i_& nuwe&7 lo!7o_ ke_to!&	wī nt-u-jwi tī kwaa jiʔį̄ nu wiʔ lóʔō kētǫ́	and HAB-CAUS-die EMPH 1PL.EXCL RN NOM DEM RN.with gun	We killed those with guns.
Zenzontepec Chatino	50	Naturalistic spoken	Na kweta kyaʔāaʔ nkyaą nkayujwi jiʔį̄ na kwénāaʔ.	na kweta kya7a_ -V7 nk-yaa& nkay-ujwi ji7i_& na kwe!na_ -V7	na kweta kyaʔā=Vʔ nk-yaą nkay-u-jwi jiʔį̄ na kwénā=Vʔ	ART outsider mountain=DEM CPL-come.BASE(.3) CPL-CAUS-die(.3) RN ART snake=DEM	The Mixtec came to kill the snake.
Zenzontepec Chatino	51	Naturalistic spoken	Nkujwi tą̄ na kwīchíiʔ nakwę lēʔ lēʔ telā wiʔ nkujwi tą̄ nyatę̄eʔ.	nku-jwi ti_ na na kwi_chi! -V7 nakwe& le_7 le_7 tela_ wi7 nku-jwi ti_ na nyate_& -V7	nku-jwi tī na na kwīchí=Vʔ nakwę lēʔ lēʔ telā wiʔ nku-jwi tī na nyatę̄=Vʔ	CPL-die EMPH ART ART jaguar=DEM say(.3) then then night DEM CPL-die EMPH ART person=DEM	The jaguar died, they say, and then that night the person died."
Zenzontepec Chatino	52	Naturalistic spoken	Nteyaja nu chu nkaā wiskā.	tzaka tzaka nyate_& ja_ nu tzu_7 ntey-aja -u_7. ntey-aja nu chu n-kaa_ wiska_	ntey-aja nu chu n-kaā wiskā	PRG-die NOM NOM.HUM CPL-be churchwarden	Those who were churchwardens are dying.
Zenzontepec Chatino	53	Elicited from speaker	Nkujwi niʔ kíʔyūú.	nku-jwi ni7 ki!7yu_ -V!	nku-jwi niʔ kíʔyū=V́	CPL-die 3SG.RSP male=DEM	The man died.
Zenzontepec Chatino	54	Elicited from speaker	Na kwénāá nkujwi lóʔō na ya látīí.	na kwe!na_ -V! nku-jwi lo!7o_ na ya la!ti_ -V!	na kwénā=V́ nku-jwi lóʔō na ya látī=V́	ART snake=DEM CPL-die RN.with ART CLF.wood thin=DEM	The snake died by stick.
Zenzontepec Chatino	55	Naturalistic spoken	Nkutayūná na nkwítząaʔ nakwę laaʔ juti jį̄ kwentā nu kājá lyoʔo.	nku-ta=y-u_na! na nkwi!tza& -V7 nakwe& laa7 juti ji7i_& kwenta_ nu k-a_ja! lyo7o	nku-ta-y-ūná na nkwítzą=Vʔ nakwę laaʔ juti jiʔį̄ kwentā nu k-ājá lyoʔo	CPL-begin-CPL-cry ART child=DEM say like.so father(.3) RN(.3) because.of NOM POT-get(.3) spouse	The girl began to cry because her father told her she was going to get a husband.
Zenzontepec Chatino	56	Naturalistic spoken	Wala nku-jwī tī kwaʔą jnuwę̄ʔ?	wala nku-jwi_ ti_ kwa7a& ji7i_& nuwe&7	wala nku-jwī tī kwaʔą jiʔį̄ nu wiʔ	where CPL-get EMPH 2PL RN NOM DEM	Where did you get that?
Zenzontepec Chatino	57	Elicited from speaker	Lóʔō nyáʔaą̄ʔ nkujwīį́ʔ jį̄.		lóʔō nyáʔa=ą̄ʔ nku-jwī=ą̄ʔ jiʔį̄	RN.with mother=1SG CPL-get=1SG RN(.3)	From my mother I got it.
Zenzontepec Chatino	58	Naturalistic spoken	Jā lēʔ nkujwī tī nuwęʔ.		jā lēʔ nku-jwī tī nu wiʔ	CONJ then CPL-get EMPH NOM DEM	So that was gotten.
Zenzontepec Chatino	59	Naturalistic spoken	Nkujwī tzáʔ kwēyáʔ tį̄ jā tzaą tiį̄.	nku-jwi_ tza!7 kwe_ya!7 ti_ ni_ ja_ tzaa -a& ti_ ni_	nku-jwī tzáʔ kwēyáʔ tī niī jā tz-aa=ą tī niī	CPL-get word measure EMPH now CONJ POT-go.NBASE=1PL.INCL EMPH now	Permission is gotten, so let's go now."
Zenzontepec Chatino	60	Elicited from speaker	Nkujwī na liwrūú jnīʔ matrū skwelā.		nku-jwī na liwrū=V́ jiʔį̄ niʔ matrū skwelā	CPL-get ART book=DEM RN 3SG.RSP master school	The teacher's book was gotten.
Zenzontepec Chatino	61	Naturalistic spoken	Wiʔ niī lēʔ nu nkyajā tī nuwęʔ jyū.		wiʔ niī lēʔ nu nk-y-ajā tī nu wiʔ jiʔį̄=yu	there now then NOM CPL-ITRN-get EMPH NOM DEM RN=3SG.M	Then there it was that she found him.
Zenzontepec Chatino	62	Naturalistic spoken	Wī nuwęʔ kīlyóūʔ nkwiyūʔ pero ná nkyajā.		wī nu wiʔ k-ī-lyōó=ūʔ nkw-ii=ūʔ pero ná nk-y-ajā	and NOM DEM POT-ITER-take.out=3NSPEC CPL-want=3NSPEC but NEG CPL-ITRN-get(.3)	And it was that one that they wanted to copy, but it didn't appear./Lit: 'And it was that one they wanted to take out again, but it was not found.'"
Zenzontepec Chatino	63	Elicited from speaker	Yutzę na nkwítzą kíʔyūú jiʔį̄ niʔ kíʔyūú.		y-utzę na nkwítzą kíʔyū=V́ jiʔį̄ niʔ kíʔyū=V́	CPL-fear ART child male=DEM RN 3SG.RSP male=DEM	The boy feared the man.
Zenzontepec Chatino	64	Naturalistic spoken	"Kwinyaʔatzoʔōwą" nakwę.		kwi-naʔa=tzoʔō=wą nakwę	IMP-see=well=2PL say(.3)	"Look here!", he said."
Zenzontepec Chatino	65	Naturalistic spoken	Komō telā nyaʔa i loxę̄ʔrúʔ wisāʔ nteyutzę na nyatę̄eʔ.		komō telā nyaʔa i loxę̄ʔ=rúʔ wisāʔ ntey-utzę na nyatę̄=Vʔ	since night HAB.see(.3) and in.the.woods=more that.is.why PRG-fear ART person=DEM	As it was nighttime and in the forest, therefore the person was afraid."
Zenzontepec Chatino	66	Elicited from speaker	Nkwēkutzę niʔ kíʔyūú jnā nkwítzą kíʔyūú.		nkw-ē-k-utzę niʔ kíʔyū=V́ jiʔį̄ na nkwítzą kíʔyū=V́	CPL-CAUS-POT-fear 3SG.RSP male=DEM RN ART child male=DEM	The man frightened the boy.
Zenzontepec Chatino	67	Naturalistic spoken	Lyakwā ntekutzę jiʔį́ nakwę niʔ joʔō kwitzaā jiʔį̄ nyáʔa niʔ.		lyakwā nt-e-k-utzę jiʔį́ nakwę niʔ joʔō kwitzaā jiʔį̄ nyáʔa niʔ	why HAB-CAUS-POT-fear(.3) RN.2SG say 3SG.RSP god sun RN mother 3SG.RSP	"Why does it scare you?", the sun asked his mother."
Zenzontepec Chatino	68	Elicited from speaker	Kekataūʔ jnīʔ joʔō i kekutūʔúūʔ sateʔ.		k-e-k-ata=ūʔ jiʔį̄ niʔ joʔō i k-e-k-u-t-ūʔú=ūʔ s-ateʔ	POT-CAUS-POT-bathe=3PL RN 3SG.RSP sacred and POT-CAUS-POT-CAUS-TRN-be.inside=3PL POSS-clothes(.3)	They are going to bathe the saint and dress him.
Zenzontepec Chatino	69	Elicited from speaker	Nkwēkata na nkwítzą kūnáʔaá jnā piīʔ kūnáʔaá.		nkw-ē-k-ata na nkwítzą kūnáʔa=V́ jiʔį̄ na piīʔ kūnáʔa=V́	CPL-CAUS-POT-bathe ART child female=DEM RN ART baby female=DEM	The girl washed the baby girl.
Zenzontepec Chatino	70	Elicited from speaker	Nkwēkata jnā piīʔ.		nkw-ē-k-ata jiʔį̄ na piīʔ	CPL-CAUS-POT-bathe(.3) RN ART baby	She bathed the baby.
Zenzontepec Chatino	71	Naturalistic spoken	Kii nī kōóūʔ jnū wá nī kakuna.		kii nī k-ōó=ūʔ jiʔį̄ nu wá nī k-aku=na	tomorrow now POT-grind=3PL RN NOM DEM now POT-eat=1PL.INCL	Tomorrow they are going to grind it so that we can eat.
Zenzontepec Chatino	72	Naturalistic spoken	Tzalóʔō nāáʔ kichi. Tyūkwáxikǭǫ́ʔ jiʔį̄ tzūʔ lātzá jā kóō. Chāʔą̄ jiʔį̄. Kóō.		tz-aa-lóʔō nāáʔ kichi tyūkwá-xikǭ=ą̄ʔ jiʔį̄ tzūʔ lātzá jā k-óō chāʔą̄ jiʔį̄ k-óō	POT-go.NBASE-RN.with 1SG quern POT.sit-arm=1SG RN(.3) during early.morning CONJ POT-grind.2SG POT.wash.2SG RN(.3) POT-grind.2SG	I will take the quern. I'll carry it on my shoulder in the morning because you will grind. You will wash it. You will grind.
Zenzontepec Chatino	73	Naturalistic spoken	Kuweri tzoʔō tzoʔō lēʔ kōʔó=ǫ jiʔį̄ tza tasā xīyáʔ=ri.		k-uwe=ri tzoʔō tzoʔō lēʔ k-ōʔó=ą jiʔį̄ tza tasā xīyáʔ=ri	POT-get.ground=only well well then POT-drink=1PL.INCL RN one cup small=only	It gets ground very fine and then one drinks just a small cup.
Zenzontepec Chatino	74	Naturalistic spoken	Laaʔ laa ntzuʔuntoo tī nāáʔ jiʔį̄ na chiiʔ.		laaʔ l-aa ntz-uʔu-ntoo tī nāáʔ jiʔį̄ na chii=Vʔ	like.so STAT-be STAT-be.inside-face EMPH 1SG RN ART elder=DEM	And so it is that I knew that man.
Zenzontepec Chatino	75	Elicited from speaker	Tala ntāátīʔ jiʔį́.		tala n-tāá-tīʔ jiʔį́	always HAB-give-living.core RN.2SG	She is always thinking of you.
